序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002594,比亚迪,8.94,9.5,3561.55,2025年1季度股票投资明细
2,00700,腾讯控股,8.06,7.0,3210.55,2025年1季度股票投资明细
3,000333,美的集团,7.49,38.0,2983.0,2025年1季度股票投资明细
4,689009,九号公司,6.71,41.0,2673.2,2025年1季度股票投资明细
5,600519,贵州茅台,5.88,1.5,2341.5,2025年1季度股票投资明细
6,605499,东鹏饮料,5.31,8.5,2116.0,2025年1季度股票投资明细
7,02015,理想汽车-W,5.28,23.0,2102.43,2025年1季度股票投资明细
8,00220,统一企业中国,4.87,234.6,1937.8,2025年1季度股票投资明细
9,01070,TCL电子,4.34,200.0,1730.0,2025年1季度股票投资明细
10,03690,美团-W,4.33,12.0,1725.36,2025年1季度股票投资明细
11,00700,腾讯控股,9.43,8.5,3899.04,2025年2季度股票投资明细
12,689009,九号公司,7.73,54.0,3195.18,2025年2季度股票投资明细
13,02015,理想汽车-W,7.55,32.0,3122.56,2025年2季度股票投资明细
14,00220,统一企业中国,7.12,340.0,2944.4,2025年2季度股票投资明细
15,000333,美的集团,6.99,40.0,2888.0,2025年2季度股票投资明细
16,600519,贵州茅台,6.14,1.8,2537.14,2025年2季度股票投资明细
17,002594,比亚迪,6.02,7.5,2489.33,2025年2季度股票投资明细
18,00168,青岛啤酒股份,5.07,44.8,2093.95,2025年2季度股票投资明细
19,03690,美团-W,4.98,18.0,2056.86,2025年2季度股票投资明细
20,688169,石头科技,4.17,11.0,1722.05,2025年2季度股票投资明细
21,605499,东鹏饮料,3.8,5.0,1570.25,2025年2季度股票投资明细
22,09988,阿里巴巴-W,3.63,15.0,1501.95,2025年2季度股票投资明细
23,600690,海尔智家,2.7,45.0,1115.1,2025年2季度股票投资明细
24,01070,TCL电子,2.53,120.0,1044.0,2025年2季度股票投资明细
25,002959,小熊电器,2.02,18.0,835.92,2025年2季度股票投资明细
26,000729,燕京啤酒,1.94,62.0,801.66,2025年2季度股票投资明细
27,00175,吉利汽车,1.76,50.0,727.5,2025年2季度股票投资明细
28,600066,宇通客车,1.5,25.0,621.5,2025年2季度股票投资明细
29,605338,巴比食品,1.13,25.0,468.75,2025年2季度股票投资明细
30,600060,海信视像,1.11,20.0,460.4,2025年2季度股票投资明细
31,00291,华润啤酒,1.1,20.0,456.0,2025年2季度股票投资明细
32,00322,康师傅控股,1.02,40.0,419.6,2025年2季度股票投资明细
33,06186,中国飞鹤,1.01,80.0,416.8,2025年2季度股票投资明细
34,000596,古井贡酒,0.97,3.0,399.45,2025年2季度股票投资明细
35,688696,极米科技,0.83,3.0,343.08,2025年2季度股票投资明细
