序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600547,山东黄金,2.42,9.25,248.64,2025年1季度股票投资明细
2,600096,云天化,2.35,10.57,241.63,2025年1季度股票投资明细
3,600415,小商品城,2.26,15.26,232.41,2025年1季度股票投资明细
4,002920,德赛西威,2.23,2.03,229.21,2025年1季度股票投资明细
5,000786,北新建材,2.11,7.44,216.5,2025年1季度股票投资明细
6,000807,云铝股份,2.04,12.1,209.81,2025年1季度股票投资明细
7,000423,东阿阿胶,2.03,3.45,208.55,2025年1季度股票投资明细
8,600938,中国海油,1.99,7.88,204.64,2025年1季度股票投资明细
9,601808,中海油服,1.97,14.39,202.61,2025年1季度股票投资明细
10,600312,平高电气,1.88,11.07,192.84,2025年1季度股票投资明细
11,601919,中远海控,2.59,16.61,249.81,2025年2季度股票投资明细
12,600415,小商品城,2.53,11.8,244.02,2025年2季度股票投资明细
13,600312,平高电气,2.42,15.17,233.47,2025年2季度股票投资明细
14,601866,中远海发,2.14,83.27,205.68,2025年2季度股票投资明细
15,601808,中海油服,2.13,14.89,204.89,2025年2季度股票投资明细
16,000423,东阿阿胶,2.12,3.91,204.49,2025年2季度股票投资明细
17,600547,山东黄金,2.06,6.22,198.6,2025年2季度股票投资明细
18,000786,北新建材,1.99,7.24,191.71,2025年2季度股票投资明细
19,601600,中国铝业,1.97,27.0,190.08,2025年2季度股票投资明细
20,600377,宁沪高速,1.91,11.96,183.47,2025年2季度股票投资明细
21,002683,广东宏大,1.79,5.09,172.75,2025年2季度股票投资明细
22,600968,海油发展,1.69,39.9,162.79,2025年2季度股票投资明细
23,601899,紫金矿业,1.68,8.28,161.46,2025年2季度股票投资明细
24,600900,长江电力,1.66,5.29,159.44,2025年2季度股票投资明细
25,001979,招商蛇口,1.65,18.07,158.47,2025年2季度股票投资明细
26,600938,中国海油,1.63,6.01,156.92,2025年2季度股票投资明细
27,600050,中国联通,1.59,28.59,152.67,2025年2季度股票投资明细
28,000807,云铝股份,1.55,9.31,148.77,2025年2季度股票投资明细
29,601857,中国石油,1.46,16.43,140.48,2025年2季度股票投资明细
30,000039,中集集团,1.46,17.86,140.38,2025年2季度股票投资明细
31,600062,华润双鹤,1.42,7.31,136.4,2025年2季度股票投资明细
32,600875,东方电气,1.37,7.86,131.58,2025年2季度股票投资明细
33,600004,白云机场,1.3,13.76,125.22,2025年2季度股票投资明细
34,002202,金风科技,1.3,12.19,124.95,2025年2季度股票投资明细
35,600498,烽火通信,1.29,5.91,124.29,2025年2季度股票投资明细
36,600025,华能水电,1.27,12.81,122.34,2025年2季度股票投资明细
37,000617,中油资本,1.27,16.7,121.91,2025年2季度股票投资明细
38,601766,中国中车,1.25,17.1,120.38,2025年2季度股票投资明细
39,000999,华润三九,1.23,3.8,118.71,2025年2季度股票投资明细
40,600299,安迪苏,1.21,12.08,116.57,2025年2季度股票投资明细
41,600583,海油工程,1.13,19.93,108.82,2025年2季度股票投资明细
42,600871,石化油服,1.12,55.35,107.93,2025年2季度股票投资明细
43,600019,宝钢股份,1.12,16.29,107.35,2025年2季度股票投资明细
44,601117,中国化学,1.11,13.98,107.23,2025年2季度股票投资明细
45,601179,中国西电,1.08,17.01,104.44,2025年2季度股票投资明细
46,000338,潍柴动力,1.08,6.77,104.12,2025年2季度股票投资明细
47,600176,中国巨石,1.08,9.13,104.08,2025年2季度股票投资明细
48,002179,中航光电,1.08,2.57,103.76,2025年2季度股票投资明细
49,000858,五粮液,1.04,0.84,99.88,2025年2季度股票投资明细
50,601868,中国能建,1.01,43.56,97.14,2025年2季度股票投资明细
51,600060,海信视像,1.0,4.18,96.22,2025年2季度股票投资明细
52,600995,南网储能,0.98,9.63,94.18,2025年2季度股票投资明细
53,600096,云天化,0.97,4.26,93.59,2025年2季度股票投资明细
54,600309,万华化学,0.96,1.71,92.86,2025年2季度股票投资明细
55,003035,南网能源,0.96,20.17,92.58,2025年2季度股票投资明细
56,000598,兴蓉环境,0.91,12.19,87.89,2025年2季度股票投资明细
57,000400,许继电气,0.91,4.02,87.52,2025年2季度股票投资明细
58,600486,扬农化工,0.88,1.47,85.09,2025年2季度股票投资明细
59,601668,中国建筑,0.88,14.68,84.7,2025年2季度股票投资明细
60,601088,中国神华,0.87,2.06,83.38,2025年2季度股票投资明细
61,601800,中国交建,0.85,9.17,81.52,2025年2季度股票投资明细
62,000021,深科技,0.84,4.34,81.33,2025年2季度股票投资明细
63,600298,安琪酵母,0.84,2.3,80.89,2025年2季度股票投资明细
64,600919,江苏银行,0.84,6.75,80.6,2025年2季度股票投资明细
65,601717,中创智领,0.83,4.83,80.27,2025年2季度股票投资明细
66,688425,铁建重工,0.83,19.66,80.23,2025年2季度股票投资明细
67,600011,华能国际,0.82,11.04,78.83,2025年2季度股票投资明细
68,600820,隧道股份,0.81,12.79,78.02,2025年2季度股票投资明细
69,600970,中材国际,0.8,9.02,77.39,2025年2季度股票投资明细
70,002142,宁波银行,0.8,2.83,77.32,2025年2季度股票投资明细
71,601669,中国电建,0.8,15.75,76.7,2025年2季度股票投资明细
72,601211,国泰海通,0.78,3.92,75.11,2025年2季度股票投资明细
73,600905,三峡能源,0.77,17.34,73.87,2025年2季度股票投资明细
74,601399,国机重装,0.75,24.03,72.09,2025年2季度股票投资明细
75,600028,中国石化,0.74,12.55,70.78,2025年2季度股票投资明细
76,000425,徐工机械,0.73,9.03,70.16,2025年2季度股票投资明细
77,002152,广电运通,0.72,5.16,69.35,2025年2季度股票投资明细
78,600956,新天绿能,0.72,8.95,69.09,2025年2季度股票投资明细
79,600886,国投电力,0.71,4.65,68.54,2025年2季度股票投资明细
80,601998,中信银行,0.67,7.56,64.26,2025年2季度股票投资明细
81,600170,上海建工,0.65,26.27,62.79,2025年2季度股票投资明细
82,601390,中国中铁,0.65,11.14,62.5,2025年2季度股票投资明细
83,600021,上海电力,0.63,6.87,60.39,2025年2季度股票投资明细
84,601985,中国核电,0.63,6.47,60.3,2025年2季度股票投资明细
85,601872,招商轮船,0.61,9.31,58.28,2025年2季度股票投资明细
86,601319,中国人保,0.6,6.64,57.83,2025年2季度股票投资明细
87,600026,中远海能,0.58,5.37,55.47,2025年2季度股票投资明细
88,600600,青岛啤酒,0.55,0.76,52.79,2025年2季度股票投资明细
89,000063,中兴通讯,0.55,1.62,52.63,2025年2季度股票投资明细
90,600188,兖矿能源,0.54,4.29,52.2,2025年2季度股票投资明细
91,601016,节能风电,0.51,16.85,48.7,2025年2季度股票投资明细
92,601611,中国核建,0.47,4.92,45.21,2025年2季度股票投资明细
93,601186,中国铁建,0.45,5.37,43.01,2025年2季度股票投资明细
94,000528,柳工,0.44,4.43,42.57,2025年2季度股票投资明细
95,000625,长安汽车,0.44,3.32,42.36,2025年2季度股票投资明细
96,600030,中信证券,0.44,1.52,41.98,2025年2季度股票投资明细
97,601939,建设银行,0.43,4.36,41.16,2025年2季度股票投资明细
98,600436,片仔癀,0.42,0.2,40.0,2025年2季度股票投资明细
99,601988,中国银行,0.4,6.83,38.38,2025年2季度股票投资明细
100,601398,工商银行,0.37,4.66,35.37,2025年2季度股票投资明细
101,000582,北部湾港,0.36,4.19,34.57,2025年2季度股票投资明细
102,688009,中国通号,0.34,6.34,32.6,2025年2季度股票投资明细
103,601598,中国外运,0.33,6.35,31.31,2025年2季度股票投资明细
104,600018,上港集团,0.27,4.57,26.09,2025年2季度股票投资明细
105,000157,中联重科,0.17,2.28,16.48,2025年2季度股票投资明细
106,000027,深圳能源,0.15,2.31,14.74,2025年2季度股票投资明细
107,600549,厦门钨业,0.13,0.6,12.55,2025年2季度股票投资明细
108,601618,中国中冶,0.1,3.16,9.41,2025年2季度股票投资明细
109,600497,驰宏锌锗,0.08,1.39,7.35,2025年2季度股票投资明细
110,600312,平高电气,2.42,12.62,211.76,2025年3季度股票投资明细
111,600547,山东黄金,2.33,5.17,203.34,2025年3季度股票投资明细
112,601899,紫金矿业,2.32,6.89,202.84,2025年3季度股票投资明细
113,601919,中远海控,2.27,13.82,198.18,2025年3季度股票投资明细
114,002683,广东宏大,2.14,4.24,186.98,2025年3季度股票投资明细
115,601600,中国铝业,2.12,22.47,185.15,2025年3季度股票投资明细
116,600415,小商品城,2.09,9.82,182.16,2025年3季度股票投资明细
117,601866,中远海发,2.01,69.26,175.92,2025年3季度股票投资明细
118,601808,中海油服,1.91,12.39,166.77,2025年3季度股票投资明细
119,000807,云铝股份,1.83,7.75,159.65,2025年3季度股票投资明细
