序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688382,益方生物,5.27,207.7,3965.02,2025年1季度股票投资明细
2,002142,宁波银行,4.74,138.09,3565.56,2025年1季度股票投资明细
3,605117,德业股份,3.9,32.05,2931.29,2025年1季度股票投资明细
4,601077,渝农商行,3.69,455.83,2771.45,2025年1季度股票投资明细
5,603259,药明康德,3.27,36.46,2454.49,2025年1季度股票投资明细
6,002517,恺英网络,3.19,149.08,2394.22,2025年1季度股票投资明细
7,600036,招商银行,2.9,50.44,2183.5,2025年1季度股票投资明细
8,688122,西部超导,2.84,46.05,2134.42,2025年1季度股票投资明细
9,603087,甘李药业,2.68,44.78,2017.58,2025年1季度股票投资明细
10,000680,山推股份,2.52,208.72,1891.0,2025年1季度股票投资明细
11,688382,益方生物,5.64,135.74,4455.03,2025年2季度股票投资明细
12,002142,宁波银行,4.79,138.09,3778.22,2025年2季度股票投资明细
13,603087,甘李药业,4.7,67.73,3709.99,2025年2季度股票投资明细
14,601077,渝农商行,4.12,455.83,3254.63,2025年2季度股票投资明细
15,002311,海大集团,4.11,55.33,3241.78,2025年2季度股票投资明细
16,002517,恺英网络,3.92,160.22,3093.85,2025年2季度股票投资明细
17,300752,隆利科技,3.06,107.41,2414.58,2025年2季度股票投资明细
18,600036,招商银行,2.94,50.44,2317.67,2025年2季度股票投资明细
19,688266,泽璟制药,2.83,20.75,2231.05,2025年2季度股票投资明细
20,601899,紫金矿业,2.81,113.76,2218.32,2025年2季度股票投资明细
21,688047,龙芯中科,2.76,16.31,2175.74,2025年2季度股票投资明细
22,688122,西部超导,2.68,40.71,2112.03,2025年2季度股票投资明细
23,603596,伯特利,2.16,32.39,1706.52,2025年2季度股票投资明细
24,605123,派克新材,1.94,19.63,1529.18,2025年2季度股票投资明细
25,688256,寒武纪,1.89,2.48,1491.72,2025年2季度股票投资明细
26,603986,兆易创新,1.85,11.57,1463.95,2025年2季度股票投资明细
27,002315,焦点科技,1.82,31.51,1439.69,2025年2季度股票投资明细
28,600398,海澜之家,1.74,197.46,1374.32,2025年2季度股票投资明细
29,002891,中宠股份,1.63,20.85,1289.99,2025年2季度股票投资明细
30,002847,盐津铺子,1.59,15.6,1253.84,2025年2季度股票投资明细
31,000680,山推股份,1.59,139.75,1253.56,2025年2季度股票投资明细
32,688150,莱特光电,1.28,41.02,1014.01,2025年2季度股票投资明细
33,600353,旭光电子,1.28,75.99,1013.71,2025年2季度股票投资明细
34,601601,中国太保,1.24,26.0,975.26,2025年2季度股票投资明细
35,603501,豪威集团,1.21,7.5,957.38,2025年2季度股票投资明细
36,603786,科博达,1.11,15.86,879.07,2025年2季度股票投资明细
37,300010,豆神教育,1.1,104.99,870.37,2025年2季度股票投资明细
38,605589,圣泉集团,1.1,31.22,866.36,2025年2季度股票投资明细
39,002138,顺络电子,1.09,30.59,860.19,2025年2季度股票投资明细
40,002850,科达利,1.09,7.57,856.7,2025年2季度股票投资明细
41,600498,烽火通信,1.01,37.84,795.78,2025年2季度股票投资明细
42,688111,金山办公,0.95,2.68,749.39,2025年2季度股票投资明细
43,600426,华鲁恒升,0.94,34.08,738.51,2025年2季度股票投资明细
44,000333,美的集团,0.92,10.03,724.16,2025年2季度股票投资明细
45,601100,恒立液压,0.9,9.89,712.08,2025年2季度股票投资明细
46,300662,科锐国际,0.86,22.96,682.14,2025年2季度股票投资明细
47,002080,中材科技,0.84,33.92,661.44,2025年2季度股票投资明细
48,603228,景旺电子,0.71,13.4,560.66,2025年2季度股票投资明细
