序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002068,黑猫股份,7.76,370.0,4255.0,2025年1季度股票投资明细
2,603612,索通发展,6.03,195.0,3307.2,2025年1季度股票投资明细
3,603181,皇马科技,6.02,255.0,3299.7,2025年1季度股票投资明细
4,300218,安利股份,5.94,200.0,3260.0,2025年1季度股票投资明细
5,603063,禾望电气,5.91,100.0,3244.0,2025年1季度股票投资明细
6,301188,力诺药包,5.01,154.0,2745.82,2025年1季度股票投资明细
7,688503,聚和材料,4.92,70.0,2695.7,2025年1季度股票投资明细
8,688678,福立旺,4.82,107.59,2642.52,2025年1季度股票投资明细
9,002594,比亚迪,4.05,5.93,2223.16,2025年1季度股票投资明细
10,601058,赛轮轮胎,4.05,154.0,2222.22,2025年1季度股票投资明细
11,603063,禾望电气,6.23,100.0,3386.0,2025年2季度股票投资明细
12,603612,索通发展,6.08,180.0,3308.4,2025年2季度股票投资明细
13,301188,力诺药包,5.89,148.15,3204.48,2025年2季度股票投资明细
14,603181,皇马科技,5.84,247.0,3176.42,2025年2季度股票投资明细
15,000403,派林生物,5.83,175.0,3172.75,2025年2季度股票投资明细
16,300750,宁德时代,4.64,10.0,2522.2,2025年2季度股票投资明细
17,605088,冠盛股份,4.41,63.23,2397.8,2025年2季度股票投资明细
18,300218,安利股份,4.41,160.0,2396.8,2025年2季度股票投资明细
19,301291,明阳电气,4.24,56.0,2304.4,2025年2季度股票投资明细
20,601058,赛轮轮胎,4.22,175.0,2296.0,2025年2季度股票投资明细
21,002594,比亚迪,3.82,6.26,2077.76,2025年2季度股票投资明细
22,002602,ST华通,3.67,180.0,1994.4,2025年2季度股票投资明细
23,300059,东方财富,3.64,85.6,1979.93,2025年2季度股票投资明细
24,002475,立讯精密,2.87,45.0,1561.05,2025年2季度股票投资明细
25,600388,龙净环保,2.87,130.0,1560.0,2025年2季度股票投资明细
26,688678,福立旺,2.56,83.0,1392.74,2025年2季度股票投资明细
27,603300,海南华铁,2.55,124.48,1387.95,2025年2季度股票投资明细
28,002706,良信股份,2.46,150.0,1336.5,2025年2季度股票投资明细
29,603678,火炬电子,2.2,31.5,1197.95,2025年2季度股票投资明细
30,688503,聚和材料,2.06,27.0,1117.53,2025年2季度股票投资明细
31,603052,可川科技,1.85,35.7,1005.67,2025年2季度股票投资明细
32,600885,宏发股份,1.56,38.07,849.25,2025年2季度股票投资明细
33,300009,安科生物,1.54,100.0,837.0,2025年2季度股票投资明细
34,688525,佰维存储,1.38,11.85,752.49,2025年2季度股票投资明细
35,002096,易普力,1.14,50.0,620.5,2025年2季度股票投资明细
36,688472,阿特斯,0.96,57.33,524.56,2025年2季度股票投资明细
37,603276,恒兴新材,0.91,30.0,492.6,2025年2季度股票投资明细
38,002657,中科金财,0.9,17.5,488.95,2025年2季度股票投资明细
39,300677,英科医疗,0.58,13.31,315.18,2025年2季度股票投资明细
40,600126,杭钢股份,0.5,30.03,270.27,2025年2季度股票投资明细
41,300348,长亮科技,0.48,15.0,260.85,2025年2季度股票投资明细
42,603713,密尔克卫,0.47,4.79,255.4,2025年2季度股票投资明细
43,002008,大族激光,0.45,10.07,245.41,2025年2季度股票投资明细
44,688775,影石创新,0.12,0.39,63.55,2025年2季度股票投资明细
45,001391,国货航,0.05,4.07,27.42,2025年2季度股票投资明细
46,688545,兴福电子,0.05,0.99,27.04,2025年2季度股票投资明细
47,301458,钧崴电子,0.04,0.7,24.1,2025年2季度股票投资明细
48,301275,汉朔科技,0.04,0.4,23.08,2025年2季度股票投资明细
49,301678,新恒汇,0.04,0.38,22.04,2025年2季度股票投资明细
50,688411,海博思创,0.01,0.06,4.68,2025年2季度股票投资明细
51,603400,华之杰,0.01,0.06,3.19,2025年2季度股票投资明细
52,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
53,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
54,301501,恒鑫生活,0.0,0.03,1.58,2025年2季度股票投资明细
55,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
56,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
57,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
58,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
59,603194,中力股份,0.0,0.03,1.32,2025年2季度股票投资明细
60,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
61,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
62,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
63,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
64,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
65,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
66,603049,中策橡胶,0.0,0.02,1.01,2025年2季度股票投资明细
67,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
68,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
69,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
70,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
71,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
72,603202,天有为,0.0,0.01,0.67,2025年2季度股票投资明细
73,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
74,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
75,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
76,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
77,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
78,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
79,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
80,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
81,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
82,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
83,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
84,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
85,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
86,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
87,300750,宁德时代,8.41,11.22,4510.44,2025年3季度股票投资明细
88,300677,英科医疗,6.15,89.79,3298.74,2025年3季度股票投资明细
89,688503,聚和材料,6.11,39.95,3273.5,2025年3季度股票投资明细
90,301363,美好医疗,5.84,125.01,3130.28,2025年3季度股票投资明细
91,002475,立讯精密,5.43,45.0,2911.05,2025年3季度股票投资明细
92,688678,福立旺,4.81,83.0,2576.32,2025年3季度股票投资明细
93,603612,索通发展,4.42,89.1,2370.06,2025年3季度股票投资明细
94,000021,深科技,4.42,85.0,2368.95,2025年3季度股票投资明细
95,603678,火炬电子,4.35,60.0,2332.2,2025年3季度股票投资明细
96,301291,明阳电气,4.05,45.0,2172.6,2025年3季度股票投资明细
