序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601899,紫金矿业,10.18,17.52,317.46,2025年1季度股票投资明细
2,600547,山东黄金,10.11,11.73,315.3,2025年1季度股票投资明细
3,600489,中金黄金,8.27,18.33,257.9,2025年1季度股票投资明细
4,600988,赤峰黄金,7.48,10.19,233.35,2025年1季度股票投资明细
5,000975,山金国际,6.4,10.39,199.49,2025年1季度股票投资明细
6,01818,招金矿业,4.95,10.8,154.33,2025年1季度股票投资明细
7,002155,湖南黄金,4.0,5.46,124.87,2025年1季度股票投资明细
8,02899,紫金矿业,3.35,6.4,104.45,2025年1季度股票投资明细
9,01787,山东黄金,3.09,5.65,96.45,2025年1季度股票投资明细
10,02099,中国黄金国际,2.58,1.56,80.48,2025年1季度股票投资明细
11,601168,西部矿业,2.38,4.37,74.33,2025年1季度股票投资明细
12,600362,江西铜业,1.6,2.16,49.77,2025年1季度股票投资明细
13,00358,江西铜业股份,0.93,2.3,29.0,2025年1季度股票投资明细
14,601899,紫金矿业,11.25,21.55,420.23,2025年2季度股票投资明细
15,600547,山东黄金,10.39,12.15,387.95,2025年2季度股票投资明细
16,600489,中金黄金,7.66,19.55,286.02,2025年2季度股票投资明细
17,600988,赤峰黄金,7.45,11.19,278.41,2025年2季度股票投资明细
18,01818,招金矿业,5.8,11.65,216.69,2025年2季度股票投资明细
19,000975,山金国际,5.68,11.2,212.13,2025年2季度股票投资明细
20,01787,山东黄金,3.84,5.78,143.51,2025年2季度股票投资明细
21,02899,紫金矿业,3.82,7.8,142.58,2025年2季度股票投资明细
22,002155,湖南黄金,3.51,7.35,131.2,2025年2季度股票投资明细
23,06181,老铺黄金,3.2,0.13,119.5,2025年2季度股票投资明细
24,01929,周大福,3.09,9.42,115.3,2025年2季度股票投资明细
25,000630,铜陵有色,2.82,31.52,105.28,2025年2季度股票投资明细
26,02099,中国黄金国际,1.94,1.12,72.52,2025年2季度股票投资明细
27,600362,江西铜业,1.79,2.85,66.78,2025年2季度股票投资明细
28,03939,万国黄金集团,1.68,2.2,62.9,2025年2季度股票投资明细
29,601020,华钰矿业,1.5,3.09,55.87,2025年2季度股票投资明细
30,600655,豫园股份,1.36,9.18,50.95,2025年2季度股票投资明细
31,002237,恒邦股份,1.22,3.86,45.55,2025年2季度股票投资明细
32,601212,白银有色,1.17,13.95,43.66,2025年2季度股票投资明细
33,00358,江西铜业股份,1.12,3.0,41.7,2025年2季度股票投资明细
34,06693,赤峰黄金,1.07,1.6,39.84,2025年2季度股票投资明细
35,601069,西部黄金,1.01,1.85,37.65,2025年2季度股票投资明细
36,300139,晓程科技,0.99,1.84,36.98,2025年2季度股票投资明细
37,002345,潮宏基,0.98,2.51,36.72,2025年2季度股票投资明细
38,002716,湖南白银,0.97,9.3,36.27,2025年2季度股票投资明细
39,600916,中国黄金,0.87,3.96,32.35,2025年2季度股票投资明细
40,00590,六福集团,0.83,1.7,31.08,2025年2季度股票投资明细
41,600612,老凤祥,0.8,0.6,29.85,2025年2季度股票投资明细
42,600961,株冶集团,0.76,2.53,28.29,2025年2季度股票投资明细
43,600531,豫光金铅,0.74,3.59,27.79,2025年2季度股票投资明细
44,001337,四川黄金,0.73,1.13,27.38,2025年2季度股票投资明细
45,002867,周大生,0.73,2.07,27.28,2025年2季度股票投资明细
46,605599,菜百股份,0.64,1.46,23.87,2025年2季度股票投资明细
47,300563,神宇股份,0.54,0.5,20.28,2025年2季度股票投资明细
48,600987,航民股份,0.45,2.4,16.97,2025年2季度股票投资明细
49,300945,曼卡龙,0.44,0.74,16.42,2025年2季度股票投资明细
50,000025,特力A,0.42,0.92,15.82,2025年2季度股票投资明细
51,600824,益民集团,0.39,3.47,14.47,2025年2季度股票投资明细
52,002731,萃华珠宝,0.33,0.84,12.26,2025年2季度股票投资明细
53,002715,登云股份,0.22,0.45,8.3,2025年2季度股票投资明细
54,000017,深中华A,0.22,1.25,8.2,2025年2季度股票投资明细
55,002574,明牌珠宝,0.21,1.24,7.69,2025年2季度股票投资明细
56,601899,紫金矿业,12.35,40.27,1185.55,2025年3季度股票投资明细
57,600547,山东黄金,9.42,22.98,903.8,2025年3季度股票投资明细
58,600489,中金黄金,8.45,36.98,810.97,2025年3季度股票投资明细
59,01818,招金矿业,6.53,21.95,626.45,2025年3季度股票投资明细
60,600988,赤峰黄金,6.5,21.09,623.84,2025年3季度股票投资明细
61,000975,山金国际,5.04,21.18,483.54,2025年3季度股票投资明细
62,02899,紫金矿业,4.59,14.8,440.45,2025年3季度股票投资明细
63,01787,山东黄金,4.44,12.63,425.84,2025年3季度股票投资明细
64,000630,铜陵有色,3.33,59.61,319.51,2025年3季度股票投资明细
65,002155,湖南黄金,3.22,13.78,309.22,2025年3季度股票投资明细
66,02099,中国黄金国际,2.8,2.12,268.65,2025年3季度股票投资明细
67,600362,江西铜业,1.99,5.39,191.29,2025年3季度股票投资明细
68,00358,江西铜业股份,1.68,5.8,161.53,2025年3季度股票投资明细
69,06693,赤峰黄金,0.87,3.0,83.31,2025年3季度股票投资明细
