序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002384,东山精密,6.67,106.26,3478.95,2025年1季度股票投资明细
2,688608,恒玄科技,5.07,6.51,2643.55,2025年1季度股票投资明细
3,605117,德业股份,4.59,26.2,2396.25,2025年1季度股票投资明细
4,300750,宁德时代,4.09,8.43,2132.28,2025年1季度股票投资明细
5,688981,中芯国际,4.04,23.61,2109.46,2025年1季度股票投资明细
6,601899,紫金矿业,3.89,111.98,2029.08,2025年1季度股票投资明细
7,601100,恒立液压,3.17,20.79,1653.64,2025年1季度股票投资明细
8,301291,明阳电气,2.99,33.11,1559.48,2025年1季度股票投资明细
9,002916,深南电路,2.91,12.05,1519.02,2025年1季度股票投资明细
10,601600,中国铝业,2.83,197.59,1474.02,2025年1季度股票投资明细
11,300476,胜宏科技,5.77,22.09,2968.45,2025年2季度股票投资明细
12,601899,紫金矿业,4.25,111.98,2183.61,2025年2季度股票投资明细
13,688981,中芯国际,3.74,21.82,1923.49,2025年2季度股票投资明细
14,300750,宁德时代,3.73,7.6,1916.87,2025年2季度股票投资明细
15,300765,新诺威,3.25,32.37,1673.21,2025年2季度股票投资明细
16,605133,嵘泰股份,3.04,35.41,1560.87,2025年2季度股票投资明细
17,300394,天孚通信,2.92,18.8,1501.31,2025年2季度股票投资明细
18,601601,中国太保,2.67,36.53,1370.24,2025年2季度股票投资明细
19,300059,东方财富,2.61,57.93,1339.92,2025年2季度股票投资明细
20,600919,江苏银行,2.58,111.04,1325.82,2025年2季度股票投资明细
21,600183,生益科技,2.02,34.46,1038.97,2025年2季度股票投资明细
22,002027,分众传媒,2.02,141.95,1036.24,2025年2季度股票投资明细
23,600036,招商银行,2.01,22.52,1034.79,2025年2季度股票投资明细
24,002517,恺英网络,1.61,42.89,828.21,2025年2季度股票投资明细
25,300395,菲利华,1.53,15.41,787.45,2025年2季度股票投资明细
26,601288,农业银行,1.52,132.63,779.86,2025年2季度股票投资明细
27,688800,瑞可达,1.45,15.11,743.61,2025年2季度股票投资明细
28,000568,泸州老窖,1.44,6.54,741.64,2025年2季度股票投资明细
29,601898,中煤能源,1.44,67.49,738.34,2025年2季度股票投资明细
30,002384,东山精密,1.3,17.68,667.77,2025年2季度股票投资明细
31,601336,新华保险,1.28,11.29,660.47,2025年2季度股票投资明细
32,002916,深南电路,1.26,6.02,649.02,2025年2季度股票投资明细
33,603063,禾望电气,1.19,18.06,611.51,2025年2季度股票投资明细
34,301052,果麦文化,1.17,14.75,601.8,2025年2季度股票投资明细
35,600595,中孚实业,1.14,134.12,587.45,2025年2季度股票投资明细
36,601939,建设银行,1.04,56.77,535.91,2025年2季度股票投资明细
37,601998,中信银行,1.04,62.77,533.55,2025年2季度股票投资明细
38,688362,甬矽电子,1.02,17.55,522.52,2025年2季度股票投资明细
39,002463,沪电股份,0.97,11.71,498.61,2025年2季度股票投资明细
40,601318,中国平安,0.97,8.95,496.55,2025年2季度股票投资明细
41,600710,苏美达,0.91,48.47,465.8,2025年2季度股票投资明细
42,688602,康鹏科技,0.9,54.98,460.71,2025年2季度股票投资明细
43,600967,内蒙一机,0.77,20.5,396.68,2025年2季度股票投资明细
44,688331,荣昌生物,0.77,6.51,393.87,2025年2季度股票投资明细
