序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002027,分众传媒,10.7,234.02,1642.82,2025年1季度股票投资明细
2,002195,岩山科技,4.88,135.11,748.52,2025年1季度股票投资明细
3,300251,光线传媒,4.8,34.88,737.11,2025年1季度股票投资明细
4,300418,昆仑万维,4.6,20.5,706.52,2025年1季度股票投资明细
5,002517,恺英网络,4.29,40.96,657.78,2025年1季度股票投资明细
6,300002,神州泰岳,4.02,46.67,616.98,2025年1季度股票投资明细
7,002131,利欧股份,3.78,161.0,579.59,2025年1季度股票投资明细
8,300058,蓝色光标,3.68,60.1,564.91,2025年1季度股票投资明细
9,002555,三七互娱,3.58,36.92,550.13,2025年1季度股票投资明细
10,300413,芒果超媒,3.21,17.79,491.98,2025年1季度股票投资明细
11,301626,苏州天脉,0.05,0.09,7.53,2025年1季度股票投资明细
12,301658,首航新能,0.03,0.37,4.36,2025年1季度股票投资明细
13,301522,上大股份,0.02,0.06,2.35,2025年1季度股票投资明细
14,301556,托普云农,0.01,0.03,2.17,2025年1季度股票投资明细
15,301613,新铝时代,0.01,0.02,1.53,2025年1季度股票投资明细
16,002027,分众传媒,9.42,241.27,1761.28,2025年2季度股票投资明细
17,002517,恺英网络,4.86,47.05,908.49,2025年2季度股票投资明细
18,002195,岩山科技,4.71,156.51,881.16,2025年2季度股票投资明细
19,002558,巨人网络,4.7,37.35,879.48,2025年2季度股票投资明细
20,300251,光线传媒,4.38,40.44,819.81,2025年2季度股票投资明细
21,300418,昆仑万维,4.35,24.21,814.27,2025年2季度股票投资明细
22,002555,三七互娱,3.95,42.68,737.96,2025年2季度股票投资明细
23,002131,利欧股份,3.49,186.6,653.09,2025年2季度股票投资明细
24,300058,蓝色光标,3.42,97.47,639.39,2025年2季度股票投资明细
25,300002,神州泰岳,3.41,54.05,637.79,2025年2季度股票投资明细
26,002624,完美世界,3.04,37.46,568.2,2025年2季度股票投资明细
27,300364,中文在线,2.84,20.04,530.99,2025年2季度股票投资明细
28,300315,掌趣科技,2.43,74.92,454.77,2025年2季度股票投资明细
29,300413,芒果超媒,2.4,20.59,449.35,2025年2季度股票投资明细
