序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,15.66,5.29,8257.69,2025年1季度股票投资明细
2,600887,伊利股份,14.86,278.98,7833.89,2025年1季度股票投资明细
3,600809,山西汾酒,13.4,32.98,7067.58,2025年1季度股票投资明细
4,603288,海天味业,8.68,112.77,4576.09,2025年1季度股票投资明细
5,605499,东鹏饮料,6.63,14.04,3495.54,2025年1季度股票投资明细
6,603369,今世缘,5.1,50.88,2690.49,2025年1季度股票投资明细
7,600600,青岛啤酒,3.47,23.98,1828.72,2025年1季度股票投资明细
8,600298,安琪酵母,2.69,41.11,1419.94,2025年1季度股票投资明细
9,600873,梅花生物,2.65,134.99,1395.8,2025年1季度股票投资明细
10,603605,珀莱雅,2.52,16.06,1328.35,2025年1季度股票投资明细
11,600887,伊利股份,15.12,232.63,6485.86,2025年2季度股票投资明细
12,600519,贵州茅台,14.82,4.51,6356.94,2025年2季度股票投资明细
13,600809,山西汾酒,11.83,28.77,5075.25,2025年2季度股票投资明细
14,605499,东鹏饮料,8.98,12.27,3853.14,2025年2季度股票投资明细
15,603288,海天味业,8.92,98.37,3827.47,2025年2季度股票投资明细
16,603369,今世缘,4.0,44.1,1716.78,2025年2季度股票投资明细
17,600600,青岛啤酒,3.38,20.91,1452.42,2025年2季度股票投资明细
18,600298,安琪酵母,2.94,35.84,1260.49,2025年2季度股票投资明细
19,600873,梅花生物,2.93,117.75,1258.75,2025年2季度股票投资明细
20,603605,珀莱雅,2.7,14.02,1160.65,2025年2季度股票投资明细
21,603345,安井食品,2.27,12.11,974.18,2025年2季度股票投资明细
22,600132,重庆啤酒,1.83,14.27,786.09,2025年2季度股票投资明细
23,603589,口子窖,1.72,21.24,739.15,2025年2季度股票投资明细
24,600559,老白干酒,1.68,43.15,722.76,2025年2季度股票投资明细
25,600702,舍得酒业,1.65,13.75,706.62,2025年2季度股票投资明细
26,600872,中炬高新,1.63,36.75,698.34,2025年2季度股票投资明细
27,603156,养元饮品,1.47,29.72,628.92,2025年2季度股票投资明细
28,600598,北大荒,1.41,41.93,604.66,2025年2季度股票投资明细
29,600737,中粮糖业,1.39,63.07,596.04,2025年2季度股票投资明细
30,688363,华熙生物,1.36,11.36,583.41,2025年2季度股票投资明细
31,603198,迎驾贡酒,1.3,14.15,558.12,2025年2季度股票投资明细
32,600779,水井坊,1.14,11.49,490.09,2025年2季度股票投资明细
33,601118,海南橡胶,1.11,100.94,476.44,2025年2季度股票投资明细
34,600315,上海家化,0.97,19.81,417.47,2025年2季度股票投资明细
35,603027,千禾味业,0.82,30.29,351.64,2025年2季度股票投资明细
36,601952,苏垦农发,0.75,32.5,320.79,2025年2季度股票投资明细
37,600299,安迪苏,0.53,23.72,228.9,2025年2季度股票投资明细
38,603317,天味食品,0.49,18.84,209.53,2025年2季度股票投资明细
39,603983,丸美生物,0.46,4.73,199.27,2025年2季度股票投资明细
40,605296,神农集团,0.31,4.33,133.1,2025年2季度股票投资明细
41,688545,兴福电子,0.01,0.1,2.68,2025年2季度股票投资明细
42,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
43,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
44,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
45,603049,中策橡胶,0.0,0.02,0.99,2025年2季度股票投资明细
46,603202,天有为,0.0,0.01,0.83,2025年2季度股票投资明细
47,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
48,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
49,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
50,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
51,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
52,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
53,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
54,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
55,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
56,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
57,600519,贵州茅台,14.72,5.09,7349.91,2025年3季度股票投资明细
58,600887,伊利股份,14.35,262.66,7165.49,2025年3季度股票投资明细
59,600809,山西汾酒,12.62,32.49,6302.88,2025年3季度股票投资明细
60,603288,海天味业,8.67,111.07,4327.18,2025年3季度股票投资明细
61,605499,东鹏饮料,8.43,13.85,4207.87,2025年3季度股票投资明细
62,603369,今世缘,3.92,49.81,1957.35,2025年3季度股票投资明细
63,600298,安琪酵母,3.21,40.46,1600.19,2025年3季度股票投资明细
64,600600,青岛啤酒,3.12,23.61,1556.38,2025年3季度股票投资明细
65,600873,梅花生物,2.83,132.96,1410.71,2025年3季度股票投资明细
66,603605,珀莱雅,2.56,15.83,1278.84,2025年3季度股票投资明细
