序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,5.9,6.71,3077.52,2025年1季度股票投资明细
2,920418,苏轴股份,5.54,79.56,2891.21,2025年1季度股票投资明细
3,920640,富士达,5.42,101.17,2828.78,2025年1季度股票投资明细
4,920179,凯德石英,5.3,88.91,2767.76,2025年1季度股票投资明细
5,920599,同力股份,4.5,129.1,2350.86,2025年1季度股票投资明细
6,920533,骏创科技,4.26,46.68,2224.14,2025年1季度股票投资明细
7,920491,奥迪威,4.1,70.36,2138.95,2025年1季度股票投资明细
8,920720,吉冈精密,3.96,108.27,2069.03,2025年1季度股票投资明细
9,920419,路斯股份,3.39,103.98,1769.78,2025年1季度股票投资明细
10,920185,贝特瑞,3.04,73.27,1588.44,2025年1季度股票投资明细
11,920640,富士达,5.17,101.17,3016.96,2025年2季度股票投资明细
12,920179,凯德石英,5.11,85.32,2984.58,2025年2季度股票投资明细
13,920418,苏轴股份,4.75,91.67,2772.05,2025年2季度股票投资明细
14,920599,同力股份,4.54,123.84,2650.28,2025年2季度股票投资明细
15,920522,纳科诺尔,4.2,48.46,2452.92,2025年2季度股票投资明细
16,920533,骏创科技,3.91,60.68,2281.55,2025年2季度股票投资明细
17,920720,吉冈精密,3.82,151.58,2232.74,2025年2季度股票投资明细
18,920491,奥迪威,3.59,70.36,2096.74,2025年2季度股票投资明细
19,002602,ST华通,3.59,189.1,2095.19,2025年2季度股票投资明细
20,920419,路斯股份,3.06,74.32,1784.49,2025年2季度股票投资明细
21,920185,贝特瑞,2.92,73.27,1707.14,2025年2季度股票投资明细
22,920982,锦波生物,2.67,4.37,1556.83,2025年2季度股票投资明细
23,920932,科达自控,2.65,48.38,1549.54,2025年2季度股票投资明细
24,920961,创远信科,2.4,57.99,1401.53,2025年2季度股票投资明细
25,920047,诺思兰德,2.31,62.95,1347.19,2025年2季度股票投资明细
26,920174,五新隧装,1.96,29.07,1146.84,2025年2季度股票投资明细
27,00700,腾讯控股,1.96,2.49,1142.19,2025年2季度股票投资明细
28,920438,戈碧迦,1.9,55.72,1108.82,2025年2季度股票投资明细
29,920139,华岭股份,1.79,38.69,1042.7,2025年2季度股票投资明细
30,920593,鼎智科技,1.59,25.2,926.62,2025年2季度股票投资明细
31,920190,雷神科技,1.39,24.02,808.79,2025年2季度股票投资明细
32,920925,锦好医疗,1.26,42.84,737.79,2025年2季度股票投资明细
33,920394,民士达,1.22,15.85,712.46,2025年2季度股票投资明细
34,920978,开特股份,1.22,28.44,710.65,2025年2季度股票投资明细
35,920885,星辰科技,1.13,28.5,660.68,2025年2季度股票投资明细
36,688123,聚辰股份,1.05,7.54,610.82,2025年2季度股票投资明细
37,920808,曙光数创,1.03,10.1,601.64,2025年2季度股票投资明细
38,920346,威贸电子,1.02,19.18,593.6,2025年2季度股票投资明细
39,920239,长虹能源,0.8,12.64,469.05,2025年2季度股票投资明细
40,920476,海能技术,0.78,24.64,454.81,2025年2季度股票投资明细
41,920167,同享科技,0.7,20.23,408.67,2025年2季度股票投资明细
