序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601899,紫金矿业,5.61,6.45,116.87,2025年1季度股票投资明细
2,600160,巨化股份,5.16,4.35,107.49,2025年1季度股票投资明细
3,603379,三美股份,4.91,2.53,102.21,2025年1季度股票投资明细
4,002648,卫星化学,4.7,4.26,97.94,2025年1季度股票投资明细
5,603993,洛阳钼业,4.52,12.38,94.09,2025年1季度股票投资明细
6,002001,新和成,3.98,3.7,82.81,2025年1季度股票投资明细
7,601600,中国铝业,3.65,10.19,76.02,2025年1季度股票投资明细
8,002532,天山铝业,3.65,8.56,76.01,2025年1季度股票投资明细
9,601872,招商轮船,3.45,11.01,71.79,2025年1季度股票投资明细
10,600988,赤峰黄金,2.83,2.57,58.85,2025年1季度股票投资明细
11,600160,巨化股份,9.32,6.63,190.15,2025年2季度股票投资明细
12,601899,紫金矿业,8.35,8.74,170.43,2025年2季度股票投资明细
13,603379,三美股份,7.38,3.13,150.62,2025年2季度股票投资明细
14,603979,金诚信,5.12,2.25,104.49,2025年2季度股票投资明细
15,603993,洛阳钼业,4.53,10.99,92.54,2025年2季度股票投资明细
16,002001,新和成,4.35,4.17,88.7,2025年2季度股票投资明细
17,300910,瑞丰新材,4.19,1.48,85.47,2025年2季度股票投资明细
18,600988,赤峰黄金,3.68,3.02,75.14,2025年2季度股票投资明细
19,000975,山金国际,3.53,3.8,71.97,2025年2季度股票投资明细
20,688196,卓越新能,3.16,1.34,64.57,2025年2季度股票投资明细
21,605196,华通线缆,3.04,3.52,61.99,2025年2季度股票投资明细
22,603086,先达股份,2.81,5.85,57.33,2025年2季度股票投资明细
23,600547,山东黄金,2.8,1.79,57.15,2025年2季度股票投资明细
24,601398,工商银行,2.8,7.52,57.08,2025年2季度股票投资明细
25,002532,天山铝业,2.63,6.46,53.68,2025年2季度股票投资明细
26,601225,陕西煤业,2.11,2.24,43.1,2025年2季度股票投资明细
27,688439,振华风光,2.04,0.71,41.57,2025年2季度股票投资明细
28,002539,云图控股,2.0,4.36,40.9,2025年2季度股票投资明细
29,600489,中金黄金,1.89,2.64,38.62,2025年2季度股票投资明细
30,002469,三维化学,1.74,4.28,35.57,2025年2季度股票投资明细
31,300855,图南股份,1.57,1.35,32.1,2025年2季度股票投资明细
32,002064,华峰化学,1.08,3.34,22.08,2025年2季度股票投资明细
33,603308,应流股份,1.04,0.92,21.23,2025年2季度股票投资明细
34,002102,能特科技,1.01,6.55,20.7,2025年2季度股票投资明细
35,688568,中科星图,1.0,0.57,20.35,2025年2季度股票投资明细
36,601669,中国电建,0.92,3.87,18.85,2025年2季度股票投资明细
37,600879,航天电子,0.61,1.19,12.46,2025年2季度股票投资明细
38,603712,七一二,0.5,0.49,10.29,2025年2季度股票投资明细
39,603993,洛阳钼业,9.24,126.06,1979.1,2025年3季度股票投资明细
40,600160,巨化股份,8.88,47.55,1902.48,2025年3季度股票投资明细
41,601899,紫金矿业,8.75,63.64,1873.56,2025年3季度股票投资明细
42,603379,三美股份,8.13,29.59,1740.48,2025年3季度股票投资明细
43,002064,华峰化学,4.85,113.95,1039.22,2025年3季度股票投资明细
44,000830,鲁西化工,4.02,59.33,861.47,2025年3季度股票投资明细
45,603979,金诚信,3.99,12.25,854.32,2025年3季度股票投资明细
46,600988,赤峰黄金,3.94,28.54,844.21,2025年3季度股票投资明细
47,600426,华鲁恒升,3.59,28.88,768.5,2025年3季度股票投资明细
48,01787,山东黄金,2.75,17.48,589.35,2025年3季度股票投资明细
49,600547,山东黄金,1.87,10.19,400.77,2025年3季度股票投资明细
