序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.56,15.32,7026.46,2025年1季度股票投资明细
2,00981,中芯国际,8.81,152.3,6479.22,2025年1季度股票投资明细
3,000333,美的集团,8.58,80.35,6307.48,2025年1季度股票投资明细
4,600894,广日股份,4.28,261.42,3144.88,2025年1季度股票投资明细
5,06990,科伦博泰生物-B,3.88,10.62,2849.97,2025年1季度股票投资明细
6,300750,宁德时代,3.85,11.19,2830.4,2025年1季度股票投资明细
7,01070,TCL电子,3.0,255.0,2204.96,2025年1季度股票投资明细
8,300627,华测导航,2.5,44.46,1838.42,2025年1季度股票投资明细
9,300679,电连技术,2.42,31.28,1778.89,2025年1季度股票投资明细
10,601899,紫金矿业,2.11,85.69,1552.7,2025年1季度股票投资明细
11,02899,紫金矿业,1.9,85.8,1399.88,2025年1季度股票投资明细
12,06990,科伦博泰生物-B,7.87,19.95,5952.88,2025年2季度股票投资明细
13,601899,紫金矿业,6.38,247.21,4820.5,2025年2季度股票投资明细
14,00700,腾讯控股,6.28,10.35,4747.66,2025年2季度股票投资明细
15,01530,三生制药,5.25,184.1,3970.6,2025年2季度股票投资明细
16,01070,TCL电子,4.28,371.9,3235.53,2025年2季度股票投资明细
17,01801,信达生物,4.23,44.75,3199.49,2025年2季度股票投资明细
18,002080,中材科技,4.06,157.26,3066.57,2025年2季度股票投资明细
19,300502,新易盛,3.74,22.25,2826.2,2025年2季度股票投资明细
20,000333,美的集团,3.36,35.2,2541.44,2025年2季度股票投资明细
21,600894,广日股份,3.14,226.14,2372.21,2025年2季度股票投资明细
22,002602,ST华通,3.03,206.89,2292.34,2025年2季度股票投资明细
23,603337,杰克股份,2.89,61.0,2188.62,2025年2季度股票投资明细
24,000408,藏格矿业,2.43,43.04,1836.52,2025年2季度股票投资明细
25,300866,安克创新,2.4,15.99,1816.46,2025年2季度股票投资明细
26,600000,浦发银行,2.34,127.69,1772.37,2025年2季度股票投资明细
27,01357,美图公司,2.26,207.85,1711.63,2025年2季度股票投资明细
28,002517,恺英网络,2.25,88.23,1703.72,2025年2季度股票投资明细
29,02096,先声药业,2.05,152.5,1546.48,2025年2季度股票投资明细
30,002290,禾盛新材,1.94,46.94,1466.88,2025年2季度股票投资明细
31,01818,招金矿业,1.85,75.3,1400.86,2025年2季度股票投资明细
32,000902,新洋丰,1.79,97.79,1352.44,2025年2季度股票投资明细
33,688591,泰凌微,1.69,26.65,1276.57,2025年2季度股票投资明细
34,002171,楚江新材,1.57,122.03,1187.35,2025年2季度股票投资明细
35,688205,德科立,1.48,17.85,1119.13,2025年2季度股票投资明细
36,000426,兴业银锡,1.26,60.07,949.11,2025年2季度股票投资明细
37,09992,泡泡玛特,1.08,3.36,816.9,2025年2季度股票投资明细
38,002916,深南电路,1.01,7.05,760.28,2025年2季度股票投资明细
39,002938,鹏鼎控股,0.97,22.93,734.45,2025年2季度股票投资明细
40,09969,诺诚健华,0.88,56.0,669.01,2025年2季度股票投资明细
41,002294,信立泰,0.04,0.66,31.24,2025年2季度股票投资明细
42,601899,紫金矿业,10.17,283.86,8356.69,2025年3季度股票投资明细
43,002602,ST华通,9.04,358.65,7427.64,2025年3季度股票投资明细
44,06990,科伦博泰生物-B,8.01,14.03,6583.88,2025年3季度股票投资明细
45,09988,阿里巴巴-W,7.47,38.01,6142.32,2025年3季度股票投资明细
46,00700,腾讯控股,6.69,9.08,5496.18,2025年3季度股票投资明细
47,300750,宁德时代,5.19,10.62,4267.63,2025年3季度股票投资明细
48,01530,三生制药,5.01,150.4,4119.37,2025年3季度股票投资明细
49,06869,长飞光纤光缆,4.65,88.45,3821.24,2025年3季度股票投资明细
50,01070,TCL电子,3.24,278.0,2664.99,2025年3季度股票投资明细
51,000426,兴业银锡,3.24,80.97,2663.1,2025年3季度股票投资明细
