序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,29.94,2415.85,1108021.17,2025年1季度股票投资明细
2,09988,阿里巴巴-W,23.24,7279.93,859921.54,2025年1季度股票投资明细
3,03690,美团-W,9.0,2316.81,333103.65,2025年1季度股票投资明细
4,01810,小米集团-W,8.26,6732.7,305686.37,2025年1季度股票投资明细
5,PDD,拼多多,7.29,317.42,269658.0,2025年1季度股票投资明细
6,09618,京东集团-SW,3.86,962.31,142797.85,2025年1季度股票投资明细
7,09961,携程集团-S,3.21,260.19,118665.16,2025年1季度股票投资明细
8,09999,网易-S,2.96,750.23,109388.23,2025年1季度股票投资明细
9,09888,百度集团-SW,2.42,1077.04,89403.32,2025年1季度股票投资明细
10,01024,快手-W,1.56,1149.56,57657.11,2025年1季度股票投资明细
11,00700,腾讯控股,29.79,2186.2,1002833.66,2025年2季度股票投资明细
12,09988,阿里巴巴-W,20.8,6991.94,700117.63,2025年2季度股票投资明细
13,01810,小米集团-W,10.75,6617.7,361798.94,2025年2季度股票投资明细
14,03690,美团-W,7.56,2226.12,254372.69,2025年2季度股票投资明细
15,PDD,拼多多,6.91,310.35,232519.99,2025年2季度股票投资明细
16,09999,网易-S,4.1,717.92,138142.34,2025年2季度股票投资明细
17,09618,京东集团-SW,3.99,1151.1,134262.19,2025年2季度股票投资明细
18,09961,携程集团-S,3.08,249.04,103565.12,2025年2季度股票投资明细
19,09888,百度集团-SW,2.33,1030.69,78437.99,2025年2季度股票投资明细
20,01024,快手-W,1.88,1093.42,63119.24,2025年2季度股票投资明细
21,02423,贝壳-W,1.18,918.74,39713.85,2025年2季度股票投资明细
22,YMM,满帮,0.96,381.07,32217.05,2025年2季度股票投资明细
23,TME,腾讯音乐,0.94,225.74,31495.22,2025年2季度股票投资明细
24,BZ,BOSS直聘,0.63,166.34,21243.03,2025年2季度股票投资明细
25,06618,京东健康,0.54,463.36,18170.13,2025年2季度股票投资明细
26,09626,哔哩哔哩-W,0.48,105.42,16122.27,2025年2季度股票投资明细
27,QFIN,奇富科技,0.45,48.99,15207.15,2025年2季度股票投资明细
28,VIPS,唯品会,0.42,131.32,14147.88,2025年2季度股票投资明细
29,TAL,好未来,0.38,176.12,12885.04,2025年2季度股票投资明细
30,03888,金山软件,0.38,338.78,12636.07,2025年2季度股票投资明细
31,00241,阿里健康,0.3,2331.4,10077.81,2025年2季度股票投资明细
32,00780,同程旅行,0.27,505.24,9021.56,2025年2季度股票投资明细
33,09899,网易云音乐,0.21,31.56,6936.26,2025年2季度股票投资明细
34,06060,众安在线,0.15,308.52,5137.54,2025年2季度股票投资明细
35,00772,阅文集团,0.15,183.92,5006.62,2025年2季度股票投资明细
36,ATHM,汽车之家,0.14,25.89,4780.39,2025年2季度股票投资明细
37,JOYY,欢聚,0.12,11.34,4133.13,2025年2季度股票投资明细
38,IQ,爱奇艺,0.08,210.51,2667.35,2025年2季度股票投资明细
39,WB,微博,0.07,35.68,2434.2,2025年2季度股票投资明细
40,00700,腾讯控股,30.97,2209.04,1337144.59,2025年3季度股票投资明细
41,09988,阿里巴巴-W,26.46,7068.63,1142272.52,2025年3季度股票投资明细
42,01810,小米集团-W,7.63,6681.26,329392.26,2025年3季度股票投资明细
43,PDD,拼多多,6.85,314.83,295669.6,2025年3季度股票投资明细
44,03690,美团-W,4.97,2247.55,214430.58,2025年3季度股票投资明细
45,09999,网易-S,3.63,724.82,156700.52,2025年3季度股票投资明细
46,09618,京东集团-SW,3.4,1162.13,146949.03,2025年3季度股票投资明细
47,09961,携程集团-S,3.17,251.44,136817.52,2025年3季度股票投资明细
48,09888,百度集团-SW,2.93,1040.62,126548.98,2025年3季度股票投资明细
49,01024,快手-W,1.98,1103.9,85263.15,2025年3季度股票投资明细
