序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.28,31.55,14470.3,2025年1季度股票投资明细
2,09988,阿里巴巴-W,6.27,82.75,9774.62,2025年1季度股票投资明细
3,300750,宁德时代,5.09,31.4,7943.3,2025年1季度股票投资明细
4,01024,快手-W,3.9,121.39,6088.41,2025年1季度股票投资明细
5,002230,科大讯飞,3.57,117.02,5566.64,2025年1季度股票投资明细
6,002371,北方华创,2.96,11.08,4609.28,2025年1季度股票投资明细
7,01209,华润万象生活,2.77,136.3,4320.6,2025年1季度股票投资明细
8,600522,中天科技,2.77,296.38,4315.35,2025年1季度股票投资明细
9,002475,立讯精密,2.6,99.07,4050.77,2025年1季度股票投资明细
10,00175,吉利汽车,2.49,253.0,3885.04,2025年1季度股票投资明细
11,00700,腾讯控股,7.8,25.67,11775.11,2025年2季度股票投资明细
12,300750,宁德时代,6.23,37.29,9406.27,2025年2季度股票投资明细
13,09988,阿里巴巴-W,5.54,83.43,8354.02,2025年2季度股票投资明细
14,01810,小米集团-W,2.94,81.16,4437.13,2025年2季度股票投资明细
15,000988,华工科技,2.72,87.16,4097.39,2025年2季度股票投资明细
16,600522,中天科技,2.67,278.71,4030.21,2025年2季度股票投资明细
17,01024,快手-W,2.6,68.03,3927.13,2025年2季度股票投资明细
18,002371,北方华创,2.55,8.69,3842.8,2025年2季度股票投资明细
19,00981,中芯国际,2.4,88.75,3617.82,2025年2季度股票投资明细
20,00388,香港交易所,2.38,9.39,3586.27,2025年2季度股票投资明细
21,03738,阜博集团,2.24,1151.4,3381.06,2025年2季度股票投资明细
22,300395,菲利华,2.22,65.47,3345.3,2025年2季度股票投资明细
23,600862,中航高科,2.21,127.87,3334.85,2025年2季度股票投资明细
24,688041,海光信息,2.05,21.92,3096.5,2025年2季度股票投资明细
25,000100,TCL科技,2.02,705.51,3054.86,2025年2季度股票投资明细
26,002230,科大讯飞,1.98,62.25,2980.53,2025年2季度股票投资明细
27,03888,金山软件,1.97,79.76,2974.95,2025年2季度股票投资明细
28,300760,迈瑞医疗,1.91,12.83,2883.54,2025年2季度股票投资明细
29,300502,新易盛,1.73,20.59,2614.83,2025年2季度股票投资明细
30,002475,立讯精密,1.66,72.25,2506.18,2025年2季度股票投资明细
31,300408,三环集团,1.63,73.43,2452.59,2025年2季度股票投资明细
32,688617,惠泰医疗,1.54,7.8,2317.19,2025年2季度股票投资明细
33,688052,纳芯微,1.53,13.23,2309.32,2025年2季度股票投资明细
34,01686,新意网集团,1.48,323.2,2228.25,2025年2季度股票投资明细
35,02273,固生堂,1.36,65.66,2056.83,2025年2季度股票投资明细
36,002432,九安医疗,1.16,47.88,1744.27,2025年2季度股票投资明细
37,000915,华特达因,1.15,49.18,1738.51,2025年2季度股票投资明细
38,688088,虹软科技,1.1,34.36,1657.95,2025年2季度股票投资明细
39,06682,第四范式,1.07,34.29,1607.32,2025年2季度股票投资明细
40,002409,雅克科技,1.0,27.53,1505.62,2025年2季度股票投资明细
41,300012,华测检测,0.98,126.63,1480.3,2025年2季度股票投资明细
42,01675,亚信科技,0.97,178.68,1456.75,2025年2季度股票投资明细
43,02423,贝壳-W,0.94,32.68,1412.64,2025年2季度股票投资明细
44,002463,沪电股份,0.89,31.61,1345.95,2025年2季度股票投资明细
45,02382,舜宇光学科技,0.89,21.2,1340.58,2025年2季度股票投资明细
46,00268,金蝶国际,0.85,91.52,1288.69,2025年2季度股票投资明细
47,688143,长盈通,0.72,27.9,1088.13,2025年2季度股票投资明细
48,601567,三星医疗,0.71,47.61,1067.42,2025年2季度股票投资明细
49,03800,协鑫科技,0.66,1095.0,998.59,2025年2季度股票投资明细
50,603297,永新光学,0.6,10.38,906.69,2025年2季度股票投资明细
51,688608,恒玄科技,0.54,2.35,817.13,2025年2季度股票投资明细
52,688615,合合信息,0.52,5.01,791.49,2025年2季度股票投资明细
53,02469,粉笔,0.52,353.6,790.04,2025年2季度股票投资明细
54,01519,极兔速递-W,0.52,127.22,786.6,2025年2季度股票投资明细
55,688789,宏华数科,0.52,10.7,781.4,2025年2季度股票投资明细
56,688208,道通科技,0.52,25.45,778.89,2025年2季度股票投资明细
57,300763,锦浪科技,0.51,13.43,770.75,2025年2季度股票投资明细
58,00175,吉利汽车,0.51,52.4,762.67,2025年2季度股票投资明细
59,002241,歌尔股份,0.5,32.48,757.43,2025年2季度股票投资明细
60,688256,寒武纪,0.49,1.23,740.93,2025年2季度股票投资明细
61,688234,天岳先进,0.47,12.16,711.72,2025年2季度股票投资明细
62,688111,金山办公,0.45,2.43,679.57,2025年2季度股票投资明细
63,001696,宗申动力,0.45,29.93,671.93,2025年2季度股票投资明细
64,002841,视源股份,0.44,19.4,671.24,2025年2季度股票投资明细
65,02192,医脉通,0.42,47.05,629.88,2025年2季度股票投资明细
66,688692,达梦数据,0.41,2.8,624.58,2025年2季度股票投资明细
67,688472,阿特斯,0.4,66.67,610.02,2025年2季度股票投资明细
