序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600938,中国海油,9.94,93.82,2451.52,2025年3季度股票投资明细
2,000333,美的集团,7.75,26.31,1911.68,2025年3季度股票投资明细
3,000651,格力电器,7.0,43.5,1727.82,2025年3季度股票投资明细
4,601919,中远海控,6.6,113.64,1629.6,2025年3季度股票投资明细
5,000858,五粮液,6.51,13.23,1606.69,2025年3季度股票投资明细
6,603993,洛阳钼业,4.97,78.17,1227.27,2025年3季度股票投资明细
7,000100,TCL科技,3.48,199.19,858.51,2025年3季度股票投资明细
8,601600,中国铝业,3.33,99.77,822.1,2025年3季度股票投资明细
9,002352,顺丰控股,3.18,19.45,784.42,2025年3季度股票投资明细
10,601225,陕西煤业,2.85,35.2,704.0,2025年3季度股票投资明细
