序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,7.88,3.04,1394.29,2025年1季度股票投资明细
2,09618,京东集团-SW,7.72,9.21,1366.68,2025年1季度股票投资明细
3,09988,阿里巴巴-W,7.62,11.41,1347.77,2025年1季度股票投资明细
4,01810,小米集团-W,7.57,29.5,1339.4,2025年1季度股票投资明细
5,03690,美团-W,7.47,9.2,1322.75,2025年1季度股票投资明细
6,00981,中芯国际,6.69,27.85,1184.81,2025年1季度股票投资明细
7,01024,快手-W,6.32,22.31,1118.98,2025年1季度股票投资明细
8,02015,理想汽车-W,5.16,10.0,914.06,2025年1季度股票投资明细
9,09868,小鹏汽车-W,4.91,11.95,868.99,2025年1季度股票投资明细
10,09999,网易-S,4.14,5.03,733.41,2025年1季度股票投资明细
11,01810,小米集团-W,8.14,27.32,1493.62,2025年2季度股票投资明细
12,09999,网易-S,8.13,7.75,1491.27,2025年2季度股票投资明细
13,00700,腾讯控股,7.43,2.97,1362.37,2025年2季度股票投资明细
14,09988,阿里巴巴-W,7.22,13.23,1324.75,2025年2季度股票投资明细
15,01211,比亚迪股份,6.85,11.25,1256.78,2025年2季度股票投资明细
16,03690,美团-W,6.81,10.94,1250.08,2025年2季度股票投资明细
17,09618,京东集团-SW,6.71,10.55,1230.54,2025年2季度股票投资明细
18,00981,中芯国际,5.69,25.6,1043.56,2025年2季度股票投资明细
19,01024,快手-W,5.46,17.34,1000.98,2025年2季度股票投资明细
20,02015,理想汽车-W,4.36,8.2,800.14,2025年2季度股票投资明细
21,09961,携程集团-S,3.74,1.65,686.15,2025年2季度股票投资明细
22,09868,小鹏汽车-W,3.31,9.44,607.78,2025年2季度股票投资明细
23,09888,百度集团-SW,3.19,7.69,585.23,2025年2季度股票投资明细
24,00992,联想集团,2.25,48.0,412.35,2025年2季度股票投资明细
25,06690,海尔智家,1.6,14.34,293.59,2025年2季度股票投资明细
26,09626,哔哩哔哩-W,1.41,1.69,259.07,2025年2季度股票投资明细
27,02382,舜宇光学科技,1.41,4.08,258.03,2025年2季度股票投资明细
28,06618,京东健康,1.4,6.55,256.65,2025年2季度股票投资明细
29,00268,金蝶国际,1.35,17.6,247.82,2025年2季度股票投资明细
30,00300,美的集团,1.32,3.58,243.06,2025年2季度股票投资明细
31,00020,商汤-W,1.19,161.1,218.9,2025年2季度股票投资明细
32,03888,金山软件,1.1,5.42,202.16,2025年2季度股票投资明细
33,00241,阿里健康,0.87,37.0,159.94,2025年2季度股票投资明细
34,00780,同程旅行,0.8,8.24,147.13,2025年2季度股票投资明细
35,01347,华虹半导体,0.72,4.2,132.91,2025年2季度股票投资明细
36,00285,比亚迪电子,0.72,4.55,131.95,2025年2季度股票投资明细
37,00522,ASMPT,0.55,1.94,101.82,2025年2季度股票投资明细
38,09866,蔚来-SW,0.28,2.08,51.92,2025年2季度股票投资明细
39,09660,地平线机器人-W,0.22,6.96,41.19,2025年2季度股票投资明细
40,01698,腾讯音乐-SW,0.08,0.21,14.53,2025年2季度股票投资明细
41,09988,阿里巴巴-W,8.73,16.27,2629.19,2025年3季度股票投资明细
42,00981,中芯国际,7.56,31.35,2276.87,2025年3季度股票投资明细
43,00700,腾讯控股,7.41,3.69,2233.58,2025年3季度股票投资明细
44,03690,美团-W,6.95,21.95,2094.17,2025年3季度股票投资明细
45,01211,比亚迪股份,6.67,19.98,2010.2,2025年3季度股票投资明细
46,01810,小米集团-W,6.44,39.38,1941.47,2025年3季度股票投资明细
47,09999,网易-S,6.36,8.86,1915.48,2025年3季度股票投资明细
48,01024,快手-W,5.47,21.35,1649.03,2025年3季度股票投资明细
49,09618,京东集团-SW,4.72,11.24,1421.27,2025年3季度股票投资明细
50,09888,百度集团-SW,3.3,8.18,994.15,2025年3季度股票投资明细
