序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600900,长江电力,10.08,15.92,442.74,2025年1季度股票投资明细
2,601688,华泰证券,9.28,24.65,407.71,2025年1季度股票投资明细
3,601628,中国人寿,7.59,8.87,333.51,2025年1季度股票投资明细
4,688768,容知日新,7.27,6.1,319.34,2025年1季度股票投资明细
5,001979,招商蛇口,6.29,30.1,276.02,2025年1季度股票投资明细
6,688582,芯动联科,5.57,4.01,244.65,2025年1季度股票投资明细
7,601965,中国汽研,4.7,10.96,206.38,2025年1季度股票投资明细
8,002594,比亚迪,4.44,0.52,194.95,2025年1季度股票投资明细
9,301162,国能日新,3.95,3.51,173.39,2025年1季度股票投资明细
10,688543,国科军工,3.42,3.04,150.01,2025年1季度股票投资明细
11,688768,容知日新,6.95,7.5,332.93,2025年2季度股票投资明细
12,600016,民生银行,6.28,63.36,300.96,2025年2季度股票投资明细
13,601688,华泰证券,6.15,16.53,294.4,2025年2季度股票投资明细
14,601628,中国人寿,5.62,6.54,269.38,2025年2季度股票投资明细
15,001979,招商蛇口,5.51,30.1,263.98,2025年2季度股票投资明细
16,301162,国能日新,5.11,4.74,244.94,2025年2季度股票投资明细
17,600900,长江电力,4.98,7.91,238.41,2025年2季度股票投资明细
18,688543,国科军工,3.91,3.11,187.46,2025年2季度股票投资明细
19,002594,比亚迪,3.6,0.52,172.59,2025年2季度股票投资明细
20,688582,芯动联科,2.98,2.12,142.54,2025年2季度股票投资明细
21,300810,中科海讯,2.95,3.08,141.09,2025年2季度股票投资明细
22,603712,七一二,2.61,5.95,125.01,2025年2季度股票投资明细
23,600764,中国海防,2.57,3.62,123.08,2025年2季度股票投资明细
24,301155,海力风电,2.57,1.71,122.95,2025年2季度股票投资明细
25,688385,复旦微电,2.55,2.48,122.02,2025年2季度股票投资明细
26,301571,国科天成,2.43,2.24,116.23,2025年2季度股票投资明细
27,600547,山东黄金,2.26,3.39,108.24,2025年2季度股票投资明细
28,688305,科德数控,2.18,1.87,104.33,2025年2季度股票投资明细
29,301269,华大九天,2.17,0.84,104.06,2025年2季度股票投资明细
30,301087,可孚医疗,2.12,3.06,101.59,2025年2季度股票投资明细
31,601965,中国汽研,2.1,5.66,100.47,2025年2季度股票投资明细
32,688502,茂莱光学,2.09,0.35,100.22,2025年2季度股票投资明细
33,688750,金天钛业,2.08,4.64,99.62,2025年2季度股票投资明细
34,600519,贵州茅台,2.06,0.07,98.67,2025年2季度股票投资明细
35,002202,金风科技,1.78,8.31,85.18,2025年2季度股票投资明细
36,600489,中金黄金,1.73,5.65,82.66,2025年2季度股票投资明细
37,000852,石化机械,0.51,3.75,24.6,2025年2季度股票投资明细
38,601688,华泰证券,7.75,16.53,359.86,2025年3季度股票投资明细
39,001979,招商蛇口,6.59,30.1,306.12,2025年3季度股票投资明细
40,601628,中国人寿,5.58,6.54,259.25,2025年3季度股票投资明细
41,301162,国能日新,4.65,3.59,215.66,2025年3季度股票投资明细
42,600900,长江电力,4.64,7.91,215.55,2025年3季度股票投资明细
43,688768,容知日新,4.49,4.45,208.31,2025年3季度股票投资明细
44,002594,比亚迪,3.67,1.56,170.37,2025年3季度股票投资明细
45,688084,晶品特装,3.28,1.71,152.04,2025年3季度股票投资明细
46,301155,海力风电,2.88,1.4,133.73,2025年3季度股票投资明细
47,600547,山东黄金,2.87,3.39,133.33,2025年3季度股票投资明细
