序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.71,81.13,37211.87,2025年1季度股票投资明细
2,300750,宁德时代,4.41,66.89,16919.16,2025年1季度股票投资明细
3,002475,立讯精密,4.31,403.92,16516.33,2025年1季度股票投资明细
4,688041,海光信息,3.87,104.96,14831.02,2025年1季度股票投资明细
5,00981,中芯国际,3.3,297.3,12647.87,2025年1季度股票投资明细
6,002317,众生药业,2.54,889.16,9736.32,2025年1季度股票投资明细
7,01548,金斯瑞生物科技,2.5,840.23,9583.79,2025年1季度股票投资明细
8,603997,继峰股份,2.48,825.84,9505.46,2025年1季度股票投资明细
9,688103,国力股份,2.42,186.13,9284.2,2025年1季度股票投资明细
10,601100,恒立液压,2.41,116.06,9231.76,2025年1季度股票投资明细
11,002985,北摩高科,2.07,317.0,7950.37,2025年1季度股票投资明细
12,300702,天宇股份,1.97,390.44,7543.38,2025年1季度股票投资明细
13,688003,天准科技,1.68,125.1,6456.44,2025年1季度股票投资明细
14,002531,天顺风能,1.61,849.22,6190.84,2025年1季度股票投资明细
15,002332,仙琚制药,1.56,598.37,5977.67,2025年1季度股票投资明细
16,000551,创元科技,1.01,309.23,3862.28,2025年1季度股票投资明细
17,603256,宏和科技,0.25,113.63,976.08,2025年1季度股票投资明细
18,00700,腾讯控股,7.68,64.35,29519.92,2025年2季度股票投资明细
19,688041,海光信息,3.98,108.35,15308.91,2025年2季度股票投资明细
20,01801,信达生物,3.6,193.4,13827.5,2025年2季度股票投资明细
21,002475,立讯精密,3.54,392.71,13623.14,2025年2季度股票投资明细
22,002317,众生药业,3.42,875.44,13140.38,2025年2季度股票投资明细
23,00981,中芯国际,3.25,306.35,12488.1,2025年2季度股票投资明细
24,300750,宁德时代,2.99,45.53,11483.58,2025年2季度股票投资明细
25,01548,金斯瑞生物科技,2.95,840.23,11340.44,2025年2季度股票投资明细
26,603997,继峰股份,2.8,825.84,10769.0,2025年2季度股票投资明细
27,688103,国力股份,2.63,165.85,10090.53,2025年2季度股票投资明细
28,601100,恒立液压,2.54,135.71,9771.44,2025年2季度股票投资明细
29,002985,北摩高科,2.4,305.19,9232.01,2025年2季度股票投资明细
30,688003,天准科技,2.27,190.4,8739.27,2025年2季度股票投资明细
31,002487,大金重工,2.2,257.56,8473.72,2025年2季度股票投资明细
32,03800,协鑫科技,2.13,8969.58,8179.81,2025年2季度股票投资明细
