序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688981,中芯国际,10.29,7.28,650.53,2025年1季度股票投资明细
2,688041,海光信息,7.57,3.39,478.58,2025年1季度股票投资明细
3,688256,寒武纪,7.52,0.76,475.35,2025年1季度股票投资明细
4,603501,韦尔股份,6.55,3.12,414.19,2025年1季度股票投资明细
5,688008,澜起科技,5.18,4.18,327.19,2025年1季度股票投资明细
6,603986,兆易创新,4.49,2.43,284.02,2025年1季度股票投资明细
7,600584,长电科技,2.89,5.22,182.75,2025年1季度股票投资明细
8,002049,紫光国微,2.59,2.49,163.69,2025年1季度股票投资明细
9,688521,芯原股份,2.13,1.27,134.51,2025年1季度股票投资明细
10,603893,瑞芯微,2.08,0.76,131.71,2025年1季度股票投资明细
11,688981,中芯国际,9.96,7.83,690.42,2025年2季度股票投资明细
12,688041,海光信息,7.45,3.65,516.33,2025年2季度股票投资明细
13,688256,寒武纪,7.13,0.82,494.37,2025年2季度股票投资明细
14,603501,豪威集团,6.17,3.35,427.73,2025年2季度股票投资明细
15,688008,澜起科技,5.32,4.5,368.84,2025年2季度股票投资明细
16,603986,兆易创新,4.78,2.62,331.51,2025年2季度股票投资明细
17,600584,长电科技,2.74,5.63,189.67,2025年2季度股票投资明细
18,002049,紫光国微,2.54,2.67,175.85,2025年2季度股票投资明细
19,688521,芯原股份,1.92,1.38,133.23,2025年2季度股票投资明细
20,603893,瑞芯微,1.82,0.83,126.04,2025年2季度股票投资明细
21,300661,圣邦股份,1.78,1.7,123.64,2025年2季度股票投资明细
22,002156,通富微电,1.77,4.78,122.46,2025年2季度股票投资明细
23,688608,恒玄科技,1.66,0.33,115.01,2025年2季度股票投资明细
24,688213,思特威,1.64,1.11,113.59,2025年2季度股票投资明细
25,301269,华大九天,1.54,0.86,106.71,2025年2季度股票投资明细
26,300782,卓胜微,1.51,1.47,104.91,2025年2季度股票投资明细
27,002185,华天科技,1.47,10.09,101.91,2025年2季度股票投资明细
28,688002,睿创微纳,1.45,1.45,100.77,2025年2季度股票投资明细
29,688396,华润微,1.42,2.08,98.3,2025年2季度股票投资明细
30,688099,晶晨股份,1.36,1.33,94.37,2025年2季度股票投资明细
31,300223,北京君正,1.34,1.34,92.73,2025年2季度股票投资明细
32,300458,全志科技,1.3,2.27,90.22,2025年2季度股票投资明细
33,300474,景嘉微,1.29,1.23,89.6,2025年2季度股票投资明细
34,688347,华虹公司,1.27,1.61,88.16,2025年2季度股票投资明细
35,688047,龙芯中科,1.24,0.64,86.01,2025年2季度股票投资明细
36,688525,佰维存储,1.22,1.26,84.69,2025年2季度股票投资明细
37,603160,汇顶科技,1.12,1.09,77.42,2025年2季度股票投资明细
38,688220,翱捷科技,1.1,0.98,76.57,2025年2季度股票投资明细
39,600171,上海贝岭,1.1,2.23,76.38,2025年2季度股票投资明细
40,603005,晶方科技,1.05,2.57,72.96,2025年2季度股票投资明细
41,688052,纳芯微,1.03,0.41,71.09,2025年2季度股票投资明细
42,688249,晶合集成,0.92,3.15,63.83,2025年2季度股票投资明细
43,688385,复旦微电,0.9,1.27,62.49,2025年2季度股票投资明细
44,300077,国民技术,0.85,2.29,58.62,2025年2季度股票投资明细
45,688018,乐鑫科技,0.79,0.37,54.67,2025年2季度股票投资明细
46,688582,芯动联科,0.76,0.78,52.33,2025年2季度股票投资明细
47,300672,国科微,0.74,0.61,51.55,2025年2季度股票投资明细
48,688536,思瑞浦,0.73,0.37,50.76,2025年2季度股票投资明细
49,688728,格科微,0.68,3.07,47.21,2025年2季度股票投资明细
50,688484,南芯科技,0.66,1.16,46.0,2025年2季度股票投资明细
51,300101,振芯科技,0.58,1.79,40.51,2025年2季度股票投资明细
52,301536,星宸科技,0.57,0.66,39.8,2025年2季度股票投资明细
53,001309,德明利,0.55,0.32,37.87,2025年2季度股票投资明细
54,688110,东芯股份,0.54,1.23,37.62,2025年2季度股票投资明细
55,688123,聚辰股份,0.52,0.44,35.86,2025年2季度股票投资明细
56,600877,电科芯片,0.51,2.8,35.5,2025年2季度股票投资明细
57,300456,赛微电子,0.5,2.02,34.72,2025年2季度股票投资明细
58,688141,杰华特,0.5,1.06,34.4,2025年2季度股票投资明细
59,688279,峰岹科技,0.48,0.18,32.93,2025年2季度股票投资明细
60,300327,中颖电子,0.47,1.35,32.7,2025年2季度股票投资明细
61,688591,泰凌微,0.46,0.66,31.6,2025年2季度股票投资明细
62,688702,盛科通信,0.42,0.48,29.29,2025年2季度股票投资明细
63,688362,甬矽电子,0.41,0.96,28.46,2025年2季度股票投资明细
64,688049,炬芯科技,0.4,0.46,27.85,2025年2季度股票投资明细
65,688270,臻镭科技,0.4,0.59,27.47,2025年2季度股票投资明细
66,688798,艾为电子,0.37,0.38,25.69,2025年2季度股票投资明细
67,688709,成都华微,0.36,0.75,24.63,2025年2季度股票投资明细
68,688262,国芯科技,0.36,0.92,24.61,2025年2季度股票投资明细
69,688372,伟测科技,0.35,0.41,24.5,2025年2季度股票投资明细
70,688403,汇成股份,0.35,2.3,23.92,2025年2季度股票投资明细
71,688766,普冉股份,0.32,0.35,22.3,2025年2季度股票投资明细
72,300613,富瀚微,0.32,0.46,22.24,2025年2季度股票投资明细
73,688352,颀中科技,0.3,1.87,20.97,2025年2季度股票投资明细
74,688508,芯朋微,0.29,0.36,20.27,2025年2季度股票投资明细
75,002077,大港股份,0.29,1.38,19.79,2025年2季度股票投资明细
76,688206,概伦电子,0.29,0.68,19.79,2025年2季度股票投资明细
77,688332,中科蓝讯,0.28,0.19,19.07,2025年2季度股票投资明细
78,688172,燕东微,0.27,0.95,18.62,2025年2季度股票投资明细
79,688593,新相微,0.26,1.09,17.81,2025年2季度股票投资明细
80,688107,安路科技,0.25,0.62,17.49,2025年2季度股票投资明细
81,688486,龙迅股份,0.24,0.25,16.59,2025年2季度股票投资明细
82,688381,帝奥微,0.21,0.67,14.46,2025年2季度股票投资明细
83,688653,康希通信,0.21,1.17,14.33,2025年2季度股票投资明细
84,688515,裕太微,0.2,0.15,14.08,2025年2季度股票投资明细
85,688601,力芯微,0.19,0.32,12.94,2025年2季度股票投资明细
86,688595,芯海科技,0.19,0.34,12.84,2025年2季度股票投资明细
87,688380,中微半导,0.18,0.47,12.71,2025年2季度股票投资明细
88,688209,英集芯,0.18,0.68,12.49,2025年2季度股票投资明细
89,688252,天德钰,0.17,0.49,11.82,2025年2季度股票投资明细
90,688153,唯捷创芯,0.16,0.35,10.78,2025年2季度股票投资明细
91,688691,灿芯股份,0.12,0.13,8.32,2025年2季度股票投资明细
92,688256,寒武纪,10.44,1.02,1348.06,2025年3季度股票投资明细
93,688981,中芯国际,10.44,9.62,1347.9,2025年3季度股票投资明细
94,688041,海光信息,8.81,4.5,1137.31,2025年3季度股票投资明细
95,688008,澜起科技,6.64,5.54,857.82,2025年3季度股票投资明细
96,603986,兆易创新,5.29,3.2,682.56,2025年3季度股票投资明细
97,603501,豪威集团,4.84,4.13,624.45,2025年3季度股票投资明细
98,688521,芯原股份,2.4,1.69,309.53,2025年3季度股票投资明细
99,600584,长电科技,2.37,6.94,305.98,2025年3季度股票投资明细
100,002049,紫光国微,2.31,3.3,298.02,2025年3季度股票投资明细
101,002156,通富微电,1.83,5.89,236.6,2025年3季度股票投资明细
