序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002468,申通快递,5.23,79.82,942.67,2025年1季度股票投资明细
2,601336,新华保险,4.31,15.1,777.65,2025年1季度股票投资明细
3,300881,盛德鑫泰,3.81,21.03,687.68,2025年1季度股票投资明细
4,600988,赤峰黄金,3.63,28.56,654.02,2025年1季度股票投资明细
5,689009,九号公司,3.22,8.91,580.93,2025年1季度股票投资明细
6,300926,博俊科技,3.04,18.56,548.34,2025年1季度股票投资明细
7,601601,中国太保,3.04,17.04,548.01,2025年1季度股票投资明细
8,601319,中国人保,2.79,73.67,502.43,2025年1季度股票投资明细
9,002948,青岛银行,2.57,109.67,462.81,2025年1季度股票投资明细
10,603530,神马电力,2.46,15.71,443.18,2025年1季度股票投资明细
11,688605,先锋精科,0.02,0.05,3.65,2025年1季度股票投资明细
12,301658,首航新能,0.02,0.24,2.85,2025年1季度股票投资明细
13,688449,联芸科技,0.01,0.06,2.67,2025年1季度股票投资明细
14,301535,浙江华远,0.01,0.05,0.93,2025年1季度股票投资明细
15,688583,思看科技,0.01,0.01,0.92,2025年1季度股票投资明细
16,002170,芭田股份,4.7,77.34,792.74,2025年2季度股票投资明细
17,600988,赤峰黄金,4.1,27.8,691.66,2025年2季度股票投资明细
18,603766,隆鑫通用,3.45,45.7,583.13,2025年2季度股票投资明细
19,002616,长青集团,3.44,97.82,581.05,2025年2季度股票投资明细
20,689009,九号公司,3.16,9.01,533.12,2025年2季度股票投资明细
21,688208,道通科技,2.99,16.49,504.59,2025年2季度股票投资明细
22,002948,青岛银行,2.83,95.93,477.73,2025年2季度股票投资明细
23,688089,嘉必优,2.7,18.1,455.22,2025年2季度股票投资明细
24,002917,金奥博,2.57,31.54,433.68,2025年2季度股票投资明细
25,603238,诺邦股份,2.54,24.43,428.5,2025年2季度股票投资明细
26,603950,长源东谷,2.26,15.26,381.96,2025年2季度股票投资明细
27,300100,双林股份,2.26,8.1,381.35,2025年2季度股票投资明细
28,301187,欧圣电气,2.2,13.43,370.67,2025年2季度股票投资明细
29,605286,同力日升,1.89,8.07,319.73,2025年2季度股票投资明细
30,600489,中金黄金,1.87,21.61,316.15,2025年2季度股票投资明细
31,603166,福达股份,1.86,20.28,313.73,2025年2季度股票投资明细
32,001380,华纬科技,1.81,14.91,305.36,2025年2季度股票投资明细
33,002371,北方华创,1.65,0.63,278.59,2025年2季度股票投资明细
34,605499,东鹏饮料,1.62,0.87,273.22,2025年2季度股票投资明细
35,603315,福鞍股份,1.55,20.72,262.32,2025年2季度股票投资明细
36,300703,创源股份,1.48,11.81,249.9,2025年2季度股票投资明细
37,002953,日丰股份,1.46,23.78,246.84,2025年2季度股票投资明细
38,600660,福耀玻璃,1.44,4.25,242.29,2025年2季度股票投资明细
39,301196,唯科科技,1.4,3.5,236.85,2025年2季度股票投资明细
40,688018,乐鑫科技,1.38,1.59,232.3,2025年2季度股票投资明细
41,003010,若羽臣,1.28,3.58,216.95,2025年2季度股票投资明细
42,002611,东方精工,1.13,15.83,190.91,2025年2季度股票投资明细
43,002315,焦点科技,1.12,4.14,189.16,2025年2季度股票投资明细
44,002130,沃尔核材,1.12,7.93,188.89,2025年2季度股票投资明细
45,300476,胜宏科技,1.11,1.4,188.13,2025年2季度股票投资明细
46,603306,华懋科技,1.08,4.21,183.14,2025年2季度股票投资明细
47,300181,佐力药业,1.03,10.05,174.17,2025年2季度股票投资明细
48,000783,长江证券,0.97,23.55,163.2,2025年2季度股票投资明细
49,605088,冠盛股份,0.97,4.3,163.06,2025年2季度股票投资明细
50,600268,国电南自,0.92,19.78,154.68,2025年2季度股票投资明细
51,605589,圣泉集团,0.89,5.42,150.41,2025年2季度股票投资明细
52,603993,洛阳钼业,0.85,17.11,144.07,2025年2季度股票投资明细
53,301379,天山电子,0.83,5.18,139.45,2025年2季度股票投资明细
54,605020,永和股份,0.77,5.67,130.64,2025年2季度股票投资明细
55,601009,南京银行,0.77,11.13,129.33,2025年2季度股票投资明细
56,301498,乖宝宠物,0.69,1.07,117.03,2025年2季度股票投资明细
57,002463,沪电股份,0.65,2.58,109.86,2025年2季度股票投资明细
58,002881,美格智能,0.64,2.34,108.58,2025年2季度股票投资明细
59,002255,海陆重工,0.62,12.52,105.42,2025年2季度股票投资明细
60,002001,新和成,0.62,4.9,104.22,2025年2季度股票投资明细
61,002050,三花智控,0.6,3.84,101.3,2025年2季度股票投资明细
62,603296,华勤技术,0.57,1.19,96.01,2025年2季度股票投资明细
63,601555,东吴证券,0.55,10.7,93.63,2025年2季度股票投资明细
64,002500,山西证券,0.55,15.91,92.91,2025年2季度股票投资明细
65,605133,嵘泰股份,0.54,2.05,90.36,2025年2季度股票投资明细
66,002448,中原内配,0.52,10.49,87.8,2025年2季度股票投资明细
67,688582,芯动联科,0.52,1.3,87.36,2025年2季度股票投资明细
68,600219,南山铝业,0.51,22.68,86.86,2025年2季度股票投资明细
69,300400,劲拓股份,0.5,5.02,84.54,2025年2季度股票投资明细
70,605277,新亚电子,0.5,4.67,83.87,2025年2季度股票投资明细
71,002290,禾盛新材,0.49,2.67,83.44,2025年2季度股票投资明细
72,688360,德马科技,0.49,4.48,83.1,2025年2季度股票投资明细
73,300320,海达股份,0.47,7.99,79.42,2025年2季度股票投资明细
74,002155,湖南黄金,0.45,4.23,75.45,2025年2季度股票投资明细
75,605080,浙江自然,0.44,2.69,74.78,2025年2季度股票投资明细
76,000975,山金国际,0.42,3.74,70.84,2025年2季度股票投资明细
77,002164,宁波东力,0.41,7.46,68.86,2025年2季度股票投资明细
78,300910,瑞丰新材,0.38,1.12,64.68,2025年2季度股票投资明细
79,603583,捷昌驱动,0.37,1.71,62.45,2025年2季度股票投资明细
80,301361,众智科技,0.36,1.97,60.14,2025年2季度股票投资明细
81,002553,南方精工,0.35,2.75,59.07,2025年2季度股票投资明细
82,000528,柳工,0.35,6.14,59.01,2025年2季度股票投资明细
83,301377,鼎泰高科,0.35,1.63,58.61,2025年2季度股票投资明细
84,600298,安琪酵母,0.31,1.51,53.11,2025年2季度股票投资明细
85,301171,易点天下,0.31,1.98,52.93,2025年2季度股票投资明细
86,301165,锐捷网络,0.31,0.84,51.63,2025年2季度股票投资明细
87,600186,莲花控股,0.29,8.15,48.9,2025年2季度股票投资明细
88,000776,广发证券,0.28,2.84,47.74,2025年2季度股票投资明细
89,002345,潮宏基,0.28,3.22,47.11,2025年2季度股票投资明细
90,300539,横河精密,0.28,3.4,46.55,2025年2季度股票投资明细
91,000728,国元证券,0.27,5.77,45.53,2025年2季度股票投资明细
92,300727,润禾材料,0.27,1.72,45.22,2025年2季度股票投资明细
93,301225,恒勃股份,0.26,0.59,44.67,2025年2季度股票投资明细
94,300502,新易盛,0.25,0.34,42.93,2025年2季度股票投资明细
95,600206,有研新材,0.2,1.78,34.02,2025年2季度股票投资明细
96,002093,国脉科技,0.18,2.6,30.76,2025年2季度股票投资明细
97,600909,华安证券,0.18,5.19,30.26,2025年2季度股票投资明细
98,002779,中坚科技,0.17,0.39,29.36,2025年2季度股票投资明细
