序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,9.39,5.76,1458.07,2025年1季度股票投资明细
2,300476,胜宏科技,8.38,16.06,1301.02,2025年1季度股票投资明细
3,300274,阳光电源,4.85,10.86,753.98,2025年1季度股票投资明细
4,603799,华友钴业,3.69,16.82,573.06,2025年1季度股票投资明细
5,300014,亿纬锂能,3.11,10.24,482.61,2025年1季度股票投资明细
6,601899,紫金矿业,3.04,26.05,472.03,2025年1季度股票投资明细
7,605117,德业股份,3.02,5.13,469.64,2025年1季度股票投资明细
8,002497,雅化集团,2.94,37.64,457.33,2025年1季度股票投资明细
9,300693,盛弘股份,2.69,11.82,417.1,2025年1季度股票投资明细
10,002384,东山精密,2.53,11.99,392.55,2025年1季度股票投资明细
11,300476,胜宏科技,8.56,8.51,1143.39,2025年2季度股票投资明细
12,300750,宁德时代,8.45,4.48,1129.34,2025年2季度股票投资明细
13,300274,阳光电源,5.06,9.97,675.83,2025年2季度股票投资明细
14,603799,华友钴业,4.44,16.01,592.69,2025年2季度股票投资明细
15,601899,紫金矿业,3.8,26.05,507.98,2025年2季度股票投资明细
16,300014,亿纬锂能,3.51,10.24,469.29,2025年2季度股票投资明细
17,603688,石英股份,3.42,12.97,456.97,2025年2季度股票投资明细
18,300502,新易盛,3.26,3.43,435.68,2025年2季度股票投资明细
19,600900,长江电力,3.16,14.0,421.96,2025年2季度股票投资明细
20,000408,藏格矿业,3.04,9.52,406.22,2025年2季度股票投资明细
21,002028,思源电气,2.96,5.42,394.95,2025年2季度股票投资明细
22,002384,东山精密,2.93,10.36,391.2,2025年2季度股票投资明细
23,600760,中航沈飞,2.86,6.51,381.62,2025年2季度股票投资明细
24,605117,德业股份,2.83,7.19,378.57,2025年2季度股票投资明细
25,603063,禾望电气,2.37,9.35,316.46,2025年2季度股票投资明细
26,688776,国光电气,2.29,2.9,306.24,2025年2季度股票投资明细
27,002497,雅化集团,2.25,26.35,300.37,2025年2季度股票投资明细
28,300394,天孚通信,2.05,3.43,273.85,2025年2季度股票投资明细
29,605319,无锡振华,2.01,7.85,268.16,2025年2季度股票投资明细
30,603416,信捷电气,1.92,4.57,256.24,2025年2季度股票投资明细
31,002850,科达利,1.71,2.02,228.47,2025年2季度股票投资明细
32,688196,卓越新能,1.55,4.32,207.68,2025年2季度股票投资明细
33,000831,中国稀土,1.46,5.4,195.05,2025年2季度股票投资明细
34,600941,中国移动,1.43,1.7,191.1,2025年2季度股票投资明细
35,600363,联创光电,1.39,3.19,186.07,2025年2季度股票投资明细
36,300763,锦浪科技,1.29,2.99,171.88,2025年2季度股票投资明细
37,300432,富临精工,1.18,12.04,157.37,2025年2季度股票投资明细
38,300911,亿田智能,1.03,3.24,137.74,2025年2季度股票投资明细
39,300308,中际旭创,1.0,0.92,134.19,2025年2季度股票投资明细
40,600415,小商品城,0.99,6.39,132.15,2025年2季度股票投资明细
41,600576,祥源文旅,0.92,15.2,122.66,2025年2季度股票投资明细
42,688775,影石创新,0.84,0.67,112.62,2025年2季度股票投资明细
43,605286,同力日升,0.7,2.35,93.11,2025年2季度股票投资明细
44,300395,菲利华,0.55,1.45,74.1,2025年2季度股票投资明细
45,603477,巨星农牧,0.55,3.58,73.73,2025年2季度股票投资明细
46,301291,明阳电气,0.52,1.68,69.26,2025年2季度股票投资明细
47,603659,璞泰来,0.51,3.64,68.36,2025年2季度股票投资明细
48,603986,兆易创新,0.49,0.52,65.8,2025年2季度股票投资明细
49,688578,艾力斯,0.48,0.69,64.16,2025年2季度股票投资明细
50,600570,恒生电子,0.46,1.84,61.71,2025年2季度股票投资明细
51,300587,天铁科技,0.28,5.22,37.64,2025年2季度股票投资明细
52,688032,禾迈股份,0.05,0.06,6.46,2025年2季度股票投资明细
53,300274,阳光电源,9.19,11.26,1823.36,2025年3季度股票投资明细
54,300750,宁德时代,9.07,4.48,1800.0,2025年3季度股票投资明细
55,002384,东山精密,6.71,18.62,1331.45,2025年3季度股票投资明细
56,300014,亿纬锂能,6.66,14.52,1320.96,2025年3季度股票投资明细
57,603799,华友钴业,6.44,19.39,1277.8,2025年3季度股票投资明细
58,300502,新易盛,5.8,3.15,1151.3,2025年3季度股票投资明细
59,300476,胜宏科技,5.65,3.93,1121.62,2025年3季度股票投资明细
60,300308,中际旭创,4.29,2.11,851.76,2025年3季度股票投资明细
61,601899,紫金矿业,3.48,23.45,690.22,2025年3季度股票投资明细
62,605117,德业股份,3.2,7.85,635.76,2025年3季度股票投资明细
