序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,0.18,0.09,22.76,2025年1季度股票投资明细
2,300059,东方财富,0.08,0.44,9.94,2025年1季度股票投资明细
3,300124,汇川技术,0.04,0.07,4.77,2025年1季度股票投资明细
4,300760,迈瑞医疗,0.04,0.02,4.68,2025年1季度股票投资明细
5,300274,阳光电源,0.03,0.05,3.47,2025年1季度股票投资明细
6,300498,温氏股份,0.02,0.19,3.17,2025年1季度股票投资明细
7,300308,中际旭创,0.02,0.03,2.96,2025年1季度股票投资明细
8,300033,同花顺,0.02,0.01,2.86,2025年1季度股票投资明细
9,300015,爱尔眼科,0.02,0.15,1.99,2025年1季度股票投资明细
10,300502,新易盛,0.02,0.02,1.96,2025年1季度股票投资明细
11,300570,太辰光,0.04,0.06,5.78,2025年2季度股票投资明细
12,300750,宁德时代,0.11,0.04,16.08,2025年3季度股票投资明细
13,300059,东方财富,0.04,0.21,5.7,2025年3季度股票投资明细
14,300308,中际旭创,0.03,0.01,4.04,2025年3季度股票投资明细
15,300502,新易盛,0.03,0.01,3.66,2025年3季度股票投资明细
16,300274,阳光电源,0.02,0.02,3.24,2025年3季度股票投资明细
17,300476,胜宏科技,0.02,0.01,2.86,2025年3季度股票投资明细
18,300124,汇川技术,0.02,0.03,2.51,2025年3季度股票投资明细
19,300760,迈瑞医疗,0.02,0.01,2.46,2025年3季度股票投资明细
20,300408,三环集团,0.02,0.05,2.32,2025年3季度股票投资明细
21,300015,爱尔眼科,0.02,0.18,2.22,2025年3季度股票投资明细
