序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,8.89,1.62,742.41,2025年1季度股票投资明细
2,09988,阿里巴巴-W,8.82,6.24,737.08,2025年1季度股票投资明细
3,600519,贵州茅台,8.6,0.46,718.22,2025年1季度股票投资明细
4,03690,美团-W,7.78,4.52,649.87,2025年1季度股票投资明细
5,01810,小米集团-W,7.02,12.92,586.57,2025年1季度股票投资明细
6,00941,中国移动,4.21,4.55,351.81,2025年1季度股票投资明细
7,000333,美的集团,3.36,3.58,281.03,2025年1季度股票投资明细
8,600900,长江电力,2.98,8.94,248.62,2025年1季度股票投资明细
9,002594,比亚迪,2.96,0.66,247.43,2025年1季度股票投资明细
10,601899,紫金矿业,2.61,12.04,218.16,2025年1季度股票投资明细
11,00700,腾讯控股,8.94,1.62,742.52,2025年2季度股票投资明细
12,01810,小米集团-W,8.57,13.02,711.77,2025年2季度股票投资明细
13,600519,贵州茅台,7.64,0.45,634.42,2025年2季度股票投资明细
14,03690,美团-W,6.03,4.38,500.49,2025年2季度股票投资明细
15,300750,宁德时代,5.77,1.9,479.22,2025年2季度股票投资明细
16,00388,香港交易所,4.19,0.91,347.55,2025年2季度股票投资明细
17,000333,美的集团,3.06,3.52,254.14,2025年2季度股票投资明细
18,601899,紫金矿业,2.77,11.79,229.91,2025年2季度股票投资明细
19,002594,比亚迪,2.6,0.65,215.74,2025年2季度股票投资明细
20,300059,东方财富,2.52,9.04,209.1,2025年2季度股票投资明细
21,600030,中信证券,2.33,6.99,193.06,2025年2季度股票投资明细
22,600276,恒瑞医药,2.0,3.2,166.08,2025年2季度股票投资明细
23,000858,五粮液,1.99,1.39,165.27,2025年2季度股票投资明细
24,601211,国泰海通,1.87,8.09,155.0,2025年2季度股票投资明细
25,000651,格力电器,1.74,3.21,144.19,2025年2季度股票投资明细
26,09992,泡泡玛特,1.7,0.58,141.01,2025年2季度股票投资明细
27,002475,立讯精密,1.52,3.64,126.27,2025年2季度股票投资明细
28,603259,药明康德,1.51,1.8,125.19,2025年2季度股票投资明细
29,01024,快手-W,1.5,2.15,124.33,2025年2季度股票投资明细
30,00981,中芯国际,1.47,3.0,122.29,2025年2季度股票投资明细
31,02015,理想汽车-W,1.27,1.08,105.38,2025年2季度股票投资明细
32,002371,北方华创,1.22,0.23,101.71,2025年2季度股票投资明细
33,300760,迈瑞医疗,1.19,0.44,98.89,2025年2季度股票投资明细
34,06160,百济神州,1.17,0.72,97.05,2025年2季度股票投资明细
35,688041,海光信息,1.16,0.68,96.63,2025年2季度股票投资明细
36,688256,寒武纪,1.16,0.16,96.24,2025年2季度股票投资明细
37,300308,中际旭创,1.12,0.64,93.35,2025年2季度股票投资明细
38,300124,汇川技术,1.06,1.36,87.82,2025年2季度股票投资明细
39,09987,百胜中国,1.04,0.27,86.52,2025年2季度股票投资明细
40,02020,安踏体育,1.04,1.0,86.18,2025年2季度股票投资明细
41,603501,豪威集团,0.94,0.61,77.87,2025年2季度股票投资明细
42,002415,海康威视,0.88,2.65,73.48,2025年2季度股票投资明细
43,600309,万华化学,0.88,1.35,73.25,2025年2季度股票投资明细
44,300274,阳光电源,0.85,1.04,70.75,2025年2季度股票投资明细
45,600690,海尔智家,0.8,2.69,66.66,2025年2季度股票投资明细
46,600406,国电南瑞,0.78,2.88,64.55,2025年2季度股票投资明细
47,00175,吉利汽车,0.77,4.4,64.05,2025年2季度股票投资明细
48,00669,创科实业,0.76,0.8,62.96,2025年2季度股票投资明细
49,600809,山西汾酒,0.74,0.35,61.74,2025年2季度股票投资明细
50,601766,中国中车,0.74,8.71,61.32,2025年2季度股票投资明细
51,601138,工业富联,0.73,2.85,60.93,2025年2季度股票投资明细
52,000568,泸州老窖,0.72,0.53,60.1,2025年2季度股票投资明细
53,688012,中微公司,0.7,0.32,58.32,2025年2季度股票投资明细
54,09633,农夫山泉,0.64,1.44,52.76,2025年2季度股票投资明细
55,605499,东鹏饮料,0.57,0.15,47.11,2025年2季度股票投资明细
56,600760,中航沈飞,0.56,0.79,46.31,2025年2季度股票投资明细
57,600436,片仔癀,0.53,0.22,44.0,2025年2季度股票投资明细
58,300015,爱尔眼科,0.5,3.35,41.76,2025年2季度股票投资明细
59,600989,宝丰能源,0.31,1.58,25.5,2025年2季度股票投资明细
60,601633,长城汽车,0.23,0.9,19.33,2025年2季度股票投资明细
61,09988,阿里巴巴-W,11.31,3.76,607.61,2025年3季度股票投资明细
62,00700,腾讯控股,9.22,0.82,495.56,2025年3季度股票投资明细
63,300750,宁德时代,6.51,0.87,349.74,2025年3季度股票投资明细
64,01810,小米集团-W,5.47,5.96,293.86,2025年3季度股票投资明细
65,600519,贵州茅台,5.38,0.2,288.94,2025年3季度股票投资明细
66,03690,美团-W,3.55,2.0,190.81,2025年3季度股票投资明细
67,00388,香港交易所,3.15,0.42,169.49,2025年3季度股票投资明细
68,601899,紫金矿业,2.96,5.4,158.98,2025年3季度股票投资明细
69,300308,中际旭创,2.18,0.29,117.07,2025年3季度股票投资明细
70,000333,美的集团,2.18,1.61,116.98,2025年3季度股票投资明细
