序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,1.31,0.88,324.27,2025年3季度股票投资明细
2,600519,贵州茅台,1.07,0.18,264.23,2025年3季度股票投资明细
3,601318,中国平安,0.72,3.24,178.52,2025年3季度股票投资明细
4,600036,招商银行,0.61,3.69,151.29,2025年3季度股票投资明细
5,000333,美的集团,0.51,1.69,125.65,2025年3季度股票投资明细
6,601899,紫金矿业,0.49,4.86,121.6,2025年3季度股票投资明细
7,600030,中信证券,0.4,3.49,98.8,2025年3季度股票投资明细
8,300059,东方财富,0.4,3.69,97.97,2025年3季度股票投资明细
9,601166,兴业银行,0.38,4.65,94.35,2025年3季度股票投资明细
10,600276,恒瑞医药,0.38,1.34,93.33,2025年3季度股票投资明细
11,002284,亚太股份,0.08,1.61,20.37,2025年3季度股票投资明细
12,300726,宏达电子,0.08,0.5,19.9,2025年3季度股票投资明细
13,688081,兴图新科,0.08,0.61,19.8,2025年3季度股票投资明细
14,603025,大豪科技,0.08,1.16,19.45,2025年3季度股票投资明细
15,300259,新天科技,0.08,4.95,19.11,2025年3季度股票投资明细
