序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601919,中远海控,2.38,40.13,583.89,2025年1季度股票投资明细
2,603565,中谷物流,2.01,51.6,492.78,2025年1季度股票投资明细
3,000429,粤高速A,1.95,33.62,476.73,2025年1季度股票投资明细
4,600282,南钢股份,1.93,102.51,472.56,2025年1季度股票投资明细
5,601088,中国神华,1.93,12.32,472.47,2025年1季度股票投资明细
6,600971,恒源煤电,1.89,56.95,463.0,2025年1季度股票投资明细
7,601988,中国银行,1.87,82.05,459.48,2025年1季度股票投资明细
8,601169,北京银行,1.86,75.49,455.96,2025年1季度股票投资明细
9,601328,交通银行,1.85,60.96,454.15,2025年1季度股票投资明细
10,600295,鄂尔多斯,1.84,49.15,450.71,2025年1季度股票投资明细
11,601919,中远海控,2.94,35.09,527.75,2025年2季度股票投资明细
12,002048,宁波华翔,2.65,25.8,474.98,2025年2季度股票投资明细
13,601169,北京银行,2.06,54.24,370.46,2025年2季度股票投资明细
14,601398,工商银行,2.05,48.5,368.12,2025年2季度股票投资明细
15,601088,中国神华,2.03,9.0,364.86,2025年2季度股票投资明细
16,000937,冀中能源,1.95,60.74,349.26,2025年2季度股票投资明细
17,601818,光大银行,1.92,83.14,345.03,2025年2季度股票投资明细
18,600016,民生银行,1.91,72.33,343.57,2025年2季度股票投资明细
19,601225,陕西煤业,1.91,17.84,343.24,2025年2季度股票投资明细
20,600012,皖通高速,1.9,20.1,341.3,2025年2季度股票投资明细
21,601328,交通银行,1.9,42.63,341.04,2025年2季度股票投资明细
22,600273,嘉化能源,1.88,39.99,338.36,2025年2季度股票投资明细
23,000429,粤高速A,1.83,24.71,329.38,2025年2季度股票投资明细
24,600971,恒源煤电,1.82,49.46,326.44,2025年2季度股票投资明细
25,600064,南京高科,1.72,40.07,308.96,2025年2季度股票投资明细
26,600901,江苏金租,1.72,50.92,308.58,2025年2季度股票投资明细
27,601857,中国石油,1.7,35.61,304.47,2025年2季度股票投资明细
28,601098,中南传媒,1.66,22.72,298.09,2025年2季度股票投资明细
29,603565,中谷物流,1.64,30.88,294.9,2025年2季度股票投资明细
30,600757,长江传媒,1.62,31.3,290.46,2025年2季度股票投资明细
31,601988,中国银行,1.57,50.3,282.69,2025年2季度股票投资明细
32,000895,双汇发展,1.57,11.55,281.94,2025年2季度股票投资明细
33,600188,兖矿能源,1.56,23.08,280.88,2025年2季度股票投资明细
34,601288,农业银行,1.55,47.29,278.07,2025年2季度股票投资明细
35,601101,昊华能源,1.49,37.01,267.95,2025年2季度股票投资明细
36,600782,新钢股份,1.49,75.42,266.99,2025年2季度股票投资明细
37,000651,格力电器,1.45,5.79,260.09,2025年2季度股票投资明细
38,600741,华域汽车,1.4,14.24,251.34,2025年2季度股票投资明细
39,601997,贵阳银行,1.35,38.71,241.55,2025年2季度股票投资明细
40,600398,海澜之家,1.3,33.53,233.37,2025年2季度股票投资明细
41,600348,华阳股份,1.26,33.89,225.71,2025年2季度股票投资明细
42,601668,中国建筑,1.23,38.16,220.18,2025年2季度股票投资明细
43,002867,周大生,1.19,16.24,214.04,2025年2季度股票投资明细
44,600295,鄂尔多斯,1.19,24.53,213.66,2025年2季度股票投资明细
45,601229,上海银行,1.14,19.3,204.77,2025年2季度股票投资明细
46,601963,重庆银行,1.0,16.51,179.3,2025年2季度股票投资明细
47,601009,南京银行,0.97,15.01,174.42,2025年2季度股票投资明细
48,002327,富安娜,0.96,23.21,172.21,2025年2季度股票投资明细
49,002080,中材科技,0.91,8.37,163.22,2025年2季度股票投资明细
50,601825,沪农商行,0.89,16.56,160.63,2025年2季度股票投资明细
51,600377,宁沪高速,0.88,10.27,157.54,2025年2季度股票投资明细
52,601061,中信金属,0.88,19.91,157.49,2025年2季度股票投资明细
53,600219,南山铝业,0.86,40.43,154.85,2025年2季度股票投资明细
54,600352,浙江龙盛,0.85,15.09,153.31,2025年2季度股票投资明细
55,600704,物产中大,0.85,29.05,153.09,2025年2季度股票投资明细
56,601991,大唐发电,0.84,47.34,150.07,2025年2季度股票投资明细
57,601577,长沙银行,0.83,14.97,148.8,2025年2季度股票投资明细
58,600548,深高速,0.8,13.78,144.28,2025年2季度股票投资明细
59,600143,金发科技,0.8,13.96,143.93,2025年2季度股票投资明细
60,601916,浙商银行,0.79,42.04,142.52,2025年2季度股票投资明细
61,603878,武进不锈,0.77,25.65,139.02,2025年2季度股票投资明细
62,601838,成都银行,0.76,6.82,137.08,2025年2季度股票投资明细
63,600057,厦门象屿,0.76,19.49,137.01,2025年2季度股票投资明细
64,601939,建设银行,0.75,14.26,134.61,2025年2季度股票投资明细
65,600729,重庆百货,0.74,4.47,133.34,2025年2季度股票投资明细
66,600997,开滦股份,0.72,22.04,129.82,2025年2季度股票投资明细
67,600028,中国石化,0.69,21.99,124.02,2025年2季度股票投资明细
