序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,01919,中远海控,3.18,253.85,2674.59,2025年1季度股票投资明细
2,03668,兖煤澳大利亚,2.06,62.88,1728.79,2025年1季度股票投资明细
3,01988,民生银行,1.38,339.15,1157.73,2025年1季度股票投资明细
4,00316,东方海外国际,1.3,11.4,1094.89,2025年1季度股票投资明细
5,00883,中国海洋石油,1.26,64.3,1060.7,2025年1季度股票投资明细
6,00998,中信银行,1.22,194.7,1027.48,2025年1季度股票投资明细
7,00762,中国联通,1.2,115.6,1010.0,2025年1季度股票投资明细
8,00857,中国石油股份,1.15,181.2,967.94,2025年1季度股票投资明细
9,03988,中国银行,1.12,232.3,945.15,2025年1季度股票投资明细
10,01088,中国神华,1.1,33.7,921.87,2025年1季度股票投资明细
11,01919,中远海控,8.83,145.4,1808.63,2025年2季度股票投资明细
12,03668,兖煤澳大利亚,6.28,47.73,1286.23,2025年2季度股票投资明细
13,01308,海丰国际,4.35,38.9,892.19,2025年2季度股票投资明细
14,00316,东方海外国际,4.33,7.3,888.08,2025年2季度股票投资明细
15,01988,民生银行,4.29,216.6,879.0,2025年2季度股票投资明细
16,00998,中信银行,4.14,124.4,848.58,2025年2季度股票投资明细
17,00857,中国石油股份,3.48,115.8,712.83,2025年2季度股票投资明细
18,02611,国泰海通,3.47,61.88,711.04,2025年2季度股票投资明细
19,01288,农业银行,3.35,134.6,687.39,2025年2季度股票投资明细
20,00883,中国海洋石油,3.25,41.2,665.78,2025年2季度股票投资明细
21,00939,建设银行,3.21,91.0,657.26,2025年2季度股票投资明细
22,01398,工商银行,3.1,112.0,635.3,2025年2季度股票投资明细
23,01339,中国人民保险集团,3.1,116.6,634.81,2025年2季度股票投资明细
24,00762,中国联通,3.06,74.0,627.6,2025年2季度股票投资明细
25,03328,交通银行,3.02,93.0,619.12,2025年2季度股票投资明细
26,03988,中国银行,3.01,148.4,617.12,2025年2季度股票投资明细
27,01088,中国神华,2.92,21.55,598.42,2025年2季度股票投资明细
28,00270,粤海投资,2.91,99.8,597.04,2025年2季度股票投资明细
29,00941,中国移动,2.85,7.35,583.82,2025年2季度股票投资明细
30,00392,北京控股,2.62,18.25,537.57,2025年2季度股票投资明细
31,00728,中国电信,2.6,104.6,532.28,2025年2季度股票投资明细
32,00005,汇丰控股,2.52,5.96,516.07,2025年2季度股票投资明细
33,02328,中国财险,2.5,37.0,512.88,2025年2季度股票投资明细
34,00386,中国石油化工股份,2.48,135.8,508.99,2025年2季度股票投资明细
35,00371,北控水务集团,2.27,215.6,465.98,2025年2季度股票投资明细
36,01898,中煤能源,2.2,54.4,450.46,2025年2季度股票投资明细
37,02343,太平洋航运,1.96,218.3,402.14,2025年2季度股票投资明细
38,01800,中国交通建设,1.93,84.5,395.32,2025年2季度股票投资明细
39,03323,中国建材,1.69,101.2,346.09,2025年2季度股票投资明细
40,00123,越秀地产,1.5,78.4,307.44,2025年2季度股票投资明细
41,01919,中远海控,7.77,93.05,1028.78,2025年3季度股票投资明细
42,03668,兖煤澳大利亚,5.68,30.55,753.07,2025年3季度股票投资明细
43,01308,海丰国际,5.14,24.9,681.09,2025年3季度股票投资明细
44,02611,国泰海通,4.38,39.6,580.63,2025年3季度股票投资明细
45,00316,东方海外国际,4.09,4.7,541.95,2025年3季度股票投资明细
46,01988,民生银行,3.93,138.6,520.08,2025年3季度股票投资明细
47,00998,中信银行,3.67,79.6,486.18,2025年3季度股票投资明细
48,00857,中国石油股份,3.62,74.2,479.62,2025年3季度股票投资明细
49,01088,中国神华,3.54,13.8,468.69,2025年3季度股票投资明细
50,01339,中国人民保险集团,3.5,74.6,463.82,2025年3季度股票投资明细
