序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601838,成都银行,3.16,11.6,199.4,2025年1季度股票投资明细
2,600919,江苏银行,2.98,19.77,187.82,2025年1季度股票投资明细
3,002966,苏州银行,2.73,21.82,171.94,2025年1季度股票投资明细
4,301291,明阳电气,2.6,3.48,163.91,2025年1季度股票投资明细
5,689009,九号公司,2.56,2.48,161.77,2025年1季度股票投资明细
6,300432,富临精工,2.5,8.06,157.8,2025年1季度股票投资明细
7,601899,紫金矿业,2.33,8.12,147.13,2025年1季度股票投资明细
8,300684,中石科技,2.25,5.61,142.21,2025年1季度股票投资明细
9,000426,兴业银锡,2.18,10.18,137.43,2025年1季度股票投资明细
10,002833,弘亚数控,2.14,7.25,135.29,2025年1季度股票投资明细
11,002539,云图控股,0.61,4.04,37.9,2025年2季度股票投资明细
12,300827,上能电气,0.59,1.2,36.66,2025年2季度股票投资明细
13,601311,骆驼股份,0.58,4.0,36.12,2025年2季度股票投资明细
14,601609,金田股份,0.57,5.05,35.4,2025年2季度股票投资明细
15,002706,良信股份,0.56,3.92,34.93,2025年2季度股票投资明细
16,688128,中国电研,0.56,1.42,34.91,2025年2季度股票投资明细
17,605268,王力安防,0.55,3.44,34.61,2025年2季度股票投资明细
18,002588,史丹利,0.55,3.88,34.18,2025年2季度股票投资明细
19,002061,浙江交科,0.54,8.48,33.58,2025年2季度股票投资明细
20,300239,东宝生物,0.54,5.64,33.45,2025年2季度股票投资明细
21,601999,出版传媒,0.52,4.68,32.71,2025年2季度股票投资明细
22,002729,好利科技,0.52,2.33,32.62,2025年2季度股票投资明细
23,003023,彩虹集团,0.52,1.6,32.45,2025年2季度股票投资明细
24,688596,正帆科技,0.52,0.96,32.45,2025年2季度股票投资明细
25,000603,盛达资源,0.52,2.17,32.31,2025年2季度股票投资明细
26,603060,国检集团,0.51,4.87,32.09,2025年2季度股票投资明细
27,603217,元利科技,0.51,1.75,31.9,2025年2季度股票投资明细
28,600097,开创国际,0.51,3.05,31.84,2025年2季度股票投资明细
29,603324,盛剑科技,0.51,1.25,31.75,2025年2季度股票投资明细
30,603311,金海高科,0.51,2.87,31.74,2025年2季度股票投资明细
31,000055,方大集团,0.51,7.38,31.73,2025年2季度股票投资明细
32,300041,回天新材,0.51,3.36,31.65,2025年2季度股票投资明细
33,002029,七匹狼,0.51,4.68,31.54,2025年2季度股票投资明细
34,002783,凯龙股份,0.5,3.65,31.5,2025年2季度股票投资明细
35,603041,美思德,0.5,2.65,31.43,2025年2季度股票投资明细
36,002864,盘龙药业,0.5,1.11,31.38,2025年2季度股票投资明细
37,300939,秋田微,0.5,1.03,31.31,2025年2季度股票投资明细
38,300978,东箭科技,0.5,2.8,31.25,2025年2季度股票投资明细
39,001205,盛航股份,0.5,1.92,31.2,2025年2季度股票投资明细
40,300636,同和药业,0.5,4.06,31.18,2025年2季度股票投资明细
41,002160,常铝股份,0.5,7.21,31.15,2025年2季度股票投资明细
42,002606,大连电瓷,0.5,3.49,31.13,2025年2季度股票投资明细
43,603289,泰瑞机器,0.5,3.27,31.13,2025年2季度股票投资明细
44,002879,长缆科技,0.5,2.04,31.09,2025年2季度股票投资明细
45,000788,北大医药,0.5,4.89,31.05,2025年2季度股票投资明细
46,603408,建霖家居,0.5,2.83,31.05,2025年2季度股票投资明细
47,603309,维力医疗,0.5,2.44,31.04,2025年2季度股票投资明细
48,688330,宏力达,0.5,1.21,30.97,2025年2季度股票投资明细
49,002968,新大正,0.5,3.0,30.96,2025年2季度股票投资明细
50,603339,四方科技,0.5,2.58,30.96,2025年2季度股票投资明细
51,300349,金卡智能,0.5,2.59,30.95,2025年2季度股票投资明细
52,002441,众业达,0.5,3.41,30.93,2025年2季度股票投资明细
53,603387,基蛋生物,0.5,3.89,30.93,2025年2季度股票投资明细
54,600261,阳光照明,0.5,9.42,30.9,2025年2季度股票投资明细
55,300617,安靠智电,0.49,1.03,30.87,2025年2季度股票投资明细
56,002674,兴业科技,0.49,3.09,30.87,2025年2季度股票投资明细
57,300653,正海生物,0.49,1.5,30.75,2025年2季度股票投资明细
58,300908,仲景食品,0.49,1.02,30.71,2025年2季度股票投资明细
59,300729,乐歌股份,0.49,2.14,30.64,2025年2季度股票投资明细
60,688468,科美诊断,0.49,4.16,30.61,2025年2季度股票投资明细
61,605089,味知香,0.49,1.23,30.55,2025年2季度股票投资明细
62,300439,美康生物,0.49,2.91,30.53,2025年2季度股票投资明细
63,600796,钱江生化,0.49,5.2,30.52,2025年2季度股票投资明细
64,688358,祥生医疗,0.49,1.03,30.51,2025年2季度股票投资明细
65,603718,海利生物,0.49,4.1,30.5,2025年2季度股票投资明细
66,688677,海泰新光,0.49,0.78,30.47,2025年2季度股票投资明细
67,000862,银星能源,0.49,5.56,30.41,2025年2季度股票投资明细
68,600396,华电辽能,0.49,10.28,30.33,2025年2季度股票投资明细
69,601113,华鼎股份,0.49,7.67,30.3,2025年2季度股票投资明细
70,300259,新天科技,0.49,8.53,30.28,2025年2季度股票投资明细
71,603385,惠达卫浴,0.49,4.56,30.28,2025年2季度股票投资明细
72,002763,汇洁股份,0.48,4.38,30.22,2025年2季度股票投资明细
73,002758,浙农股份,0.48,3.38,30.18,2025年2季度股票投资明细
74,603012,创力集团,0.48,5.45,30.14,2025年2季度股票投资明细
75,002627,三峡旅游,0.48,5.65,30.11,2025年2季度股票投资明细
76,002969,嘉美包装,0.48,8.57,30.08,2025年2季度股票投资明细
77,300425,中建环能,0.48,5.74,30.08,2025年2季度股票投资明细
78,603558,健盛集团,0.48,3.3,30.06,2025年2季度股票投资明细
79,000529,广弘控股,0.48,4.92,30.06,2025年2季度股票投资明细
80,600526,菲达环保,0.48,6.22,29.86,2025年2季度股票投资明细
81,002732,燕塘乳业,0.48,1.81,29.81,2025年2季度股票投资明细
82,002394,联发股份,0.48,3.61,29.71,2025年2季度股票投资明细
83,605299,舒华体育,0.47,3.33,29.6,2025年2季度股票投资明细
84,605369,拱东医疗,0.47,1.55,29.51,2025年2季度股票投资明细
85,603687,大胜达,0.47,3.94,29.27,2025年2季度股票投资明细
86,603861,白云电器,0.47,2.96,29.22,2025年2季度股票投资明细
87,000655,金岭矿业,0.47,4.11,29.02,2025年2季度股票投资明细
88,600785,新华百货,0.45,2.4,28.15,2025年2季度股票投资明细
89,603566,普莱柯,0.45,2.05,27.9,2025年2季度股票投资明细
90,603165,荣晟环保,0.45,2.46,27.77,2025年2季度股票投资明细
91,601566,九牧王,0.44,3.21,27.41,2025年2季度股票投资明细
92,002637,赞宇科技,0.44,2.74,27.35,2025年2季度股票投资明细
93,688589,力合微,0.44,1.28,27.34,2025年2季度股票投资明细
94,300481,濮阳惠成,0.43,1.89,27.05,2025年2季度股票投资明细
95,300858,科拓生物,0.43,1.73,26.97,2025年2季度股票投资明细
96,603105,芯能科技,0.42,3.18,26.14,2025年2季度股票投资明细
97,605077,华康股份,0.41,1.57,25.4,2025年2季度股票投资明细
98,603115,海星股份,0.41,1.76,25.4,2025年2季度股票投资明细
99,002810,山东赫达,0.39,2.05,24.5,2025年2季度股票投资明细
100,688073,毕得医药,0.26,0.28,16.07,2025年2季度股票投资明细
101,600685,中船防务,0.26,0.59,16.04,2025年2季度股票投资明细
102,300697,电工合金,0.25,1.09,15.73,2025年2季度股票投资明细
103,603659,璞泰来,0.24,0.8,15.02,2025年2季度股票投资明细
104,001223,欧克科技,0.24,0.33,14.83,2025年2季度股票投资明细
105,688518,联赢激光,0.24,0.73,14.79,2025年2季度股票投资明细
106,603920,世运电路,0.23,0.48,14.64,2025年2季度股票投资明细
107,301127,武汉天源,0.23,0.85,14.53,2025年2季度股票投资明细
108,920099,瑞华技术,0.23,0.42,14.47,2025年2季度股票投资明细
109,600345,长江通信,0.23,0.56,14.45,2025年2季度股票投资明细
110,002276,万马股份,0.23,1.0,14.44,2025年2季度股票投资明细
111,300602,飞荣达,0.23,0.68,14.42,2025年2季度股票投资明细
112,300019,硅宝科技,0.23,0.73,14.41,2025年2季度股票投资明细
113,301031,中熔电气,0.23,0.18,14.34,2025年2季度股票投资明细
114,688503,聚和材料,0.23,0.35,14.3,2025年2季度股票投资明细
115,301283,聚胶股份,0.23,0.4,14.22,2025年2季度股票投资明细
116,002402,和而泰,0.23,0.61,14.13,2025年2季度股票投资明细
117,600745,闻泰科技,0.23,0.42,14.08,2025年2季度股票投资明细
118,301345,涛涛车业,0.23,0.13,14.05,2025年2季度股票投资明细
119,002925,盈趣科技,0.22,0.77,13.84,2025年2季度股票投资明细
120,605138,盛泰集团,0.22,2.05,13.74,2025年2季度股票投资明细
121,688133,泰坦科技,0.22,0.6,13.72,2025年2季度股票投资明细
122,603808,歌力思,0.22,1.65,13.7,2025年2季度股票投资明细
123,600150,中国船舶,0.22,0.42,13.67,2025年2季度股票投资明细
124,688590,新致软件,0.22,0.67,13.66,2025年2季度股票投资明细
125,605088,冠盛股份,0.22,0.36,13.65,2025年2季度股票投资明细
126,300866,安克创新,0.22,0.12,13.63,2025年2季度股票投资明细
127,301387,光大同创,0.22,0.35,13.62,2025年2季度股票投资明细
128,600362,江西铜业,0.22,0.58,13.59,2025年2季度股票投资明细
129,000426,兴业银锡,0.22,0.86,13.59,2025年2季度股票投资明细
130,600458,时代新材,0.22,0.99,13.58,2025年2季度股票投资明细
131,000688,国城矿业,0.22,1.02,13.58,2025年2季度股票投资明细
132,001308,康冠科技,0.22,0.6,13.57,2025年2季度股票投资明细
133,603611,诺力股份,0.22,0.63,13.57,2025年2季度股票投资明细
134,603876,鼎胜新材,0.22,1.49,13.54,2025年2季度股票投资明细
135,300286,安科瑞,0.22,0.6,13.54,2025年2季度股票投资明细
136,688733,壹石通,0.22,0.71,13.53,2025年2季度股票投资明细
137,603061,金海通,0.22,0.16,13.53,2025年2季度股票投资明细
138,603725,天安新材,0.22,1.57,13.5,2025年2季度股票投资明细
139,002138,顺络电子,0.22,0.48,13.5,2025年2季度股票投资明细
140,002487,大金重工,0.22,0.41,13.49,2025年2季度股票投资明细
141,300990,同飞股份,0.22,0.27,13.47,2025年2季度股票投资明细
142,688466,金科环境,0.22,0.76,13.46,2025年2季度股票投资明细
143,688379,华光新材,0.22,0.39,13.45,2025年2季度股票投资明细
144,688376,美埃科技,0.22,0.36,13.42,2025年2季度股票投资明细
145,603109,神驰机电,0.21,0.48,13.41,2025年2季度股票投资明细
146,600869,远东股份,0.21,2.63,13.36,2025年2季度股票投资明细
147,300432,富临精工,0.21,1.02,13.36,2025年2季度股票投资明细
148,300879,大叶股份,0.21,0.34,13.36,2025年2季度股票投资明细
149,002130,沃尔核材,0.21,0.56,13.34,2025年2季度股票投资明细
150,605305,中际联合,0.21,0.48,13.33,2025年2季度股票投资明细
151,002283,天润工业,0.21,2.23,13.29,2025年2季度股票投资明细
152,600509,天富能源,0.21,2.06,13.29,2025年2季度股票投资明细
153,603197,保隆科技,0.21,0.34,13.28,2025年2季度股票投资明细
154,600496,精工钢构,0.21,4.15,13.28,2025年2季度股票投资明细
155,002920,德赛西威,0.21,0.13,13.28,2025年2季度股票投资明细
156,603338,浙江鼎力,0.21,0.28,13.27,2025年2季度股票投资明细
157,603040,新坐标,0.21,0.33,13.26,2025年2季度股票投资明细
158,603344,星德胜,0.21,0.52,13.23,2025年2季度股票投资明细
159,603916,苏博特,0.21,1.46,13.23,2025年2季度股票投资明细
160,601636,旗滨集团,0.21,2.64,13.23,2025年2季度股票投资明细
161,300118,东方日升,0.21,1.38,13.22,2025年2季度股票投资明细
162,300099,尤洛卡,0.21,1.8,13.21,2025年2季度股票投资明细
163,603312,西典新能,0.21,0.36,13.2,2025年2季度股票投资明细
164,688196,卓越新能,0.21,0.27,13.2,2025年2季度股票投资明细
165,600273,嘉化能源,0.21,1.56,13.2,2025年2季度股票投资明细
