序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601919,中远海控,2.54,1324.7,19274.39,2025年1季度股票投资明细
2,000937,冀中能源,1.89,2435.5,14296.39,2025年1季度股票投资明细
3,600398,海澜之家,1.74,1665.98,13177.94,2025年1季度股票投资明细
4,002048,宁波华翔,1.52,725.56,11485.61,2025年1季度股票投资明细
5,600546,山煤国际,1.39,979.77,10542.34,2025年1季度股票投资明细
6,601000,唐山港,1.37,2213.42,10380.93,2025年1季度股票投资明细
7,600729,重庆百货,1.34,336.87,10153.26,2025年1季度股票投资明细
8,601838,成都银行,1.32,584.04,10039.65,2025年1季度股票投资明细
9,603565,中谷物流,1.3,1034.75,9881.87,2025年1季度股票投资明细
10,000983,山西焦煤,1.3,1436.4,9868.07,2025年1季度股票投资明细
11,600971,恒源煤电,1.24,1152.12,9366.77,2025年1季度股票投资明细
12,600755,厦门国贸,1.18,1406.76,8975.13,2025年1季度股票投资明细
13,600295,鄂尔多斯,1.15,947.53,8688.86,2025年1季度股票投资明细
14,600997,开滦股份,1.05,1142.67,7941.52,2025年1季度股票投资明细
15,600273,嘉化能源,1.04,973.21,7844.1,2025年1季度股票投资明细
16,600757,长江传媒,0.87,758.63,6577.33,2025年1季度股票投资明细
17,002737,葵花药业,0.69,291.3,5214.32,2025年1季度股票投资明细
18,002932,明德生物,0.46,194.69,3521.86,2025年1季度股票投资明细
19,603706,东方环宇,0.45,191.11,3428.51,2025年1季度股票投资明细
20,000090,天健集团,0.43,865.01,3252.44,2025年1季度股票投资明细
21,301589,诺瓦星云,0.0,0.12,20.19,2025年1季度股票投资明细
22,301626,苏州天脉,0.0,0.1,8.03,2025年1季度股票投资明细
23,688449,联芸科技,0.0,0.14,6.22,2025年1季度股票投资明细
24,688605,先锋精科,0.0,0.07,5.38,2025年1季度股票投资明细
25,301658,首航新能,0.0,0.44,5.16,2025年1季度股票投资明细
26,601919,中远海控,2.59,1181.8,17774.27,2025年2季度股票投资明细
27,000937,冀中能源,1.82,2175.28,12507.86,2025年2季度股票投资明细
28,002048,宁波华翔,1.74,648.37,11936.49,2025年2季度股票投资明细
29,601998,中信银行,1.59,1284.52,10918.44,2025年2季度股票投资明细
30,601838,成都银行,1.53,521.46,10481.31,2025年2季度股票投资明细
31,600398,海澜之家,1.51,1487.76,10354.84,2025年2季度股票投资明细
32,601166,兴业银行,1.51,443.19,10344.05,2025年2季度股票投资明细
33,601006,大秦铁路,1.41,1463.17,9656.92,2025年2季度股票投资明细
34,600919,江苏银行,1.38,793.87,9478.82,2025年2季度股票投资明细
35,601328,交通银行,1.37,1172.31,9378.49,2025年2季度股票投资明细
36,601077,渝农商行,1.36,1310.75,9358.73,2025年2季度股票投资明细
37,601825,沪农商行,1.36,962.18,9333.15,2025年2季度股票投资明细
38,600039,四川路桥,1.33,924.23,9149.91,2025年2季度股票投资明细
39,601229,上海银行,1.32,854.45,9065.67,2025年2季度股票投资明细
40,600729,重庆百货,1.3,299.19,8924.84,2025年2季度股票投资明细
41,601169,北京银行,1.29,1294.83,8843.67,2025年2季度股票投资明细
42,603565,中谷物流,1.29,923.98,8824.0,2025年2季度股票投资明细
43,601088,中国神华,1.27,214.34,8689.21,2025年2季度股票投资明细
44,601288,农业银行,1.26,1467.11,8626.61,2025年2季度股票投资明细
45,601398,工商银行,1.25,1126.61,8550.97,2025年2季度股票投资明细
46,600901,江苏金租,1.24,1408.12,8533.2,2025年2季度股票投资明细
47,000983,山西焦煤,1.2,1283.05,8211.52,2025年2季度股票投资明细
48,000651,格力电器,1.17,179.17,8048.32,2025年2季度股票投资明细
49,601000,唐山港,1.17,1977.21,8027.46,2025年2季度股票投资明细
50,601939,建设银行,1.17,847.27,7998.27,2025年2季度股票投资明细
51,000429,粤高速A,1.14,586.23,7814.43,2025年2季度股票投资明细
52,600153,建发股份,1.13,750.19,7779.45,2025年2季度股票投资明细
53,600350,山东高速,1.13,729.36,7774.96,2025年2季度股票投资明细
54,600282,南钢股份,1.12,1835.03,7707.13,2025年2季度股票投资明细
55,601818,光大银行,1.12,1855.59,7700.69,2025年2季度股票投资明细
56,600028,中国石化,1.12,1361.76,7680.3,2025年2季度股票投资明细
57,600016,民生银行,1.12,1609.59,7645.55,2025年2季度股票投资明细
58,600546,山煤国际,1.11,874.96,7638.41,2025年2季度股票投资明细
59,600012,皖通高速,1.11,449.53,7633.0,2025年2季度股票投资明细
60,600755,厦门国贸,1.11,1256.3,7600.63,2025年2季度股票投资明细
61,600177,雅戈尔,1.1,1036.58,7567.06,2025年2季度股票投资明细
62,601699,潞安环能,1.1,713.52,7527.61,2025年2季度股票投资明细
63,601009,南京银行,1.1,646.24,7509.35,2025年2季度股票投资明细
64,600000,浦发银行,1.09,540.17,7497.55,2025年2季度股票投资明细
65,600015,华夏银行,1.09,944.46,7470.7,2025年2季度股票投资明细
66,601225,陕西煤业,1.09,387.71,7459.54,2025年2季度股票投资明细
67,600256,广汇能源,1.09,1238.73,7457.14,2025年2季度股票投资明细
68,600295,鄂尔多斯,1.08,846.38,7371.98,2025年2季度股票投资明细
69,600273,嘉化能源,1.07,869.22,7353.61,2025年2季度股票投资明细
70,600057,厦门象屿,1.06,1029.54,7237.63,2025年2季度股票投资明细
71,600548,深高速,1.01,662.73,6938.74,2025年2季度股票投资明细
72,601963,重庆银行,1.0,630.77,6850.2,2025年2季度股票投资明细
73,600971,恒源煤电,0.99,1028.52,6788.2,2025年2季度股票投资明细
74,600019,宝钢股份,0.98,1015.62,6692.92,2025年2季度股票投资明细
75,600188,兖矿能源,0.95,537.29,6538.83,2025年2季度股票投资明细
76,600461,洪城环境,0.95,676.59,6522.29,2025年2季度股票投资明细
77,601666,平煤股份,0.94,866.21,6418.63,2025年2季度股票投资明细
78,000830,鲁西化工,0.92,614.76,6332.03,2025年2季度股票投资明细
79,601168,西部矿业,0.92,378.89,6300.94,2025年2季度股票投资明细
80,600757,长江传媒,0.92,677.22,6284.58,2025年2季度股票投资明细
81,600064,南京高科,0.9,804.1,6199.62,2025年2季度股票投资明细
82,601318,中国平安,0.9,111.52,6187.13,2025年2季度股票投资明细
83,601928,凤凰传媒,0.9,552.15,6167.52,2025年2季度股票投资明细
84,601997,贵阳银行,0.89,981.09,6122.02,2025年2季度股票投资明细
85,601857,中国石油,0.89,710.88,6078.02,2025年2季度股票投资明细
86,600377,宁沪高速,0.88,394.12,6045.79,2025年2季度股票投资明细
87,601098,中南传媒,0.88,460.76,6045.18,2025年2季度股票投资明细
88,000895,双汇发展,0.88,246.3,6012.18,2025年2季度股票投资明细
89,600997,开滦股份,0.88,1020.74,6012.13,2025年2季度股票投资明细
90,600348,华阳股份,0.88,902.06,6007.7,2025年2季度股票投资明细
91,600123,兰花科创,0.86,909.39,5929.22,2025年2季度股票投资明细
92,002563,森马服饰,0.86,1124.2,5913.29,2025年2季度股票投资明细
93,601658,邮储银行,0.86,1076.79,5890.07,2025年2季度股票投资明细
94,601216,君正集团,0.85,1052.71,5810.95,2025年2季度股票投资明细
95,002867,周大生,0.83,431.19,5683.08,2025年2季度股票投资明细
96,600985,淮北矿业,0.83,499.4,5663.16,2025年2季度股票投资明细
97,000581,威孚高科,0.82,298.36,5650.85,2025年2季度股票投资明细
98,002601,龙佰集团,0.82,347.2,5628.11,2025年2季度股票投资明细
99,000157,中联重科,0.81,772.61,5585.97,2025年2季度股票投资明细
100,000932,华菱钢铁,0.79,1225.88,5393.87,2025年2季度股票投资明细
101,600782,新钢股份,0.79,1521.34,5385.54,2025年2季度股票投资明细
102,600395,盘江股份,0.78,1135.69,5371.8,2025年2季度股票投资明细
103,601988,中国银行,0.78,953.02,5355.97,2025年2季度股票投资明细
104,600585,海螺水泥,0.76,242.65,5209.71,2025年2季度股票投资明细
105,600373,中文传媒,0.76,505.62,5192.76,2025年2季度股票投资明细
106,600741,华域汽车,0.75,293.0,5171.46,2025年2季度股票投资明细
107,601668,中国建筑,0.75,887.94,5123.41,2025年2季度股票投资明细
108,920599,同力股份,0.73,233.75,5002.31,2025年2季度股票投资明细
109,601101,昊华能源,0.72,680.24,4924.96,2025年2季度股票投资明细
110,601019,山东出版,0.68,491.41,4653.62,2025年2季度股票投资明细
111,002416,爱施德,0.66,376.81,4529.26,2025年2季度股票投资明细
112,600325,华发股份,0.65,910.53,4434.27,2025年2季度股票投资明细
113,601636,旗滨集团,0.61,838.2,4199.38,2025年2季度股票投资明细
114,002737,葵花药业,0.6,260.33,4092.43,2025年2季度股票投资明细
115,603706,东方环宇,0.54,170.73,3677.52,2025年2季度股票投资明细
116,002932,明德生物,0.49,173.77,3381.48,2025年2季度股票投资明细
117,600694,大商股份,0.49,181.29,3362.91,2025年2季度股票投资明细
118,688606,奥泰生物,0.49,49.97,3357.7,2025年2季度股票投资明细
119,002233,塔牌集团,0.48,448.4,3318.16,2025年2季度股票投资明细
120,002267,陕天然气,0.46,413.06,3126.86,2025年2季度股票投资明细
121,605368,蓝天燃气,0.43,297.23,2924.71,2025年2季度股票投资明细
122,603878,武进不锈,0.43,538.92,2920.92,2025年2季度股票投资明细
123,002088,鲁阳节能,0.42,269.93,2899.01,2025年2季度股票投资明细
124,002327,富安娜,0.41,381.91,2833.77,2025年2季度股票投资明细
125,000090,天健集团,0.4,772.34,2734.08,2025年2季度股票投资明细
126,301589,诺瓦星云,0.0,0.12,18.08,2025年2季度股票投资明细
127,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
128,688411,海博思创,0.0,0.06,4.68,2025年2季度股票投资明细
129,603049,中策橡胶,0.0,0.07,3.1,2025年2季度股票投资明细
130,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
