序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,4.85,8.03,2031.11,2025年1季度股票投资明细
2,601318,中国平安,4.37,35.47,1831.32,2025年1季度股票投资明细
3,600036,招商银行,3.78,36.57,1583.12,2025年1季度股票投资明细
4,002594,比亚迪,3.42,3.82,1432.12,2025年1季度股票投资明细
5,600519,贵州茅台,3.17,0.85,1326.85,2025年1季度股票投资明细
6,000858,五粮液,2.99,9.54,1253.08,2025年1季度股票投资明细
7,000333,美的集团,2.7,14.41,1131.19,2025年1季度股票投资明细
8,600887,伊利股份,2.57,38.37,1077.43,2025年1季度股票投资明细
9,000725,京东方A,2.53,255.61,1060.78,2025年1季度股票投资明细
10,600000,浦发银行,2.3,92.32,962.9,2025年1季度股票投资明细
11,601555,东吴证券,1.85,99.03,772.43,2025年1季度股票投资明细
12,000050,深天马A,1.64,83.6,684.68,2025年1季度股票投资明细
13,000039,中集集团,1.63,77.79,683.73,2025年1季度股票投资明细
14,000423,东阿阿胶,1.1,7.6,459.42,2025年1季度股票投资明细
15,002138,顺络电子,0.64,9.26,267.43,2025年1季度股票投资明细
16,300750,宁德时代,4.25,8.99,2267.46,2025年2季度股票投资明细
17,600036,招商银行,3.8,44.15,2028.69,2025年2季度股票投资明细
18,600519,贵州茅台,3.46,1.31,1846.47,2025年2季度股票投资明细
19,601318,中国平安,3.31,31.87,1768.15,2025年2季度股票投资明细
20,002594,比亚迪,3.05,4.9,1626.36,2025年2季度股票投资明细
21,000858,五粮液,2.65,11.89,1413.92,2025年2季度股票投资明细
22,000651,格力电器,2.35,27.91,1253.72,2025年2季度股票投资明细
23,000001,平安银行,2.33,102.99,1243.09,2025年2季度股票投资明细
24,601688,华泰证券,2.24,67.01,1193.45,2025年2季度股票投资明细
25,000538,云南白药,2.03,19.39,1081.99,2025年2季度股票投资明细
26,600900,长江电力,1.8,31.87,960.56,2025年2季度股票投资明细
27,002001,新和成,1.73,43.36,922.32,2025年2季度股票投资明细
28,000338,潍柴动力,1.67,58.1,893.58,2025年2季度股票投资明细
29,000333,美的集团,1.65,12.2,880.84,2025年2季度股票投资明细
30,600941,中国移动,1.57,7.47,840.75,2025年2季度股票投资明细
31,600219,南山铝业,1.56,217.61,833.45,2025年2季度股票投资明细
32,000725,京东方A,1.46,195.87,781.52,2025年2季度股票投资明细
33,601288,农业银行,1.35,122.19,718.48,2025年2季度股票投资明细
34,688012,中微公司,1.32,3.87,705.5,2025年2季度股票投资明细
35,600019,宝钢股份,1.32,106.69,703.09,2025年2季度股票投资明细
36,601555,东吴证券,1.32,80.27,702.36,2025年2季度股票投资明细
37,601899,紫金矿业,1.29,35.34,689.13,2025年2季度股票投资明细
38,600584,长电科技,1.23,19.47,655.94,2025年2季度股票投资明细
39,600352,浙江龙盛,1.18,61.76,627.48,2025年2季度股票投资明细
40,000977,浪潮信息,1.15,12.1,615.65,2025年2季度股票投资明细
41,002230,科大讯飞,1.15,12.78,611.91,2025年2季度股票投资明细
42,601398,工商银行,1.15,80.55,611.37,2025年2季度股票投资明细
43,600000,浦发银行,1.1,42.33,587.54,2025年2季度股票投资明细
44,601728,中国电信,1.09,75.26,583.27,2025年2季度股票投资明细
45,601857,中国石油,1.07,67.11,573.79,2025年2季度股票投资明细
