序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300476,胜宏科技,5.7,20.0,1620.2,2025年1季度股票投资明细
2,688256,寒武纪,4.38,2.0,1246.0,2025年1季度股票投资明细
3,300502,新易盛,4.14,12.0,1177.44,2025年1季度股票投资明细
4,603893,瑞芯微,3.05,5.0,866.5,2025年1季度股票投资明细
5,688521,芯原股份,2.98,8.0,848.0,2025年1季度股票投资明细
6,688608,恒玄科技,2.86,2.0,812.6,2025年1季度股票投资明细
7,688213,思特威,2.73,8.0,776.32,2025年1季度股票投资明细
8,688981,中芯国际,2.51,8.0,714.64,2025年1季度股票投资明细
9,688041,海光信息,2.49,5.0,706.5,2025年1季度股票投资明细
10,688088,虹软科技,2.41,14.73,686.5,2025年1季度股票投资明细
11,300476,胜宏科技,9.09,20.0,2687.6,2025年2季度股票投资明细
12,300502,新易盛,6.01,14.0,1778.28,2025年2季度股票投资明细
13,002384,东山精密,4.47,35.0,1321.95,2025年2季度股票投资明细
14,688183,生益电子,3.46,20.0,1024.0,2025年2季度股票投资明细
15,300308,中际旭创,3.45,7.0,1021.02,2025年2季度股票投资明细
16,688062,迈威生物,2.96,31.0,876.68,2025年2季度股票投资明细
17,688256,寒武纪,2.68,1.32,791.57,2025年2季度股票投资明细
18,002130,沃尔核材,2.42,30.0,714.6,2025年2季度股票投资明细
19,688041,海光信息,2.39,5.0,706.45,2025年2季度股票投资明细
20,002273,水晶光电,2.36,35.0,698.95,2025年2季度股票投资明细
21,688347,华虹公司,1.99,10.72,588.53,2025年2季度股票投资明细
22,002558,巨人网络,1.91,24.0,565.2,2025年2季度股票投资明细
23,688498,源杰科技,1.84,2.79,544.71,2025年2季度股票投资明细
24,603236,移远通信,1.74,6.0,514.8,2025年2季度股票投资明细
25,002965,祥鑫科技,1.72,13.0,509.86,2025年2季度股票投资明细
26,300153,科泰电源,1.72,15.0,507.75,2025年2季度股票投资明细
27,300007,汉威科技,1.65,12.0,487.2,2025年2季度股票投资明细
28,688018,乐鑫科技,1.63,3.3,482.13,2025年2季度股票投资明细
29,300570,太辰光,1.63,5.0,481.9,2025年2季度股票投资明细
30,688192,迪哲医药,1.62,8.01,478.79,2025年2季度股票投资明细
31,688095,福昕软件,1.61,7.0,475.37,2025年2季度股票投资明细
32,688521,芯原股份,1.31,4.0,386.0,2025年2季度股票投资明细
33,002979,雷赛智能,1.2,8.0,354.24,2025年2季度股票投资明细
