序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601088,中国神华,5.37,128.79,4938.91,2025年1季度股票投资明细
2,00700,腾讯控股,4.2,8.42,3861.8,2025年1季度股票投资明细
3,09988,阿里巴巴-W,3.01,23.41,2765.24,2025年1季度股票投资明细
4,00981,中芯国际,2.76,59.7,2539.79,2025年1季度股票投资明细
5,002929,润建股份,2.75,46.7,2523.81,2025年1季度股票投资明细
6,688256,寒武纪,2.6,3.84,2391.51,2025年1季度股票投资明细
7,601058,赛轮轮胎,2.57,163.69,2362.05,2025年1季度股票投资明细
8,003021,兆威机电,2.56,18.38,2349.52,2025年1季度股票投资明细
9,601728,中国电信,2.44,286.06,2245.57,2025年1季度股票投资明细
10,300433,蓝思科技,2.42,87.92,2227.01,2025年1季度股票投资明细
11,01530,三生制药,3.76,148.7,3207.1,2025年2季度股票投资明细
12,601939,建设银行,3.07,277.61,2620.64,2025年2季度股票投资明细
13,01801,信达生物,3.07,36.6,2616.79,2025年2季度股票投资明细
14,600036,招商银行,3.02,56.06,2575.96,2025年2季度股票投资明细
15,601229,上海银行,3.0,241.72,2564.65,2025年2季度股票投资明细
16,01093,石药集团,2.85,346.4,2432.43,2025年2季度股票投资明细
17,601100,恒立液压,2.8,33.17,2388.24,2025年2季度股票投资明细
18,601728,中国电信,2.6,286.3,2218.83,2025年2季度股票投资明细
19,600941,中国移动,2.59,19.65,2211.61,2025年2季度股票投资明细
20,600547,山东黄金,2.59,69.26,2211.47,2025年2季度股票投资明细
21,09926,康方生物,2.47,25.1,2104.73,2025年2季度股票投资明细
22,300765,新诺威,2.46,40.69,2103.27,2025年2季度股票投资明细
23,002891,中宠股份,2.22,30.64,1895.7,2025年2季度股票投资明细
24,09992,泡泡玛特,2.1,7.38,1794.27,2025年2季度股票投资明细
25,06990,科伦博泰生物-B,1.99,5.7,1700.82,2025年2季度股票投资明细
26,600919,江苏银行,1.99,142.19,1697.71,2025年2季度股票投资明细
27,600926,杭州银行,1.98,100.69,1693.61,2025年2季度股票投资明细
28,002624,完美世界,1.97,110.9,1682.35,2025年2季度股票投资明细
29,002965,祥鑫科技,1.8,39.21,1537.74,2025年2季度股票投资明细
30,002979,雷赛智能,1.31,25.2,1115.86,2025年2季度股票投资明细
31,002895,川恒股份,1.29,48.92,1103.64,2025年2季度股票投资明细
32,688506,百利天恒,1.21,3.48,1029.76,2025年2季度股票投资明细
33,600592,龙溪股份,1.2,42.54,1027.34,2025年2季度股票投资明细
34,603809,豪能股份,1.2,67.05,1025.82,2025年2季度股票投资明细
35,688322,奥比中光,1.19,17.23,1016.65,2025年2季度股票投资明细
36,688266,泽璟制药,1.1,8.7,935.3,2025年2季度股票投资明细
37,003010,若羽臣,1.09,15.4,933.36,2025年2季度股票投资明细
38,601555,东吴证券,1.07,104.12,911.05,2025年2季度股票投资明细
39,000997,新大陆,1.03,27.17,879.76,2025年2季度股票投资明细
40,600096,云天化,1.0,39.03,857.49,2025年2季度股票投资明细
41,301413,安培龙,1.0,11.19,855.48,2025年2季度股票投资明细
42,002765,蓝黛科技,1.0,63.72,853.21,2025年2季度股票投资明细
43,00325,布鲁可,0.99,6.57,846.0,2025年2季度股票投资明细
44,002653,海思科,0.96,19.48,822.45,2025年2季度股票投资明细
45,09995,荣昌生物,0.93,16.05,796.97,2025年2季度股票投资明细
46,03933,联邦制药,0.9,56.0,767.06,2025年2季度股票投资明细
47,601328,交通银行,0.65,69.81,558.48,2025年2季度股票投资明细
48,300476,胜宏科技,0.65,4.12,553.65,2025年2季度股票投资明细
49,301160,翔楼新材,0.62,6.6,528.53,2025年2季度股票投资明细
50,002847,盐津铺子,0.6,6.41,515.36,2025年2季度股票投资明细
51,01952,云顶新耀,0.57,8.65,490.66,2025年2季度股票投资明细
52,600882,妙可蓝多,0.57,15.83,483.29,2025年2季度股票投资明细
53,603605,珀莱雅,0.56,5.76,476.87,2025年2季度股票投资明细
54,002539,云图控股,0.52,47.21,442.83,2025年2季度股票投资明细
55,601319,中国人保,0.51,50.0,435.5,2025年2季度股票投资明细
56,600901,江苏金租,0.5,70.44,426.87,2025年2季度股票投资明细
57,300680,隆盛科技,0.5,11.2,424.59,2025年2季度股票投资明细
58,02186,绿叶制药,0.47,124.0,404.83,2025年2季度股票投资明细
59,301498,乖宝宠物,0.47,3.67,401.39,2025年2季度股票投资明细
60,002850,科达利,0.43,3.23,365.54,2025年2季度股票投资明细
61,02432,越疆,0.41,6.54,348.6,2025年2季度股票投资明细
62,688775,影石创新,0.19,0.97,163.52,2025年2季度股票投资明细
63,688411,海博思创,0.06,0.56,47.55,2025年2季度股票投资明细
64,001391,国货航,0.04,4.69,31.53,2025年2季度股票投资明细
65,688545,兴福电子,0.03,0.99,27.04,2025年2季度股票投资明细
66,301458,钧崴电子,0.03,0.7,24.1,2025年2季度股票投资明细
67,301479,弘景光电,0.02,0.18,15.13,2025年2季度股票投资明细
68,688757,胜科纳米,0.02,0.54,15.01,2025年2季度股票投资明细
69,603072,天和磁材,0.01,0.23,12.36,2025年2季度股票投资明细
70,301601,惠通科技,0.01,0.34,11.85,2025年2季度股票投资明细
71,301665,泰禾股份,0.01,0.39,11.63,2025年2季度股票投资明细
72,301590,优优绿能,0.01,0.07,11.5,2025年2季度股票投资明细
73,001356,富岭股份,0.01,0.71,10.3,2025年2季度股票投资明细
74,688755,汉邦科技,0.01,0.2,9.32,2025年2季度股票投资明细
75,001382,新亚电缆,0.01,0.37,7.72,2025年2季度股票投资明细
76,603014,威高血净,0.01,0.2,7.41,2025年2季度股票投资明细
77,301595,太力科技,0.01,0.2,7.26,2025年2季度股票投资明细
78,603210,泰鸿万立,0.01,0.29,5.82,2025年2季度股票投资明细
79,001395,亚联机械,0.0,0.08,3.84,2025年2季度股票投资明细
80,603382,海阳科技,0.0,0.1,3.2,2025年2季度股票投资明细
81,001335,信凯科技,0.0,0.08,2.98,2025年2季度股票投资明细
82,603120,肯特催化,0.0,0.06,2.77,2025年2季度股票投资明细
83,601100,恒立液压,5.94,57.71,5526.89,2025年3季度股票投资明细
84,601138,工业富联,3.79,53.41,3525.59,2025年3季度股票投资明细
85,300502,新易盛,3.73,9.48,3468.96,2025年3季度股票投资明细
86,01347,华虹半导体,3.45,44.0,3213.69,2025年3季度股票投资明细
87,300308,中际旭创,3.44,7.93,3201.18,2025年3季度股票投资明细
88,603986,兆易创新,3.27,14.28,3045.92,2025年3季度股票投资明细
89,09988,阿里巴巴-W,3.07,17.65,2852.2,2025年3季度股票投资明细
90,002624,完美世界,2.97,144.19,2762.68,2025年3季度股票投资明细
91,300007,汉威科技,2.95,43.24,2748.77,2025年3季度股票投资明细
92,01530,三生制药,2.91,98.7,2703.33,2025年3季度股票投资明细
