序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300124,汇川技术,0.29,0.09,6.14,2025年1季度股票投资明细
2,600660,福耀玻璃,0.25,0.09,5.27,2025年1季度股票投资明细
3,002050,三花智控,0.16,0.12,3.46,2025年1季度股票投资明细
4,601689,拓普集团,0.11,0.04,2.31,2025年1季度股票投资明细
5,601058,赛轮轮胎,0.09,0.14,2.02,2025年1季度股票投资明细
6,600741,华域汽车,0.08,0.09,1.63,2025年1季度股票投资明细
7,002472,双环传动,0.07,0.04,1.42,2025年1季度股票投资明细
8,601799,星宇股份,0.06,0.01,1.38,2025年1季度股票投资明细
9,603596,伯特利,0.06,0.02,1.25,2025年1季度股票投资明细
10,002085,万丰奥威,0.06,0.07,1.24,2025年1季度股票投资明细
11,300124,汇川技术,0.23,0.13,8.39,2025年2季度股票投资明细
12,600660,福耀玻璃,0.19,0.12,6.84,2025年2季度股票投资明细
13,002050,三花智控,0.12,0.16,4.22,2025年2季度股票投资明细
14,601689,拓普集团,0.08,0.06,2.84,2025年2季度股票投资明细
15,601058,赛轮轮胎,0.07,0.19,2.49,2025年2季度股票投资明细
16,002920,德赛西威,0.06,0.02,2.04,2025年2季度股票投资明细
17,600741,华域汽车,0.05,0.11,1.94,2025年2季度股票投资明细
18,002085,万丰奥威,0.05,0.11,1.75,2025年2季度股票投资明细
19,300496,中科创达,0.05,0.03,1.72,2025年2季度股票投资明细
20,002472,双环传动,0.05,0.05,1.67,2025年2季度股票投资明细
21,603596,伯特利,0.04,0.03,1.58,2025年2季度股票投资明细
22,300115,长盈精密,0.04,0.07,1.5,2025年2季度股票投资明细
23,002126,银轮股份,0.04,0.06,1.46,2025年2季度股票投资明细
24,002405,四维图新,0.04,0.17,1.45,2025年2季度股票投资明细
25,601717,中创智领,0.04,0.08,1.33,2025年2季度股票投资明细
26,601799,星宇股份,0.03,0.01,1.25,2025年2季度股票投资明细
27,600699,均胜电子,0.03,0.07,1.22,2025年2季度股票投资明细
28,000887,中鼎股份,0.03,0.06,1.06,2025年2季度股票投资明细
29,300432,富临精工,0.03,0.08,1.02,2025年2季度股票投资明细
30,300100,双林股份,0.03,0.02,0.94,2025年2季度股票投资明细
31,603179,新泉股份,0.03,0.02,0.94,2025年2季度股票投资明细
32,002984,森麒麟,0.03,0.05,0.94,2025年2季度股票投资明细
33,300679,电连技术,0.02,0.02,0.91,2025年2季度股票投资明细
34,301550,斯菱股份,0.02,0.01,0.89,2025年2季度股票投资明细
35,603306,华懋科技,0.02,0.02,0.87,2025年2季度股票投资明细
36,002151,北斗星通,0.02,0.03,0.86,2025年2季度股票投资明细
37,603009,北特科技,0.02,0.02,0.83,2025年2季度股票投资明细
38,002249,大洋电机,0.02,0.12,0.79,2025年2季度股票投资明细
39,603997,继峰股份,0.02,0.06,0.78,2025年2季度股票投资明细
40,002537,海联金汇,0.02,0.07,0.78,2025年2季度股票投资明细
41,000559,万向钱潮,0.02,0.1,0.77,2025年2季度股票投资明细
42,000581,威孚高科,0.02,0.04,0.76,2025年2季度股票投资明细
43,002048,宁波华翔,0.02,0.04,0.74,2025年2季度股票投资明细
44,601966,玲珑轮胎,0.02,0.05,0.73,2025年2季度股票投资明细
45,600105,永鼎股份,0.02,0.09,0.73,2025年2季度股票投资明细
46,002488,金固股份,0.02,0.05,0.69,2025年2季度股票投资明细
47,603667,五洲新春,0.02,0.02,0.67,2025年2季度股票投资明细
48,002906,华阳集团,0.02,0.02,0.65,2025年2季度股票投资明细
49,600933,爱柯迪,0.02,0.04,0.64,2025年2季度股票投资明细
50,600480,凌云股份,0.02,0.05,0.63,2025年2季度股票投资明细
51,603809,豪能股份,0.02,0.04,0.61,2025年2季度股票投资明细
52,002265,建设工业,0.02,0.02,0.61,2025年2季度股票投资明细
53,603786,科博达,0.02,0.01,0.55,2025年2季度股票投资明细
54,002239,奥特佳,0.02,0.19,0.55,2025年2季度股票投资明细
55,600458,时代新材,0.01,0.04,0.55,2025年2季度股票投资明细
56,688612,威迈斯,0.01,0.02,0.53,2025年2季度股票投资明细
57,600151,航天机电,0.01,0.07,0.51,2025年2季度股票投资明细
58,002965,祥鑫科技,0.01,0.01,0.51,2025年2季度股票投资明细
59,000901,航天科技,0.01,0.04,0.5,2025年2季度股票投资明细
60,002970,锐明技术,0.01,0.01,0.49,2025年2季度股票投资明细
61,300580,贝斯特,0.01,0.02,0.49,2025年2季度股票投资明细
62,603119,浙江荣泰,0.01,0.01,0.46,2025年2季度股票投资明细
63,002536,飞龙股份,0.01,0.03,0.45,2025年2季度股票投资明细
64,600609,金杯汽车,0.01,0.08,0.42,2025年2季度股票投资明细
65,000589,贵州轮胎,0.01,0.09,0.41,2025年2季度股票投资明细
66,000700,模塑科技,0.01,0.05,0.39,2025年2季度股票投资明细
67,603305,旭升集团,0.01,0.03,0.39,2025年2季度股票投资明细
68,603197,保隆科技,0.01,0.01,0.39,2025年2季度股票投资明细
69,002190,成飞集成,0.01,0.01,0.39,2025年2季度股票投资明细
70,300680,隆盛科技,0.01,0.01,0.38,2025年2季度股票投资明细
71,002997,瑞鹄模具,0.01,0.01,0.37,2025年2季度股票投资明细
72,002434,万里扬,0.01,0.05,0.37,2025年2季度股票投资明细
73,300428,立中集团,0.01,0.02,0.36,2025年2季度股票投资明细
74,002283,天润工业,0.01,0.06,0.36,2025年2季度股票投资明细
75,300446,航天智造,0.01,0.02,0.35,2025年2季度股票投资明细
76,002284,亚太股份,0.01,0.03,0.33,2025年2季度股票投资明细
77,603358,华达科技,0.01,0.01,0.33,2025年2季度股票投资明细
78,601500,通用股份,0.01,0.07,0.32,2025年2季度股票投资明细
79,600651,飞乐音响,0.01,0.07,0.32,2025年2季度股票投资明细
80,002590,万安科技,0.01,0.02,0.29,2025年2季度股票投资明细
81,002540,亚太科技,0.01,0.05,0.29,2025年2季度股票投资明细
82,300304,云意电气,0.01,0.04,0.29,2025年2季度股票投资明细
83,600742,富维股份,0.01,0.03,0.29,2025年2季度股票投资明细
84,601163,三角轮胎,0.01,0.02,0.28,2025年2季度股票投资明细
85,605333,沪光股份,0.01,0.01,0.27,2025年2季度股票投资明细
86,002635,安洁科技,0.01,0.02,0.27,2025年2季度股票投资明细
87,300926,博俊科技,0.01,0.01,0.26,2025年2季度股票投资明细
88,002703,浙江世宝,0.01,0.02,0.26,2025年2季度股票投资明细
89,002516,旷达科技,0.01,0.05,0.26,2025年2季度股票投资明细
90,002101,广东鸿图,0.01,0.02,0.25,2025年2季度股票投资明细
91,000030,富奥股份,0.01,0.04,0.24,2025年2季度股票投资明细
92,603348,文灿股份,0.01,0.01,0.21,2025年2季度股票投资明细
93,002664,信质集团,0.01,0.01,0.18,2025年2季度股票投资明细
94,603013,亚普股份,0.0,0.01,0.17,2025年2季度股票投资明细
95,002937,兴瑞科技,0.0,0.01,0.17,2025年2季度股票投资明细
96,603730,岱美股份,0.0,0.03,0.17,2025年2季度股票投资明细
97,300351,永贵电器,0.0,0.01,0.16,2025年2季度股票投资明细
98,600081,东风科技,0.0,0.01,0.13,2025年2季度股票投资明细
99,300893,松原安全,0.0,0.0,0.1,2025年2季度股票投资明细
100,601279,英利汽车,0.0,0.02,0.08,2025年2季度股票投资明细
101,001311,多利科技,0.0,0.0,0.06,2025年2季度股票投资明细
102,300124,汇川技术,0.03,0.02,1.68,2025年3季度股票投资明细
103,600660,福耀玻璃,0.03,0.02,1.47,2025年3季度股票投资明细
104,002050,三花智控,0.02,0.03,1.45,2025年3季度股票投资明细
105,601689,拓普集团,0.01,0.01,0.81,2025年3季度股票投资明细
106,300496,中科创达,0.01,0.01,0.78,2025年3季度股票投资明细
107,601058,赛轮轮胎,0.01,0.04,0.58,2025年3季度股票投资明细
108,603596,伯特利,0.01,0.01,0.54,2025年3季度股票投资明细
109,002472,双环传动,0.01,0.01,0.5,2025年3季度股票投资明细
110,300115,长盈精密,0.01,0.01,0.42,2025年3季度股票投资明细
111,002126,银轮股份,0.01,0.01,0.41,2025年3季度股票投资明细
