序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,000937,冀中能源,3.09,444.74,2610.62,2025年1季度股票投资明细
2,601006,大秦铁路,2.19,282.57,1848.01,2025年1季度股票投资明细
3,600755,厦门国贸,2.16,286.23,1826.15,2025年1季度股票投资明细
4,601568,北元集团,1.9,400.43,1605.72,2025年1季度股票投资明细
5,603156,养元饮品,1.73,64.83,1459.32,2025年1季度股票投资明细
6,600177,雅戈尔,1.65,172.87,1395.06,2025年1季度股票投资明细
7,600273,嘉化能源,1.62,169.77,1368.35,2025年1季度股票投资明细
8,000895,双汇发展,1.61,50.31,1356.86,2025年1季度股票投资明细
9,600028,中国石化,1.6,235.96,1352.05,2025年1季度股票投资明细
10,601225,陕西煤业,1.58,67.24,1332.02,2025年1季度股票投资明细
11,000937,冀中能源,2.87,504.13,2898.75,2025年2季度股票投资明细
12,000983,山西焦煤,2.8,442.3,2830.75,2025年2季度股票投资明细
13,600755,厦门国贸,2.07,346.06,2093.66,2025年2季度股票投资明细
14,601006,大秦铁路,1.99,305.33,2015.18,2025年2季度股票投资明细
15,601568,北元集团,1.99,485.24,2013.75,2025年2季度股票投资明细
16,600177,雅戈尔,1.88,260.59,1902.31,2025年2季度股票投资明细
17,600028,中国石化,1.75,313.93,1770.57,2025年2季度股票投资明细
18,000895,双汇发展,1.59,66.01,1611.3,2025年2季度股票投资明细
19,601088,中国神华,1.56,38.96,1579.44,2025年2季度股票投资明细
20,600273,嘉化能源,1.45,173.87,1470.94,2025年2季度股票投资明细
21,600282,南钢股份,1.45,349.39,1467.44,2025年2季度股票投资明细
22,600502,安徽建工,1.44,309.71,1455.64,2025年2季度股票投资明细
23,603156,养元饮品,1.43,68.44,1448.19,2025年2季度股票投资明细
24,600585,海螺水泥,1.42,66.66,1431.19,2025年2季度股票投资明细
25,002304,洋河股份,1.37,21.48,1386.53,2025年2季度股票投资明细
26,002032,苏泊尔,1.3,25.03,1311.06,2025年2季度股票投资明细
27,601222,林洋能源,1.29,229.15,1306.16,2025年2季度股票投资明细
28,600820,隧道股份,1.28,212.39,1295.58,2025年2季度股票投资明细
29,601598,中国外运,1.27,260.67,1285.1,2025年2季度股票投资明细
30,603167,渤海轮渡,1.26,112.21,1279.19,2025年2季度股票投资明细
