序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.17,10.7,4907.56,2025年1季度股票投资明细
2,02899,紫金矿业,9.15,300.0,4896.0,2025年1季度股票投资明细
3,01177,中国生物制药,6.14,950.0,3287.0,2025年1季度股票投资明细
4,03690,美团-W,5.91,22.0,3163.16,2025年1季度股票投资明细
5,03899,中集安瑞科,5.69,500.0,3045.0,2025年1季度股票投资明细
6,06881,中国银河,4.4,330.0,2356.2,2025年1季度股票投资明细
7,09926,康方生物,4.35,33.1,2327.59,2025年1季度股票投资明细
8,02600,中国铝业,4.2,500.0,2245.0,2025年1季度股票投资明细
9,00883,中国海洋石油,4.15,130.0,2221.7,2025年1季度股票投资明细
10,00981,中芯国际,3.98,50.0,2127.0,2025年1季度股票投资明细
11,00700,腾讯控股,9.43,8.2,3761.42,2025年2季度股票投资明细
12,02899,紫金矿业,8.25,180.0,3290.4,2025年2季度股票投资明细
13,03690,美团-W,7.45,26.0,2971.02,2025年2季度股票投资明细
14,00981,中芯国际,7.15,70.0,2853.2,2025年2季度股票投资明细
15,02419,德康农牧,6.55,36.0,2611.8,2025年2季度股票投资明细
16,01519,极兔速递-W,6.51,420.0,2595.6,2025年2季度股票投资明细
17,01177,中国生物制药,6.38,530.0,2544.0,2025年2季度股票投资明细
18,09885,药师帮,5.64,260.0,2249.0,2025年2季度股票投资明细
19,00883,中国海洋石油,5.27,130.0,2100.8,2025年2季度股票投资明细
20,09926,康方生物,4.42,21.0,1760.85,2025年2季度股票投资明细
21,02600,中国铝业,4.36,360.8,1739.06,2025年2季度股票投资明细
22,02400,心动公司,3.31,30.0,1320.0,2025年2季度股票投资明细
23,09988,阿里巴巴-W,3.01,12.0,1201.56,2025年2季度股票投资明细
24,01308,海丰国际,2.88,50.0,1147.0,2025年2季度股票投资明细
25,02510,德翔海运,2.87,146.6,1144.95,2025年2季度股票投资明细
26,01208,五矿资源,2.63,300.0,1047.0,2025年2季度股票投资明细
27,06990,科伦博泰生物-B,2.1,2.8,835.49,2025年2季度股票投资明细
28,01164,中广核矿业,1.11,200.0,444.0,2025年2季度股票投资明细
29,002484,江海股份,0.77,15.0,307.37,2025年2季度股票投资明细
30,600389,江山股份,0.75,16.0,297.6,2025年2季度股票投资明细
31,300750,宁德时代,0.63,1.0,252.22,2025年2季度股票投资明细
32,01415,高伟电子,0.47,7.6,188.86,2025年2季度股票投资明细
33,603871,嘉友国际,0.4,15.0,161.25,2025年2季度股票投资明细
34,03933,联邦制药,0.34,10.0,137.0,2025年2季度股票投资明细
35,01818,招金矿业,0.23,5.0,93.0,2025年2季度股票投资明细
36,02507,西锐,0.2,2.0,78.62,2025年2季度股票投资明细
37,06881,中国银河,0.12,6.0,48.3,2025年2季度股票投资明细
38,09688,再鼎医药,0.01,0.1,2.5,2025年2季度股票投资明细
39,09899,网易云音乐,0.01,0.01,2.2,2025年2季度股票投资明细
40,00700,腾讯控股,9.29,10.6,6416.29,2025年3季度股票投资明细
41,02899,紫金矿业,8.62,200.0,5952.0,2025年3季度股票投资明细
42,01347,华虹半导体,7.4,70.0,5112.8,2025年3季度股票投资明细
43,00883,中国海洋石油,7.3,290.0,5040.2,2025年3季度股票投资明细
44,02600,中国铝业,6.76,633.6,4669.63,2025年3季度股票投资明细
45,01519,极兔速递-W,6.73,520.0,4643.6,2025年3季度股票投资明细
46,09926,康方生物,6.53,35.0,4511.85,2025年3季度股票投资明细
47,09885,药师帮,4.76,330.0,3290.1,2025年3季度股票投资明细
48,03690,美团-W,4.15,30.0,2862.3,2025年3季度股票投资明细
49,02419,德康农牧,4.01,40.0,2770.0,2025年3季度股票投资明细
