序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002078,太阳纸业,8.14,66.26,974.68,2025年1季度股票投资明细
2,000651,格力电器,7.99,21.04,956.48,2025年1季度股票投资明细
3,601838,成都银行,7.66,53.35,917.09,2025年1季度股票投资明细
4,00700,腾讯控股,6.09,1.59,729.25,2025年1季度股票投资明细
5,000528,柳工,5.84,62.53,699.09,2025年1季度股票投资明细
6,600060,海信视像,5.74,27.68,687.02,2025年1季度股票投资明细
7,002847,盐津铺子,5.57,10.52,666.65,2025年1季度股票投资明细
8,601128,常熟银行,5.1,87.51,609.94,2025年1季度股票投资明细
9,01818,招金矿业,4.76,39.9,569.99,2025年1季度股票投资明细
10,603699,纽威股份,3.45,14.84,413.0,2025年1季度股票投资明细
11,601838,成都银行,8.58,41.74,838.97,2025年2季度股票投资明细
12,01818,招金矿业,7.59,39.9,742.29,2025年2季度股票投资明细
13,601128,常熟银行,6.07,80.56,593.73,2025年2季度股票投资明细
14,002078,太阳纸业,5.72,41.55,559.26,2025年2季度股票投资明细
15,603699,纽威股份,5.31,16.65,518.98,2025年2季度股票投资明细
16,00220,统一企业中国,5.23,59.0,511.15,2025年2季度股票投资明细
17,000528,柳工,5.09,51.74,497.22,2025年2季度股票投资明细
18,002142,宁波银行,5.05,18.06,494.12,2025年2季度股票投资明细
19,600060,海信视像,4.35,18.47,425.18,2025年2季度股票投资明细
20,02382,舜宇光学科技,3.88,6.0,379.46,2025年2季度股票投资明细
21,01787,山东黄金,3.86,15.2,377.73,2025年2季度股票投资明细
22,01288,农业银行,3.66,70.0,357.48,2025年2季度股票投资明细
23,03692,翰森制药,3.27,11.8,320.14,2025年2季度股票投资明细
24,002847,盐津铺子,3.05,3.71,298.28,2025年2季度股票投资明细
25,00388,香港交易所,2.66,0.68,259.71,2025年2季度股票投资明细
26,02157,乐普生物-B,2.52,50.0,246.23,2025年2季度股票投资明细
27,00189,东岳集团,2.37,24.2,231.29,2025年2季度股票投资明细
28,00667,中国东方教育,2.35,37.65,229.36,2025年2季度股票投资明细
29,000651,格力电器,2.3,5.0,224.6,2025年2季度股票投资明细
30,00700,腾讯控股,2.25,0.48,220.18,2025年2季度股票投资明细
31,02899,紫金矿业,1.87,10.0,182.85,2025年2季度股票投资明细
32,600547,山东黄金,1.19,3.65,116.54,2025年2季度股票投资明细
33,00914,海螺水泥,1.12,6.0,109.22,2025年2季度股票投资明细
34,01801,信达生物,1.1,1.5,107.25,2025年2季度股票投资明细
35,01928,金沙中国有限公司,0.76,5.0,74.51,2025年2季度股票投资明细
36,09988,阿里巴巴-W,8.89,5.12,827.38,2025年3季度股票投资明细
37,603699,纽威股份,6.87,14.26,638.99,2025年3季度股票投资明细
38,01818,招金矿业,6.72,21.9,625.02,2025年3季度股票投资明细
39,002475,立讯精密,5.83,8.38,542.1,2025年3季度股票投资明细
40,600060,海信视像,5.22,20.14,485.78,2025年3季度股票投资明细
41,02382,舜宇光学科技,4.44,5.0,412.9,2025年3季度股票投资明细
42,601899,紫金矿业,4.36,13.77,405.39,2025年3季度股票投资明细
43,002078,太阳纸业,4.24,27.58,394.12,2025年3季度股票投资明细
44,01787,山东黄金,4.16,11.48,387.0,2025年3季度股票投资明细
45,002142,宁波银行,3.8,13.37,353.37,2025年3季度股票投资明细
46,02899,紫金矿业,3.2,10.0,297.63,2025年3季度股票投资明细
