序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,01810,小米集团-W,10.03,450.0,24602.13,2025年2季度股票投资明细
2,600415,小商品城,9.11,1080.0,22334.4,2025年2季度股票投资明细
3,600941,中国移动,8.26,180.0,20259.0,2025年2季度股票投资明细
4,600900,长江电力,7.37,600.0,18084.0,2025年2季度股票投资明细
5,601728,中国电信,6.32,2000.0,15500.0,2025年2季度股票投资明细
6,002352,顺丰控股,5.96,300.0,14628.0,2025年2季度股票投资明细
7,002594,比亚迪,5.14,38.0,12612.58,2025年2季度股票投资明细
8,688041,海光信息,5.07,88.0,12433.52,2025年2季度股票投资明细
9,00981,中芯国际,4.99,300.0,12229.25,2025年2季度股票投资明细
10,603296,华勤技术,4.21,128.01,10327.59,2025年2季度股票投资明细
11,605499,东鹏饮料,3.84,30.0,9421.5,2025年2季度股票投资明细
12,600926,杭州银行,3.43,500.01,8410.11,2025年2季度股票投资明细
13,09992,泡泡玛特,3.17,32.0,7780.03,2025年2季度股票投资明细
14,300017,网宿科技,1.66,380.0,4073.6,2025年2季度股票投资明细
15,02015,理想汽车-W,1.51,38.0,3707.99,2025年2季度股票投资明细
16,01810,小米集团-W,8.54,430.0,21199.4,2025年3季度股票投资明细
17,600941,中国移动,8.44,200.0,20936.0,2025年3季度股票投资明细
18,600415,小商品城,7.48,1000.0,18550.0,2025年3季度股票投资明细
19,00700,腾讯控股,7.32,30.0,18159.17,2025年3季度股票投资明细
20,00981,中芯国际,7.32,250.0,18156.89,2025年3季度股票投资明细
21,601138,工业富联,6.65,250.0,16502.5,2025年3季度股票投资明细
22,688041,海光信息,6.62,65.0,16419.0,2025年3季度股票投资明细
23,01797,东方甄选,3.82,400.0,9487.69,2025年3季度股票投资明细
24,09992,泡泡玛特,3.73,38.0,9256.16,2025年3季度股票投资明细
25,002463,沪电股份,3.55,120.0,8816.4,2025年3季度股票投资明细
