序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002517,恺英网络,3.79,377.53,6063.13,2025年1季度股票投资明细
2,002602,ST华通,2.83,704.45,4529.63,2025年1季度股票投资明细
3,603882,金域医学,2.58,128.43,4123.89,2025年1季度股票投资明细
4,300454,深信服,2.58,38.46,4119.72,2025年1季度股票投资明细
5,603039,泛微网络,2.55,60.6,4070.46,2025年1季度股票投资明细
6,600861,北京人力,2.33,173.81,3729.96,2025年1季度股票投资明细
7,688358,祥生医疗,2.23,115.5,3571.16,2025年1季度股票投资明细
8,002605,姚记科技,2.21,129.66,3537.12,2025年1季度股票投资明细
9,300002,神州泰岳,2.19,264.49,3496.56,2025年1季度股票投资明细
10,688111,金山办公,2.09,11.15,3336.15,2025年1季度股票投资明细
11,002517,恺英网络,5.46,447.4,8639.29,2025年2季度股票投资明细
12,002602,ST华通,5.46,779.27,8634.33,2025年2季度股票投资明细
13,300750,宁德时代,2.78,17.43,4396.19,2025年2季度股票投资明细
14,600438,通威股份,2.54,239.57,4012.8,2025年2季度股票投资明细
15,600861,北京人力,2.07,170.03,3281.58,2025年2季度股票投资明细
16,600036,招商银行,2.06,70.94,3259.69,2025年2季度股票投资明细
17,688111,金山办公,1.93,10.9,3052.24,2025年2季度股票投资明细
18,601318,中国平安,1.8,51.39,2851.12,2025年2季度股票投资明细
19,300502,新易盛,1.79,22.32,2834.83,2025年2季度股票投资明细
20,603171,税友股份,1.6,59.07,2534.69,2025年2季度股票投资明细
21,601555,东吴证券,1.58,285.24,2495.85,2025年2季度股票投资明细
22,600938,中国海油,1.51,91.6,2391.68,2025年2季度股票投资明细
23,600026,中远海能,1.46,223.49,2308.65,2025年2季度股票投资明细
24,300454,深信服,1.45,24.27,2285.98,2025年2季度股票投资明细
25,002410,广联达,1.42,167.44,2245.37,2025年2季度股票投资明细
26,601857,中国石油,1.37,253.2,2164.86,2025年2季度股票投资明细
27,601601,中国太保,1.33,56.28,2111.14,2025年2季度股票投资明细
