序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,9.27,8.38,2120.14,2025年1季度股票投资明细
2,300059,东方财富,7.41,75.03,1694.15,2025年1季度股票投资明细
3,300124,汇川技术,4.71,15.8,1077.26,2025年1季度股票投资明细
4,300760,迈瑞医疗,3.99,3.9,912.6,2025年1季度股票投资明细
5,300274,阳光电源,3.64,12.0,833.01,2025年1季度股票投资明细
6,300014,亿纬锂能,3.36,16.29,767.2,2025年1季度股票投资明细
7,300502,新易盛,2.63,6.12,600.49,2025年1季度股票投资明细
8,300408,三环集团,2.61,15.03,595.79,2025年1季度股票投资明细
9,300015,爱尔眼科,2.56,44.09,585.54,2025年1季度股票投资明细
10,300308,中际旭创,2.55,5.9,582.42,2025年1季度股票投资明细
11,002008,大族激光,1.07,8.72,243.99,2025年1季度股票投资明细
12,600879,航天电子,0.83,21.32,190.81,2025年1季度股票投资明细
13,600276,恒瑞医药,0.61,2.84,139.73,2025年1季度股票投资明细
14,688578,艾力斯,0.6,1.61,136.98,2025年1季度股票投资明细
15,601899,紫金矿业,0.59,7.44,134.81,2025年1季度股票投资明细
16,300750,宁德时代,9.1,8.24,2078.8,2025年2季度股票投资明细
17,300059,东方财富,6.81,67.18,1553.85,2025年2季度股票投资明细
18,300274,阳光电源,4.5,15.17,1028.16,2025年2季度股票投资明细
19,300760,迈瑞医疗,4.41,4.48,1006.88,2025年2季度股票投资明细
20,300124,汇川技术,3.56,12.61,813.93,2025年2季度股票投资明细
21,300014,亿纬锂能,3.25,16.22,742.82,2025年2季度股票投资明细
22,300502,新易盛,2.96,5.32,675.49,2025年2季度股票投资明细
23,300308,中际旭创,2.44,3.82,557.84,2025年2季度股票投资明细
24,300207,欣旺达,2.43,27.63,554.26,2025年2季度股票投资明细
25,300433,蓝思科技,1.97,20.18,450.01,2025年2季度股票投资明细
26,300015,爱尔眼科,1.94,35.54,443.56,2025年2季度股票投资明细
27,300496,中科创达,1.83,7.32,418.85,2025年2季度股票投资明细
28,300058,蓝色光标,1.72,59.85,392.62,2025年2季度股票投资明细
29,300383,光环新网,1.68,26.76,382.67,2025年2季度股票投资明细
30,300803,指南针,1.62,4.59,369.83,2025年2季度股票投资明细
31,300373,扬杰科技,1.53,6.74,349.81,2025年2季度股票投资明细
32,300498,温氏股份,1.52,20.27,346.25,2025年2季度股票投资明细
33,300442,润泽科技,1.49,6.87,340.27,2025年2季度股票投资明细
34,300476,胜宏科技,1.38,2.34,314.45,2025年2季度股票投资明细
35,300073,当升科技,1.35,7.0,307.09,2025年2季度股票投资明细
36,300724,捷佳伟创,1.26,5.31,288.33,2025年2季度股票投资明细
37,300024,机器人,1.17,15.57,267.49,2025年2季度股票投资明细
38,300857,协创数据,1.12,2.97,255.43,2025年2季度股票投资明细
39,300699,光威复材,1.08,7.77,246.08,2025年2季度股票投资明细
40,688008,澜起科技,1.03,2.87,235.5,2025年2季度股票投资明细
41,300017,网宿科技,1.0,21.37,229.09,2025年2季度股票投资明细
42,301165,锐捷网络,0.95,3.54,217.45,2025年2季度股票投资明细
43,300002,神州泰岳,0.95,18.36,216.65,2025年2季度股票投资明细
44,300033,同花顺,0.91,0.76,207.49,2025年2季度股票投资明细
45,300001,特锐德,0.9,8.54,204.7,2025年2季度股票投资明细
46,300628,亿联网络,0.89,5.82,202.3,2025年2季度股票投资明细
47,000988,华工科技,0.7,3.4,159.83,2025年2季度股票投资明细
48,600875,东方电气,0.69,9.43,157.86,2025年2季度股票投资明细
49,300735,光弘科技,0.67,6.12,153.61,2025年2季度股票投资明细
50,300251,光线传媒,0.64,7.22,146.35,2025年2季度股票投资明细
51,300661,圣邦股份,0.62,1.93,140.66,2025年2季度股票投资明细
52,300458,全志科技,0.61,3.5,138.92,2025年2季度股票投资明细
53,002714,牧原股份,0.61,3.29,138.21,2025年2季度股票投资明细
54,300866,安克创新,0.59,1.18,134.05,2025年2季度股票投资明细
55,601311,骆驼股份,0.57,14.38,129.85,2025年2季度股票投资明细
56,300390,天华新能,0.57,6.79,129.49,2025年2季度股票投资明细
57,300604,长川科技,0.54,2.74,123.05,2025年2季度股票投资明细
58,300223,北京君正,0.53,1.74,120.41,2025年2季度股票投资明细
59,300454,深信服,0.52,1.25,117.91,2025年2季度股票投资明细
60,300316,晶盛机电,0.51,4.33,117.56,2025年2季度股票投资明细
61,000408,藏格矿业,0.51,2.74,116.92,2025年2季度股票投资明细
62,300573,兴齐眼药,0.5,2.22,114.77,2025年2季度股票投资明细
63,300558,贝达药业,0.45,1.76,101.99,2025年2季度股票投资明细
64,300677,英科医疗,0.44,4.22,99.83,2025年2季度股票投资明细
65,300037,新宙邦,0.43,2.78,97.86,2025年2季度股票投资明细
66,300763,锦浪科技,0.42,1.69,96.99,2025年2季度股票投资明细
67,300888,稳健医疗,0.41,2.3,94.53,2025年2季度股票投资明细
68,301029,怡合达,0.41,4.07,93.04,2025年2季度股票投资明细
69,301498,乖宝宠物,0.41,0.85,92.96,2025年2季度股票投资明细
70,300122,智飞生物,0.4,4.68,91.78,2025年2季度股票投资明细
71,300759,康龙化成,0.4,3.71,91.1,2025年2季度股票投资明细
72,300595,欧普康视,0.38,5.75,87.8,2025年2季度股票投资明细
73,600482,中国动力,0.38,3.76,86.74,2025年2季度股票投资明细
74,300666,江丰电子,0.37,1.14,84.47,2025年2季度股票投资明细
75,688225,亚信安全,0.34,3.85,78.56,2025年2季度股票投资明细
76,688029,南微医学,0.34,1.15,77.59,2025年2季度股票投资明细
77,605117,德业股份,0.34,1.47,77.52,2025年2季度股票投资明细
78,600660,福耀玻璃,0.34,1.35,76.96,2025年2季度股票投资明细
79,601877,正泰电器,0.33,3.36,76.17,2025年2季度股票投资明细
80,002001,新和成,0.33,3.54,75.3,2025年2季度股票投资明细
81,301031,中熔电气,0.33,0.93,74.23,2025年2季度股票投资明细
82,000776,广发证券,0.32,4.34,72.96,2025年2季度股票投资明细
83,600276,恒瑞医药,0.32,1.39,72.14,2025年2季度股票投资明细
84,601857,中国石油,0.31,8.39,71.73,2025年2季度股票投资明细
85,300772,运达股份,0.31,5.42,69.81,2025年2季度股票投资明细
86,688819,天能股份,0.3,2.5,69.44,2025年2季度股票投资明细
87,301269,华大九天,0.3,0.56,69.37,2025年2季度股票投资明细
88,600350,山东高速,0.3,6.34,67.58,2025年2季度股票投资明细
89,688041,海光信息,0.28,0.45,64.2,2025年2季度股票投资明细
90,300751,迈为股份,0.27,0.9,62.6,2025年2季度股票投资明细
91,300146,汤臣倍健,0.26,5.38,60.47,2025年2季度股票投资明细
92,002245,蔚蓝锂芯,0.26,4.69,60.17,2025年2季度股票投资明细
93,601318,中国平安,0.26,1.06,58.81,2025年2季度股票投资明细
94,300136,信维通信,0.25,2.59,58.02,2025年2季度股票投资明细
95,688235,百济神州,0.25,0.25,57.5,2025年2季度股票投资明细
96,688568,中科星图,0.23,1.47,53.11,2025年2季度股票投资明细
