序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,000333,美的集团,10.52,13.83,1085.66,2025年1季度股票投资明细
2,002594,比亚迪,8.97,2.47,926.0,2025年1季度股票投资明细
3,000858,五粮液,6.72,5.28,693.53,2025年1季度股票投资明细
4,000651,格力电器,5.58,12.67,575.98,2025年1季度股票投资明细
5,002475,立讯精密,5.36,13.54,553.65,2025年1季度股票投资明细
6,000725,京东方A,3.89,96.71,401.35,2025年1季度股票投资明细
7,002415,海康威视,3.26,10.97,336.78,2025年1季度股票投资明细
8,000063,中兴通讯,3.07,9.25,316.54,2025年1季度股票投资明细
9,002714,牧原股份,2.73,7.28,281.95,2025年1季度股票投资明细
10,000568,泸州老窖,2.73,2.17,281.49,2025年1季度股票投资明细
11,301626,苏州天脉,0.01,0.01,1.01,2025年1季度股票投资明细
12,301556,托普云农,0.01,0.01,0.52,2025年1季度股票投资明细
13,301479,弘景光电,0.0,0.0,0.24,2025年1季度股票投资明细
14,301522,上大股份,0.0,0.01,0.23,2025年1季度股票投资明细
15,301602,超研股份,0.0,0.01,0.17,2025年1季度股票投资明细
16,000333,美的集团,9.65,12.24,883.73,2025年2季度股票投资明细
17,002594,比亚迪,7.94,2.19,726.88,2025年2季度股票投资明细
18,000858,五粮液,6.08,4.68,556.45,2025年2季度股票投资明细
19,000651,格力电器,5.51,11.22,504.0,2025年2季度股票投资明细
20,002475,立讯精密,4.57,12.05,418.01,2025年2季度股票投资明细
21,000725,京东方A,3.73,85.46,340.99,2025年2季度股票投资明细
22,002371,北方华创,3.53,0.73,322.81,2025年2季度股票投资明细
23,002352,顺丰控股,3.04,5.7,277.93,2025年2季度股票投资明细
24,002714,牧原股份,2.96,6.46,271.38,2025年2季度股票投资明细
25,002415,海康威视,2.95,9.73,269.81,2025年2季度股票投资明细
26,000063,中兴通讯,2.91,8.21,266.74,2025年2季度股票投资明细
27,000001,平安银行,2.88,21.84,263.61,2025年2季度股票投资明细
28,002142,宁波银行,2.64,8.82,241.32,2025年2季度股票投资明细
29,002230,科大讯飞,2.62,5.0,239.4,2025年2季度股票投资明细
30,000568,泸州老窖,2.39,1.93,218.86,2025年2季度股票投资明细
31,000100,TCL科技,2.22,46.87,202.95,2025年2季度股票投资明细
32,000338,潍柴动力,2.21,13.13,201.94,2025年2季度股票投资明细
33,002027,分众传媒,2.08,26.05,190.17,2025年2季度股票投资明细
