序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002475,立讯精密,9.87,10.7,437.47,2025年1季度股票投资明细
2,300124,汇川技术,7.02,4.56,310.97,2025年1季度股票投资明细
3,603501,韦尔股份,5.66,1.89,250.84,2025年1季度股票投资明细
4,000063,中兴通讯,5.47,7.09,242.62,2025年1季度股票投资明细
5,000333,美的集团,5.03,2.84,223.1,2025年1季度股票投资明细
6,300308,中际旭创,4.45,2.0,197.28,2025年1季度股票投资明细
7,002230,科大讯飞,4.37,4.07,193.61,2025年1季度股票投资明细
8,002415,海康威视,4.23,6.11,187.68,2025年1季度股票投资明细
9,600690,海尔智家,4.06,6.59,180.17,2025年1季度股票投资明细
10,603986,兆易创新,3.89,1.47,172.28,2025年1季度股票投资明细
11,002475,立讯精密,8.33,3.2,110.97,2025年2季度股票投资明细
12,300308,中际旭创,6.46,0.59,86.06,2025年2季度股票投资明细
13,300124,汇川技术,6.02,1.24,80.18,2025年2季度股票投资明细
14,603501,豪威集团,5.37,0.56,71.48,2025年2季度股票投资明细
15,000063,中兴通讯,5.12,2.1,68.23,2025年2季度股票投资明细
16,000333,美的集团,4.62,0.85,61.52,2025年2季度股票投资明细
17,002415,海康威视,4.61,2.21,61.38,2025年2季度股票投资明细
18,600690,海尔智家,4.47,2.4,59.47,2025年2季度股票投资明细
19,002230,科大讯飞,4.46,1.24,59.37,2025年2季度股票投资明细
20,603986,兆易创新,4.22,0.44,56.18,2025年2季度股票投资明细
21,002241,歌尔股份,2.8,1.6,37.31,2025年2季度股票投资明细
22,000938,紫光股份,2.36,1.31,31.43,2025年2季度股票投资明细
23,000988,华工科技,2.33,0.66,31.03,2025年2季度股票投资明细
24,002049,紫光国微,2.23,0.45,29.66,2025年2季度股票投资明细
25,002456,欧菲光,1.86,2.09,24.77,2025年2季度股票投资明细
26,688521,芯原股份,1.61,0.22,21.46,2025年2季度股票投资明细
27,603893,瑞芯微,1.6,0.14,21.26,2025年2季度股票投资明细
28,300207,欣旺达,1.46,0.97,19.46,2025年2季度股票投资明细
29,002156,通富微电,1.39,0.72,18.45,2025年2季度股票投资明细
30,300782,卓胜微,1.36,0.25,18.12,2025年2季度股票投资明细
31,002465,海格通信,1.28,1.22,17.01,2025年2季度股票投资明细
32,002185,华天科技,1.25,1.65,16.67,2025年2季度股票投资明细
33,688396,华润微,1.21,0.34,16.17,2025年2季度股票投资明细
34,600460,士兰微,1.21,0.65,16.13,2025年2季度股票投资明细
35,688608,恒玄科技,1.18,0.05,15.73,2025年2季度股票投资明细
36,000997,新大陆,1.17,0.48,15.54,2025年2季度股票投资明细
37,300223,北京君正,1.14,0.22,15.22,2025年2季度股票投资明细
38,300496,中科创达,1.07,0.25,14.31,2025年2季度股票投资明细
39,300136,信维通信,1.06,0.63,14.11,2025年2季度股票投资明细
40,002405,四维图新,1.0,1.56,13.32,2025年2季度股票投资明细
41,688220,翱捷科技,0.93,0.16,12.43,2025年2季度股票投资明细
42,688019,安集科技,0.92,0.08,12.3,2025年2季度股票投资明细
43,603160,汇顶科技,0.91,0.17,12.08,2025年2季度股票投资明细
44,300857,协创数据,0.9,0.14,12.05,2025年2季度股票投资明细
45,600363,联创光电,0.88,0.2,11.67,2025年2季度股票投资明细
46,600171,上海贝岭,0.85,0.33,11.3,2025年2季度股票投资明细
47,688052,纳芯微,0.84,0.06,11.2,2025年2季度股票投资明细
48,300627,华测导航,0.82,0.31,10.91,2025年2季度股票投资明细
49,688018,乐鑫科技,0.81,0.07,10.81,2025年2季度股票投资明细
50,000400,许继电气,0.77,0.47,10.23,2025年2季度股票投资明细
51,002139,拓邦股份,0.76,0.73,10.08,2025年2季度股票投资明细
52,603236,移远通信,0.71,0.11,9.44,2025年2季度股票投资明细
53,688385,复旦微电,0.69,0.19,9.22,2025年2季度股票投资明细
54,300638,广和通,0.54,0.25,7.16,2025年2季度股票投资明细
55,300735,光弘科技,0.47,0.25,6.28,2025年2季度股票投资明细
56,000032,深桑达A,0.38,0.25,5.06,2025年2季度股票投资明细
57,688375,国博电子,0.25,0.06,3.37,2025年2季度股票投资明细
58,688100,威胜信息,0.22,0.08,2.96,2025年2季度股票投资明细
59,688475,萤石网络,0.22,0.09,2.9,2025年2季度股票投资明细
60,688153,唯捷创芯,0.15,0.06,1.95,2025年2季度股票投资明细
61,300308,中际旭创,12.62,0.54,217.99,2025年3季度股票投资明细
62,002475,立讯精密,10.86,2.9,187.52,2025年3季度股票投资明细
63,300124,汇川技术,5.49,1.13,94.86,2025年3季度股票投资明细
64,000063,中兴通讯,5.05,1.91,87.17,2025年3季度股票投资明细
65,603986,兆易创新,4.99,0.4,86.17,2025年3季度股票投资明细
66,603501,豪威集团,4.46,0.51,77.1,2025年3季度股票投资明细
67,002415,海康威视,3.64,1.99,62.83,2025年3季度股票投资明细
68,002230,科大讯飞,3.63,1.12,62.78,2025年3季度股票投资明细
69,000333,美的集团,3.25,0.77,56.1,2025年3季度股票投资明细
70,000988,华工科技,3.21,0.6,55.49,2025年3季度股票投资明细
