序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002371,北方华创,7.44,6.59,2741.44,2025年1季度股票投资明细
2,09992,泡泡玛特,6.72,17.14,2475.36,2025年1季度股票投资明细
3,00981,中芯国际,4.31,37.3,1586.74,2025年1季度股票投资明细
4,688041,海光信息,3.87,10.08,1424.98,2025年1季度股票投资明细
5,688361,中科飞测,3.71,17.24,1369.07,2025年1季度股票投资明细
6,300888,稳健医疗,3.23,25.85,1190.65,2025年1季度股票投资明细
7,600941,中国移动,3.03,10.41,1117.62,2025年1季度股票投资明细
8,601899,紫金矿业,2.94,59.75,1082.67,2025年1季度股票投资明细
9,03993,洛阳钼业,2.8,174.6,1031.89,2025年1季度股票投资明细
10,300203,聚光科技,2.3,51.25,848.19,2025年1季度股票投资明细
11,09992,泡泡玛特,8.09,12.8,3112.06,2025年2季度股票投资明细
12,920982,锦波生物,5.36,5.8,2063.46,2025年2季度股票投资明细
13,002371,北方华创,5.01,4.36,1928.04,2025年2季度股票投资明细
14,601899,紫金矿业,4.92,97.12,1893.84,2025年2季度股票投资明细
15,688041,海光信息,4.15,11.31,1597.79,2025年2季度股票投资明细
16,00981,中芯国际,3.82,36.05,1469.4,2025年2季度股票投资明细
17,688361,中科飞测,3.53,16.12,1356.92,2025年2季度股票投资明细
18,603993,洛阳钼业,3.17,145.01,1220.98,2025年2季度股票投资明细
19,301498,乖宝宠物,2.94,10.35,1131.98,2025年2季度股票投资明细
20,01530,三生制药,2.93,52.25,1127.03,2025年2季度股票投资明细
21,06181,老铺黄金,2.87,1.2,1103.1,2025年2季度股票投资明细
22,300203,聚光科技,2.86,49.75,1100.97,2025年2季度股票投资明细
23,601138,工业富联,2.53,45.62,975.36,2025年2季度股票投资明细
24,601668,中国建筑,2.04,135.92,784.26,2025年2季度股票投资明细
25,09899,网易云音乐,2.02,3.53,775.82,2025年2季度股票投资明细
26,688037,芯源微,1.98,7.13,763.82,2025年2季度股票投资明细
27,002550,千红制药,1.88,86.02,722.57,2025年2季度股票投资明细
28,300553,集智股份,1.55,14.39,596.18,2025年2季度股票投资明细
29,002130,沃尔核材,1.52,24.58,585.5,2025年2季度股票投资明细
30,603979,金诚信,1.49,12.36,574.0,2025年2季度股票投资明细
31,603379,三美股份,1.29,10.32,496.6,2025年2季度股票投资明细
32,688106,金宏气体,1.15,24.63,440.69,2025年2季度股票投资明细
33,300866,安克创新,1.04,3.52,400.21,2025年2季度股票投资明细
34,600764,中国海防,1.03,11.65,396.1,2025年2季度股票投资明细
35,600595,中孚实业,1.02,89.55,392.23,2025年2季度股票投资明细
36,300972,万辰集团,1.02,2.17,391.12,2025年2季度股票投资明细
37,002049,紫光国微,1.01,5.93,390.55,2025年2季度股票投资明细
38,301392,汇成真空,1.0,3.23,385.05,2025年2季度股票投资明细
39,688301,奕瑞科技,0.98,4.3,376.86,2025年2季度股票投资明细
40,601021,春秋航空,0.96,6.67,371.19,2025年2季度股票投资明细
41,603885,吉祥航空,0.96,27.31,367.87,2025年2季度股票投资明细
42,01801,信达生物,0.93,5.0,357.5,2025年2季度股票投资明细
43,301004,嘉益股份,0.84,4.87,322.81,2025年2季度股票投资明细
44,688258,卓易信息,0.68,5.43,263.15,2025年2季度股票投资明细
45,300638,广和通,0.52,6.98,199.84,2025年2季度股票投资明细
46,300442,润泽科技,0.51,3.94,195.15,2025年2季度股票投资明细
47,01060,大麦娱乐,0.5,217.0,190.96,2025年2季度股票投资明细
48,03896,金山云,0.47,29.8,180.59,2025年2季度股票投资明细
49,002246,北化股份,0.31,8.24,120.47,2025年2季度股票投资明细
50,600397,安源煤业,0.3,18.52,116.12,2025年2季度股票投资明细
51,920394,民士达,0.3,2.54,114.35,2025年2季度股票投资明细
52,601890,亚星锚链,0.29,11.09,113.01,2025年2季度股票投资明细
53,002250,联化科技,0.17,5.84,64.24,2025年2季度股票投资明细
54,00700,腾讯控股,8.14,5.86,3547.12,2025年3季度股票投资明细
55,09992,泡泡玛特,6.99,12.5,3044.75,2025年3季度股票投资明细
56,601899,紫金矿业,6.97,103.2,3038.21,2025年3季度股票投资明细
57,603993,洛阳钼业,6.67,185.25,2908.43,2025年3季度股票投资明细
58,688019,安集科技,4.17,7.96,1818.91,2025年3季度股票投资明细
59,00981,中芯国际,3.93,23.6,1714.07,2025年3季度股票投资明细
60,603486,科沃斯,3.63,14.71,1581.33,2025年3季度股票投资明细
61,09988,阿里巴巴-W,3.42,9.22,1489.95,2025年3季度股票投资明细
62,600595,中孚实业,3.34,280.59,1456.26,2025年3季度股票投资明细
63,920982,锦波生物,3.11,4.81,1353.27,2025年3季度股票投资明细
