序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,10.61,369.71,93515.64,2025年1季度股票投资明细
2,688981,中芯国际,7.23,713.23,63712.74,2025年1季度股票投资明细
3,300124,汇川技术,5.98,772.55,52664.85,2025年1季度股票投资明细
4,300760,迈瑞医疗,5.78,217.46,50886.69,2025年1季度股票投资明细
5,688041,海光信息,5.35,333.47,47119.73,2025年1季度股票投资明细
6,688256,寒武纪,5.31,75.05,46753.6,2025年1季度股票投资明细
7,300274,阳光电源,4.1,520.73,36144.15,2025年1季度股票投资明细
8,688008,澜起科技,3.64,410.0,32094.84,2025年1季度股票投资明细
9,300308,中际旭创,3.6,321.78,31740.27,2025年1季度股票投资明细
10,688012,中微公司,3.27,156.34,28822.49,2025年1季度股票投资明细
11,300750,宁德时代,9.91,330.61,83386.56,2025年2季度股票投资明细
12,688981,中芯国际,7.05,673.35,59369.33,2025年2季度股票投资明细
13,300760,迈瑞医疗,5.48,205.29,46139.65,2025年2季度股票投资明细
14,688041,海光信息,5.29,314.86,44487.15,2025年2季度股票投资明细
15,300308,中际旭创,5.22,301.0,43903.7,2025年2季度股票投资明细
16,300502,新易盛,5.07,335.97,42674.4,2025年2季度股票投资明细
17,688256,寒武纪,5.04,70.58,42455.98,2025年2季度股票投资明细
18,300124,汇川技术,4.9,638.82,41248.8,2025年2季度股票投资明细
19,300274,阳光电源,3.96,491.38,33300.97,2025年2季度股票投资明细
20,688008,澜起科技,3.78,387.6,31782.9,2025年2季度股票投资明细
21,688012,中微公司,3.21,148.15,27007.13,2025年2季度股票投资明细
22,688111,金山办公,2.61,78.35,21941.72,2025年2季度股票投资明细
23,688271,联影医疗,2.54,167.64,21397.47,2025年2季度股票投资明细
24,300014,亿纬锂能,2.26,415.68,19042.16,2025年2季度股票投资明细
25,300408,三环集团,1.8,454.28,15172.92,2025年2季度股票投资明细
26,300433,蓝思科技,1.79,674.8,15048.14,2025年2季度股票投资明细
27,300394,天孚通信,1.5,157.97,12612.17,2025年2季度股票投资明细
28,688036,传音控股,1.46,154.48,12312.43,2025年2季度股票投资明细
29,300442,润泽科技,1.37,233.11,11546.14,2025年2季度股票投资明细
30,688169,石头科技,1.3,70.0,10958.39,2025年2季度股票投资明细
31,300661,圣邦股份,1.27,146.45,10656.81,2025年2季度股票投资明细
32,688126,沪硅产业,1.24,558.16,10448.85,2025年2季度股票投资明细
