序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600036,招商银行,4.98,16.71,723.38,2025年1季度股票投资明细
2,06198,青岛港,3.84,93.9,557.78,2025年1季度股票投资明细
3,00700,腾讯控股,2.77,0.88,403.11,2025年1季度股票投资明细
4,01024,快手-W,2.58,7.48,375.27,2025年1季度股票投资明细
5,600926,杭州银行,2.45,24.65,355.95,2025年1季度股票投资明细
6,01787,山东黄金,2.36,20.05,342.25,2025年1季度股票投资明细
7,300750,宁德时代,2.04,1.17,295.94,2025年1季度股票投资明细
8,000951,中国重汽,1.91,13.75,277.48,2025年1季度股票投资明细
9,000651,格力电器,1.85,5.9,268.21,2025年1季度股票投资明细
10,00941,中国移动,1.33,2.51,193.94,2025年1季度股票投资明细
11,601298,青岛港,0.61,9.02,88.58,2025年1季度股票投资明细
12,600941,中国移动,0.35,0.48,51.53,2025年1季度股票投资明细
13,600547,山东黄金,0.22,1.17,31.45,2025年1季度股票投资明细
14,600036,招商银行,4.91,15.75,723.71,2025年2季度股票投资明细
15,06198,青岛港,3.82,93.9,563.41,2025年2季度股票投资明细
16,01787,山东黄金,2.61,15.5,385.18,2025年2季度股票投资明细
17,00700,腾讯控股,1.71,0.55,251.79,2025年2季度股票投资明细
18,000651,格力电器,1.66,5.44,244.36,2025年2季度股票投资明细
19,601899,紫金矿业,1.61,12.18,237.51,2025年2季度股票投资明细
20,000951,中国重汽,1.55,12.97,228.01,2025年2季度股票投资明细
21,01801,信达生物,1.53,3.15,225.23,2025年2季度股票投资明细
22,01818,招金矿业,1.44,11.39,211.76,2025年2季度股票投资明细
23,01024,快手-W,1.39,3.54,204.45,2025年2季度股票投资明细
24,603606,东方电缆,1.36,3.89,201.15,2025年2季度股票投资明细
25,00941,中国移动,1.35,2.51,199.21,2025年2季度股票投资明细
26,601965,中国汽研,1.34,11.14,197.74,2025年2季度股票投资明细
27,300750,宁德时代,1.33,0.78,196.73,2025年2季度股票投资明细
28,600153,建发股份,1.22,17.39,180.33,2025年2季度股票投资明细
29,601838,成都银行,1.21,8.88,178.49,2025年2季度股票投资明细
30,002138,顺络电子,1.2,6.28,176.59,2025年2季度股票投资明细
31,002311,海大集团,1.16,2.93,171.67,2025年2季度股票投资明细
32,002142,宁波银行,1.16,6.24,170.73,2025年2季度股票投资明细
33,002011,盾安环境,1.14,14.45,167.62,2025年2季度股票投资明细
34,600760,中航沈飞,1.12,2.81,164.72,2025年2季度股票投资明细
35,00939,建设银行,1.1,22.48,162.29,2025年2季度股票投资明细
36,600926,杭州银行,1.1,9.64,162.14,2025年2季度股票投资明细
37,002028,思源电气,1.06,2.15,156.76,2025年2季度股票投资明细
38,002293,罗莱生活,1.05,17.76,155.22,2025年2季度股票投资明细
39,01530,三生制药,1.04,7.1,153.15,2025年2季度股票投资明细
40,300203,聚光科技,1.01,6.76,149.6,2025年2季度股票投资明细
41,01776,广发证券,0.97,11.9,143.04,2025年2季度股票投资明细
42,603444,吉比特,0.96,0.47,141.92,2025年2季度股票投资明细
43,601318,中国平安,0.95,2.53,140.29,2025年2季度股票投资明细
44,603199,九华旅游,0.93,3.77,136.62,2025年2季度股票投资明细
45,600298,安琪酵母,0.9,3.79,133.29,2025年2季度股票投资明细
