序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,02367,巨子生物,7.82,29.0,1885.39,2025年1季度股票投资明细
2,01585,雅迪控股,4.92,85.0,1184.45,2025年1季度股票投资明细
3,002594,比亚迪,3.89,2.5,937.25,2025年1季度股票投资明细
4,002568,百润股份,3.8,35.0,915.25,2025年1季度股票投资明细
5,00981,中芯国际,3.0,17.0,723.22,2025年1季度股票投资明细
6,603529,爱玛科技,2.95,16.0,710.08,2025年1季度股票投资明细
7,06862,海底捞,2.69,40.0,648.2,2025年1季度股票投资明细
8,02015,理想汽车-W,2.66,7.0,639.84,2025年1季度股票投资明细
9,00168,青岛啤酒股份,2.57,12.0,620.14,2025年1季度股票投资明细
10,000729,燕京啤酒,2.54,50.0,612.5,2025年1季度股票投资明细
11,09988,阿里巴巴-W,6.27,14.0,1401.85,2025年2季度股票投资明细
12,00981,中芯国际,5.47,30.0,1222.92,2025年2季度股票投资明细
13,300986,志特新材,4.51,80.0,1008.03,2025年2季度股票投资明细
14,01801,信达生物,3.83,12.0,857.96,2025年2季度股票投资明细
15,002602,ST华通,3.47,70.0,775.6,2025年2季度股票投资明细
16,01093,石药集团,3.23,103.0,723.27,2025年2季度股票投资明细
17,002384,东山精密,3.21,19.0,717.63,2025年2季度股票投资明细
18,000729,燕京啤酒,3.18,55.0,711.15,2025年2季度股票投资明细
19,02400,心动公司,2.95,15.0,660.02,2025年2季度股票投资明细
20,01530,三生制药,2.89,30.0,647.03,2025年2季度股票投资明细
21,00700,腾讯控股,2.87,1.4,642.2,2025年2季度股票投资明细
22,01347,华虹半导体,2.83,20.0,632.89,2025年2季度股票投资明细
23,300750,宁德时代,2.82,2.5,630.55,2025年2季度股票投资明细
24,601100,恒立液压,2.57,8.0,576.0,2025年2季度股票投资明细
25,300033,同花顺,2.44,2.0,546.02,2025年2季度股票投资明细
26,300859,西域旅游,2.34,13.0,523.51,2025年2季度股票投资明细
27,002683,广东宏大,2.28,15.0,509.1,2025年2季度股票投资明细
28,09985,卫龙美味,2.25,38.0,502.48,2025年2季度股票投资明细
29,003038,鑫铂股份,2.18,25.01,487.37,2025年2季度股票投资明细
30,002558,巨人网络,2.11,20.0,471.0,2025年2季度股票投资明细
31,002379,宏创控股,2.08,35.0,464.8,2025年2季度股票投资明细
32,300059,东方财富,2.07,20.0,462.6,2025年2季度股票投资明细
33,002847,盐津铺子,1.98,5.5,442.2,2025年2季度股票投资明细
34,603990,麦迪科技,1.82,25.0,406.25,2025年2季度股票投资明细
35,06160,百济神州,1.81,3.0,404.36,2025年2季度股票投资明细
36,300747,锐科激光,1.8,17.0,402.56,2025年2季度股票投资明细
37,002605,姚记科技,1.75,14.0,390.6,2025年2季度股票投资明细
38,02145,上美股份,1.67,5.0,373.9,2025年2季度股票投资明细
39,002080,中材科技,1.57,18.0,351.0,2025年2季度股票投资明细
40,688573,信宇人,1.55,10.0,346.0,2025年2季度股票投资明细
41,09899,网易云音乐,1.38,1.4,307.69,2025年2季度股票投资明细
42,09863,零跑汽车,1.11,5.0,249.42,2025年2季度股票投资明细
43,603099,长白山,1.11,6.5,247.39,2025年2季度股票投资明细
44,688520,神州细胞,0.8,3.0,179.55,2025年2季度股票投资明细
45,688631,莱斯信息,0.8,2.0,178.4,2025年2季度股票投资明细
46,300791,仙乐健康,0.69,6.5,154.77,2025年2季度股票投资明细
47,603697,有友食品,0.59,10.0,131.9,2025年2季度股票投资明细
48,600521,华海药业,0.58,7.0,130.41,2025年2季度股票投资明细
49,603766,隆鑫通用,0.57,10.0,127.6,2025年2季度股票投资明细
50,600343,航天动力,0.55,10.0,123.9,2025年2季度股票投资明细
51,00667,中国东方教育,0.54,20.0,121.84,2025年2季度股票投资明细
52,605009,豪悦护理,0.53,3.0,119.34,2025年2季度股票投资明细
53,01877,君实生物,0.51,6.0,113.54,2025年2季度股票投资明细
54,09995,荣昌生物,0.44,2.0,99.31,2025年2季度股票投资明细
55,000888,峨眉山A,0.31,5.0,70.3,2025年2季度股票投资明细
56,688545,兴福电子,0.01,0.08,2.2,2025年2季度股票投资明细
57,688583,思看科技,0.01,0.02,1.81,2025年2季度股票投资明细
58,301678,新恒汇,0.01,0.04,1.65,2025年2季度股票投资明细
59,001388,信通电子,0.01,0.09,1.54,2025年2季度股票投资明细
60,301275,汉朔科技,0.01,0.03,1.4,2025年2季度股票投资明细
61,301535,浙江华远,0.01,0.07,1.39,2025年2季度股票投资明细
