序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,000792,盐湖股份,9.16,81.72,1353.28,2025年1季度股票投资明细
2,600111,北方稀土,7.65,49.85,1129.51,2025年1季度股票投资明细
3,603993,洛阳钼业,7.1,137.99,1048.72,2025年1季度股票投资明细
4,603799,华友钴业,6.4,27.73,944.77,2025年1季度股票投资明细
5,002460,赣锋锂业,5.9,25.77,871.81,2025年1季度股票投资明细
6,002466,天齐锂业,4.93,24.02,728.29,2025年1季度股票投资明细
7,002738,中矿资源,3.5,16.12,517.37,2025年1季度股票投资明细
8,000831,中国稀土,2.7,12.58,398.32,2025年1季度股票投资明细
9,688122,西部超导,2.7,8.59,398.21,2025年1季度股票投资明细
10,002497,雅化集团,2.66,32.35,393.05,2025年1季度股票投资明细
11,301626,苏州天脉,0.03,0.06,4.73,2025年1季度股票投资明细
12,688605,先锋精科,0.03,0.07,4.72,2025年1季度股票投资明细
13,301658,首航新能,0.02,0.29,3.4,2025年1季度股票投资明细
14,301556,托普云农,0.01,0.03,2.17,2025年1季度股票投资明细
15,301522,上大股份,0.01,0.05,1.87,2025年1季度股票投资明细
16,000792,盐湖股份,8.93,77.58,1325.07,2025年2季度股票投资明细
17,600111,北方稀土,7.94,47.33,1178.41,2025年2季度股票投资明细
18,603993,洛阳钼业,7.44,131.04,1103.36,2025年2季度股票投资明细
19,603799,华友钴业,6.57,26.31,974.0,2025年2季度股票投资明细
20,002460,赣锋锂业,5.58,24.49,827.04,2025年2季度股票投资明细
21,002466,天齐锂业,4.93,22.83,731.47,2025年2季度股票投资明细
22,002738,中矿资源,3.32,15.31,492.45,2025年2季度股票投资明细
23,000831,中国稀土,2.91,11.95,431.54,2025年2季度股票投资明细
24,688122,西部超导,2.85,8.15,422.89,2025年2季度股票投资明细
25,002497,雅化集团,2.36,30.72,350.21,2025年2季度股票投资明细
26,600392,盛和资源,2.36,26.57,349.93,2025年2季度股票投资明细
27,600549,厦门钨业,2.2,15.59,326.14,2025年2季度股票投资明细
28,300748,金力永磁,2.06,12.81,305.34,2025年2季度股票投资明细
29,002756,永兴材料,2.01,9.39,298.04,2025年2季度股票投资明细
30,000960,锡业股份,1.98,19.18,293.45,2025年2季度股票投资明细
31,600206,有研新材,1.83,14.17,270.79,2025年2季度股票投资明细
32,002176,江特电机,1.64,33.43,242.7,2025年2季度股票投资明细
33,300390,天华新能,1.49,11.61,221.38,2025年2季度股票投资明细
34,000060,中金岭南,1.48,47.88,219.29,2025年2季度股票投资明细
