序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300059,东方财富,8.03,78.28,1767.52,2025年1季度股票投资明细
2,688981,中芯国际,6.57,16.17,1444.54,2025年1季度股票投资明细
3,300124,汇川技术,5.42,17.51,1193.37,2025年1季度股票投资明细
4,002371,北方华创,4.88,2.58,1073.28,2025年1季度股票投资明细
5,688256,寒武纪,4.87,1.72,1071.81,2025年1季度股票投资明细
6,688041,海光信息,4.84,7.53,1063.72,2025年1季度股票投资明细
7,002415,海康威视,4.18,29.99,920.56,2025年1季度股票投资明细
8,603501,韦尔股份,4.18,6.92,918.62,2025年1季度股票投资明细
9,603019,中科曙光,3.58,11.88,788.36,2025年1季度股票投资明细
10,688008,澜起科技,3.3,9.28,726.63,2025年1季度股票投资明细
11,300059,东方财富,10.37,87.72,2028.92,2025年2季度股票投资明细
12,688981,中芯国际,6.28,13.94,1229.16,2025年2季度股票投资明细
13,002371,北方华创,5.09,2.25,994.97,2025年2季度股票投资明细
14,688041,海光信息,4.71,6.53,922.36,2025年2季度股票投资明细
15,300124,汇川技术,4.38,13.26,855.93,2025年2季度股票投资明细
16,688256,寒武纪,4.34,1.41,848.36,2025年2季度股票投资明细
17,002230,科大讯飞,3.97,16.22,776.61,2025年2季度股票投资明细
18,603501,豪威集团,3.88,5.94,758.43,2025年2季度股票投资明细
19,603019,中科曙光,3.68,10.22,719.49,2025年2季度股票投资明细
20,002415,海康威视,3.67,25.91,718.37,2025年2季度股票投资明细
21,688008,澜起科技,3.35,7.98,654.56,2025年2季度股票投资明细
22,603986,兆易创新,3.03,4.68,592.16,2025年2季度股票投资明细
23,688012,中微公司,2.84,3.04,554.63,2025年2季度股票投资明细
24,688111,金山办公,2.27,1.59,444.44,2025年2季度股票投资明细
25,300033,同花顺,2.15,1.54,420.44,2025年2季度股票投资明细
26,000977,浪潮信息,1.87,7.2,366.34,2025年2季度股票投资明细
27,600570,恒生电子,1.82,10.6,355.61,2025年2季度股票投资明细
28,000938,紫光股份,1.72,14.05,337.06,2025年2季度股票投资明细
29,002049,紫光国微,1.61,4.78,314.55,2025年2季度股票投资明细
30,300408,三环集团,1.6,9.39,313.63,2025年2季度股票投资明细
31,300339,润和软件,1.46,5.6,284.65,2025年2季度股票投资明细
32,300442,润泽科技,1.21,4.79,237.15,2025年2季度股票投资明细
33,603893,瑞芯微,1.16,1.5,227.79,2025年2季度股票投资明细
34,002236,大华股份,1.13,13.88,220.41,2025年2季度股票投资明细
35,300661,圣邦股份,1.12,3.01,219.29,2025年2季度股票投资明细
36,688126,沪硅产业,1.1,11.54,216.04,2025年2季度股票投资明细
37,300803,指南针,1.05,2.55,205.68,2025年2季度股票投资明细
38,600460,士兰微,1.03,8.14,202.03,2025年2季度股票投资明细
39,688777,中控技术,1.02,4.45,199.8,2025年2季度股票投资明细
40,002920,德赛西威,1.01,1.93,197.11,2025年2季度股票投资明细
41,600536,中国软件,0.99,4.16,194.56,2025年2季度股票投资明细
42,301269,华大九天,0.99,1.56,193.25,2025年2季度股票投资明细
43,600588,用友网络,0.98,14.33,191.59,2025年2季度股票投资明细
44,300782,卓胜微,0.97,2.66,189.84,2025年2季度股票投资明细
45,300017,网宿科技,0.94,17.15,183.85,2025年2季度股票投资明细
46,688396,华润微,0.89,3.68,173.39,2025年2季度股票投资明细
47,603296,华勤技术,0.88,2.14,172.66,2025年2季度股票投资明细
48,300454,深信服,0.84,1.75,164.82,2025年2季度股票投资明细
49,688072,拓荆科技,0.83,1.06,162.93,2025年2季度股票投资明细
50,688047,龙芯中科,0.83,1.22,162.39,2025年2季度股票投资明细
51,002180,纳思达,0.82,6.95,159.43,2025年2季度股票投资明细
52,300496,中科创达,0.76,2.61,149.34,2025年2季度股票投资明细
53,600845,宝信软件,0.73,6.03,142.48,2025年2季度股票投资明细
54,600699,均胜电子,0.61,6.87,119.81,2025年2季度股票投资明细
55,688188,柏楚电子,0.59,0.87,114.45,2025年2季度股票投资明细
56,688249,晶合集成,0.58,5.64,114.32,2025年2季度股票投资明细
57,688568,中科星图,0.52,2.82,101.55,2025年2季度股票投资明细
58,688082,盛美上海,0.39,0.67,75.94,2025年2季度股票投资明细
59,688318,财富趋势,0.35,0.59,67.8,2025年2季度股票投资明细
60,603786,科博达,0.15,0.53,29.37,2025年2季度股票投资明细
61,300059,东方财富,8.62,53.81,1459.27,2025年3季度股票投资明细
62,688981,中芯国际,7.07,8.54,1196.82,2025年3季度股票投资明细
63,688256,寒武纪,6.73,0.86,1140.03,2025年3季度股票投资明细
64,688041,海光信息,5.96,4.0,1009.92,2025年3季度股票投资明细
65,002371,北方华创,4.95,1.85,838.0,2025年3季度股票投资明细
66,688008,澜起科技,4.47,4.89,757.34,2025年3季度股票投资明细
67,603019,中科曙光,4.41,6.26,746.51,2025年3季度股票投资明细
68,300124,汇川技术,4.02,8.13,681.1,2025年3季度股票投资明细
69,603986,兆易创新,3.61,2.87,612.17,2025年3季度股票投资明细
70,688012,中微公司,3.31,1.87,559.83,2025年3季度股票投资明细
