序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,920982,锦波生物,9.81,17.07,5131.27,2025年1季度股票投资明细
2,920394,民士达,8.25,156.44,4317.77,2025年1季度股票投资明细
3,920978,开特股份,7.99,189.22,4179.94,2025年1季度股票投资明细
4,920395,朗鸿科技,7.04,211.8,3685.35,2025年1季度股票投资明细
5,920599,同力股份,4.74,136.3,2482.06,2025年1季度股票投资明细
6,920403,康农种业,4.43,93.15,2317.68,2025年1季度股票投资明细
7,920491,奥迪威,4.4,75.76,2303.05,2025年1季度股票投资明细
8,920418,苏轴股份,4.29,61.8,2245.75,2025年1季度股票投资明细
9,920522,纳科诺尔,3.95,37.08,2064.78,2025年1季度股票投资明细
10,920190,雷神科技,3.94,58.61,2060.12,2025年1季度股票投资明细
11,920982,锦波生物,9.22,16.8,5980.66,2025年2季度股票投资明细
12,920394,民士达,8.74,126.14,5671.29,2025年2季度股票投资明细
13,920978,开特股份,8.72,226.49,5660.03,2025年2季度股票投资明细
14,920395,朗鸿科技,6.15,271.53,3988.78,2025年2季度股票投资明细
15,920476,海能技术,5.32,187.08,3453.42,2025年2季度股票投资明细
16,920599,同力股份,4.49,136.3,2916.86,2025年2季度股票投资明细
17,920058,华洋赛车,4.42,76.75,2867.5,2025年2季度股票投资明细
18,920174,五新隧装,4.2,69.09,2725.41,2025年2季度股票投资明细
19,920879,基康技术,3.95,149.42,2561.08,2025年2季度股票投资明细
20,920839,万通液压,3.87,77.94,2509.67,2025年2季度股票投资明细
21,920491,奥迪威,3.48,75.76,2257.6,2025年2季度股票投资明细
22,920418,苏轴股份,3.46,74.16,2242.53,2025年2季度股票投资明细
23,920239,长虹能源,2.83,49.44,1835.37,2025年2季度股票投资明细
24,920429,康比特,1.99,55.26,1291.52,2025年2季度股票投资明细
25,920808,曙光数创,1.96,21.39,1274.08,2025年2季度股票投资明细
26,920694,中裕科技,1.87,63.66,1215.86,2025年2季度股票投资明细
27,920510,丰光精密,1.68,45.83,1090.32,2025年2季度股票投资明细
28,920190,雷神科技,1.66,32.05,1079.02,2025年2季度股票投资明细
29,920075,柏星龙,1.49,26.51,969.92,2025年2季度股票投资明细
30,920225,利通科技,1.46,46.89,945.3,2025年2季度股票投资明细
31,920099,瑞华技术,1.43,26.71,928.87,2025年2季度股票投资明细
32,920273,一致魔芋,1.29,19.85,836.0,2025年2季度股票投资明细
33,920971,天马新材,1.17,20.04,761.06,2025年2季度股票投资明细
34,920242,建邦科技,0.9,17.43,584.14,2025年2季度股票投资明细
35,920403,康农种业,0.72,18.6,464.91,2025年2季度股票投资明细
36,920509,同惠电子,0.7,16.62,452.19,2025年2季度股票投资明细
37,920978,开特股份,8.96,176.93,6864.88,2025年3季度股票投资明细
38,920394,民士达,7.62,145.91,5839.31,2025年3季度股票投资明细
39,920839,万通液压,6.92,126.27,5303.32,2025年3季度股票投资明细
40,920438,戈碧迦,6.84,118.96,5243.6,2025年3季度股票投资明细
41,920037,广信科技,4.93,40.72,3782.05,2025年3季度股票投资明细
42,920476,海能技术,4.92,151.2,3769.48,2025年3季度股票投资明细
43,920242,建邦科技,4.37,100.55,3348.33,2025年3季度股票投资明细
44,920029,开发科技,4.28,35.97,3284.17,2025年3季度股票投资明细
45,920179,凯德石英,4.2,84.56,3217.64,2025年3季度股票投资明细
46,920914,远航精密,4.01,81.86,3074.75,2025年3季度股票投资明细
