序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601899,紫金矿业,8.75,41.25,747.45,2025年1季度股票投资明细
2,02600,中国铝业,7.9,150.0,674.13,2025年1季度股票投资明细
3,000975,山金国际,7.77,34.54,663.17,2025年1季度股票投资明细
4,600547,山东黄金,5.88,18.67,501.85,2025年1季度股票投资明细
5,600961,株冶集团,5.72,51.22,488.64,2025年1季度股票投资明细
6,01378,中国宏桥,5.34,30.85,455.51,2025年1季度股票投资明细
7,01208,五矿资源,4.61,159.2,393.73,2025年1季度股票投资明细
8,01818,招金矿业,4.43,26.5,378.56,2025年1季度股票投资明细
9,601233,桐昆股份,4.04,29.41,344.69,2025年1季度股票投资明细
10,603993,洛阳钼业,3.98,44.72,339.87,2025年1季度股票投资明细
11,01787,山东黄金,1.11,5.58,95.18,2025年1季度股票投资明细
12,600961,株冶集团,9.23,77.78,869.58,2025年2季度股票投资明细
13,01818,招金矿业,8.45,42.8,796.24,2025年2季度股票投资明细
14,601899,紫金矿业,8.35,40.34,786.63,2025年2季度股票投资明细
15,000975,山金国际,7.12,35.45,671.42,2025年2季度股票投资明细
16,02600,中国铝业,7.07,138.4,666.41,2025年2季度股票投资明细
17,02318,中国平安,6.08,12.6,572.8,2025年2季度股票投资明细
18,600489,中金黄金,5.4,34.8,509.12,2025年2季度股票投资明细
19,600547,山东黄金,5.38,15.89,507.37,2025年2季度股票投资明细
20,00966,中国太平,4.32,29.2,407.42,2025年2季度股票投资明细
21,01208,五矿资源,4.11,110.8,387.0,2025年2季度股票投资明细
22,01378,中国宏桥,3.9,22.4,367.29,2025年2季度股票投资明细
23,603993,洛阳钼业,3.22,36.03,303.37,2025年2季度股票投资明细
24,01787,山东黄金,3.2,12.15,301.94,2025年2季度股票投资明细
25,688025,杰普特,2.99,3.94,281.82,2025年2季度股票投资明细
26,01258,中国有色矿业,2.89,40.9,271.91,2025年2季度股票投资明细
27,600595,中孚实业,2.87,61.73,270.38,2025年2季度股票投资明细
28,03958,东方证券,2.39,44.36,224.92,2025年2季度股票投资明细
29,002532,天山铝业,2.37,26.84,223.04,2025年2季度股票投资明细
30,02628,中国人寿,2.24,12.3,211.33,2025年2季度股票投资明细
31,02099,中国黄金国际,1.13,1.64,106.19,2025年2季度股票投资明细
32,688213,思特威,0.62,0.57,58.01,2025年2季度股票投资明细
33,600961,株冶集团,8.6,66.3,1076.05,2025年3季度股票投资明细
34,601899,紫金矿业,8.5,36.12,1063.37,2025年3季度股票投资明细
35,01818,招金矿业,8.26,36.2,1033.14,2025年3季度股票投资明细
36,600988,赤峰黄金,5.73,24.23,716.72,2025年3季度股票投资明细
37,01787,山东黄金,5.25,19.48,656.8,2025年3季度股票投资明细
38,00966,中国太平,5.24,47.14,655.04,2025年3季度股票投资明细
39,600109,国金证券,4.53,55.42,566.95,2025年3季度股票投资明细
40,02600,中国铝业,3.72,63.2,465.64,2025年3季度股票投资明细
41,688146,中船特气,3.7,10.51,462.15,2025年3季度股票投资明细
42,002155,湖南黄金,3.69,20.54,460.92,2025年3季度股票投资明细
43,600547,山东黄金,3.13,9.94,390.94,2025年3季度股票投资明细
44,06693,赤峰黄金,2.02,9.1,252.73,2025年3季度股票投资明细
