序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002085,万丰奥威,7.1,235.85,4165.11,2025年1季度股票投资明细
2,600316,洪都航空,4.06,68.29,2381.27,2025年1季度股票投资明细
3,002389,航天彩虹,3.88,112.25,2276.43,2025年1季度股票投资明细
4,600038,中直股份,3.36,53.88,1970.93,2025年1季度股票投资明细
5,300045,华力创通,2.76,85.74,1618.77,2025年1季度股票投资明细
6,600363,联创光电,2.7,24.85,1583.69,2025年1季度股票投资明细
7,688002,睿创微纳,2.67,25.61,1564.31,2025年1季度股票投资明细
8,603308,应流股份,2.59,81.72,1521.63,2025年1季度股票投资明细
9,688582,芯动联科,2.54,24.47,1492.81,2025年1季度股票投资明细
10,600562,国睿科技,2.22,63.95,1302.02,2025年1季度股票投资明细
11,301658,首航新能,0.01,0.44,5.16,2025年1季度股票投资明细
12,603257,中国瑞林,0.0,0.08,1.6,2025年1季度股票投资明细
13,301535,浙江华远,0.0,0.07,1.29,2025年1季度股票投资明细
14,301275,汉朔科技,0.0,0.02,0.84,2025年1季度股票投资明细
15,301479,弘景光电,0.0,0.01,0.81,2025年1季度股票投资明细
16,002085,万丰奥威,0.2,3.4,56.34,2025年1季度股票投资明细
17,600316,洪都航空,0.1,1.0,28.38,2025年1季度股票投资明细
18,600038,中直股份,0.1,0.76,27.91,2025年1季度股票投资明细
19,002389,航天彩虹,0.1,1.6,27.55,2025年1季度股票投资明细
20,300045,华力创通,0.09,1.24,23.7,2025年1季度股票投资明细
21,600893,航发动力,0.06,0.44,17.25,2025年1季度股票投资明细
22,600363,联创光电,0.06,0.36,17.09,2025年1季度股票投资明细
23,600862,中航高科,0.06,0.72,16.92,2025年1季度股票投资明细
24,300699,光威复材,0.06,0.52,16.89,2025年1季度股票投资明细
25,688582,芯动联科,0.06,0.36,16.84,2025年1季度股票投资明细
26,002085,万丰奥威,5.98,366.99,5831.47,2025年2季度股票投资明细
27,002389,航天彩虹,4.59,174.61,4470.02,2025年2季度股票投资明细
28,600038,中直股份,4.25,106.65,4139.08,2025年2季度股票投资明细
29,600316,洪都航空,4.11,106.39,4010.9,2025年2季度股票投资明细
30,688297,中无人机,2.68,48.87,2609.41,2025年2季度股票投资明细
31,300045,华力创通,2.62,133.64,2551.19,2025年2季度股票投资明细
32,600879,航天电子,2.17,201.75,2112.32,2025年2季度股票投资明细
33,300101,振芯科技,2.11,90.72,2052.99,2025年2季度股票投资明细
34,600862,中航高科,2.09,78.12,2037.37,2025年2季度股票投资明细
35,600562,国睿科技,2.09,64.62,2034.88,2025年2季度股票投资明细
36,300627,华测导航,2.07,57.69,2019.29,2025年2季度股票投资明细
37,688002,睿创微纳,2.06,28.87,2012.77,2025年2季度股票投资明细
38,600893,航发动力,2.03,51.36,1979.41,2025年2季度股票投资明细
39,002465,海格通信,2.01,140.74,1961.92,2025年2季度股票投资明细
40,603308,应流股份,2.01,84.68,1954.41,2025年2季度股票投资明细
41,000738,航发控制,1.98,93.13,1932.45,2025年2季度股票投资明细
42,002151,北斗星通,1.98,67.12,1925.67,2025年2季度股票投资明细
43,688568,中科星图,1.97,53.34,1920.81,2025年2季度股票投资明细
44,600118,中国卫星,1.96,66.86,1910.19,2025年2季度股票投资明细
45,688122,西部超导,1.96,36.78,1908.31,2025年2季度股票投资明细
46,688772,珠海冠宇,1.96,133.48,1907.45,2025年2季度股票投资明细
47,600372,中航机载,1.95,157.87,1903.91,2025年2季度股票投资明细
48,001696,宗申动力,1.92,83.36,1871.43,2025年2季度股票投资明细
49,300075,数字政通,1.91,104.61,1864.22,2025年2季度股票投资明细
50,688563,航材股份,1.91,32.91,1863.92,2025年2季度股票投资明细
51,300699,光威复材,1.89,58.02,1837.49,2025年2季度股票投资明细
52,300177,中海达,1.88,160.14,1835.2,2025年2季度股票投资明细
53,000099,中信海直,1.88,84.08,1831.18,2025年2季度股票投资明细
54,300284,苏交科,1.86,199.13,1812.08,2025年2季度股票投资明细
55,000801,四川九洲,1.86,116.0,1811.92,2025年2季度股票投资明细
56,600363,联创光电,1.84,30.67,1788.98,2025年2季度股票投资明细
57,688522,纳睿雷达,1.82,34.61,1772.58,2025年2季度股票投资明细
58,688582,芯动联科,1.81,26.19,1760.05,2025年2季度股票投资明细
59,002023,海特高新,1.8,161.87,1751.43,2025年2季度股票投资明细
60,603018,华设集团,1.65,195.41,1604.32,2025年2季度股票投资明细
61,300397,天和防务,1.57,105.26,1527.32,2025年2季度股票投资明细
62,301091,深城交,1.56,51.9,1517.44,2025年2季度股票投资明细
63,300581,晨曦航空,1.53,72.75,1489.19,2025年2季度股票投资明细
64,300342,天银机电,1.51,83.48,1472.59,2025年2季度股票投资明细
65,688248,南网科技,1.44,44.62,1403.75,2025年2季度股票投资明细
66,300900,广联航空,1.38,55.54,1347.96,2025年2季度股票投资明细
67,688631,莱斯信息,1.26,13.78,1229.38,2025年2季度股票投资明细
68,300681,英搏尔,1.24,43.78,1210.95,2025年2季度股票投资明细
69,002967,广电计量,1.21,67.14,1180.99,2025年2季度股票投资明细
70,300542,新晨科技,1.13,46.43,1102.25,2025年2季度股票投资明细
71,600212,绿能慧充,1.09,125.76,1061.41,2025年2季度股票投资明细
72,688066,航天宏图,1.07,53.1,1039.76,2025年2季度股票投资明细
73,002651,利君股份,1.04,84.69,1017.97,2025年2季度股票投资明细
74,300696,爱乐达,1.0,43.15,974.33,2025年2季度股票投资明细
75,002111,威海广泰,1.0,90.4,969.99,2025年2季度股票投资明细
76,688775,影石创新,0.01,0.04,5.36,2025年2季度股票投资明细
77,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
78,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
79,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
80,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
81,603049,中策橡胶,0.0,0.02,1.04,2025年2季度股票投资明细
82,301479,弘景光电,0.0,0.01,1.03,2025年2季度股票投资明细
83,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
84,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
85,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
86,301275,汉朔科技,0.0,0.02,0.86,2025年2季度股票投资明细
87,603202,天有为,0.0,0.01,0.72,2025年2季度股票投资明细
88,001382,新亚电缆,0.0,0.03,0.69,2025年2季度股票投资明细
89,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
90,301501,恒鑫生活,0.0,0.01,0.64,2025年2季度股票投资明细
91,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
92,301173,毓恬冠佳,0.0,0.01,0.61,2025年2季度股票投资明细
93,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
94,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
95,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
96,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
97,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
98,603271,永杰新材,0.0,0.01,0.26,2025年2季度股票投资明细
99,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
100,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
101,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
102,603409,汇通控股,0.0,0.01,0.2,2025年2季度股票投资明细
103,002085,万丰奥威,6.38,427.22,7711.41,2025年3季度股票投资明细
104,600316,洪都航空,3.89,124.21,4707.56,2025年3季度股票投资明细
105,002389,航天彩虹,3.86,201.87,4665.22,2025年3季度股票投资明细
106,600038,中直股份,3.73,124.54,4513.32,2025年3季度股票投资明细
107,688772,珠海冠宇,3.06,155.57,3701.04,2025年3季度股票投资明细
108,300045,华力创通,2.94,155.71,3551.75,2025年3季度股票投资明细
109,603308,应流股份,2.65,98.66,3208.42,2025年3季度股票投资明细
110,688248,南网科技,2.59,51.67,3131.22,2025年3季度股票投资明细
111,688002,睿创微纳,2.46,33.6,2971.6,2025年3季度股票投资明细
112,600118,中国卫星,2.38,77.91,2881.89,2025年3季度股票投资明细
113,300177,中海达,1.47,186.04,1778.54,2025年3季度股票投资明细
114,300397,天和防务,1.26,123.25,1518.44,2025年3季度股票投资明细
115,300581,晨曦航空,1.19,85.16,1444.31,2025年3季度股票投资明细
116,002651,利君股份,0.92,98.99,1115.62,2025年3季度股票投资明细
117,301656,联合动力,0.01,0.66,16.52,2025年3季度股票投资明细
118,688775,影石创新,0.01,0.04,11.43,2025年3季度股票投资明细
119,688729,屹唐股份,0.01,0.35,8.17,2025年3季度股票投资明细
120,301678,新恒汇,0.0,0.04,2.85,2025年3季度股票投资明细
121,301662,宏工科技,0.0,0.01,1.78,2025年3季度股票投资明细
