序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688025,杰普特,2.15,1.69,97.11,2025年1季度股票投资明细
2,002600,领益智造,1.97,9.84,89.05,2025年1季度股票投资明细
3,300661,圣邦股份,1.93,1.0,87.26,2025年1季度股票投资明细
4,002415,海康威视,1.75,2.57,78.9,2025年1季度股票投资明细
5,300750,宁德时代,1.68,0.3,75.88,2025年1季度股票投资明细
6,688385,复旦微电,1.62,1.61,73.15,2025年1季度股票投资明细
7,688981,中芯国际,1.61,0.82,72.85,2025年1季度股票投资明细
8,603986,兆易创新,1.5,0.58,67.79,2025年1季度股票投资明细
9,002241,歌尔股份,1.49,2.57,67.18,2025年1季度股票投资明细
10,600707,彩虹股份,1.35,8.0,61.12,2025年1季度股票投资明细
11,600760,中航沈飞,2.8,1.67,97.9,2025年2季度股票投资明细
12,002938,鹏鼎控股,2.5,2.73,87.44,2025年2季度股票投资明细
13,002475,立讯精密,2.49,2.51,87.07,2025年2季度股票投资明细
14,002241,歌尔股份,2.45,3.67,85.58,2025年2季度股票投资明细
15,600893,航发动力,2.4,2.18,84.02,2025年2季度股票投资明细
16,688025,杰普特,2.39,1.17,83.76,2025年2季度股票投资明细
17,600372,中航机载,2.36,6.84,82.49,2025年2季度股票投资明细
18,688375,国博电子,2.34,1.37,82.02,2025年2季度股票投资明细
19,300476,胜宏科技,2.27,0.59,79.28,2025年2季度股票投资明细
20,688385,复旦微电,2.26,1.61,79.19,2025年2季度股票投资明细
21,300750,宁德时代,2.16,0.3,75.67,2025年2季度股票投资明细
22,688439,振华风光,2.16,1.3,75.54,2025年2季度股票投资明细
23,002414,高德红外,2.15,7.34,75.24,2025年2季度股票投资明细
24,603986,兆易创新,2.1,0.58,73.39,2025年2季度股票投资明细
25,002179,中航光电,2.02,1.75,70.63,2025年2季度股票投资明细
26,603267,鸿远电子,2.01,1.4,70.38,2025年2季度股票投资明细
27,300442,润泽科技,2.0,1.41,69.84,2025年2季度股票投资明细
28,000733,振华科技,1.99,1.39,69.57,2025年2季度股票投资明细
29,688234,天岳先进,1.97,1.18,69.11,2025年2季度股票投资明细
30,600862,中航高科,1.76,2.36,61.55,2025年2季度股票投资明细
31,688518,联赢激光,1.72,2.95,60.18,2025年2季度股票投资明细
32,601890,亚星锚链,1.69,5.8,59.1,2025年2季度股票投资明细
33,600879,航天电子,1.68,5.62,58.84,2025年2季度股票投资明细
34,688510,航亚科技,1.64,2.38,57.57,2025年2季度股票投资明细
35,603296,华勤技术,1.59,0.69,55.67,2025年2季度股票投资明细
36,688631,莱斯信息,1.58,0.62,55.39,2025年2季度股票投资明细
37,688629,华丰科技,1.57,0.96,54.86,2025年2季度股票投资明细
38,002465,海格通信,1.56,3.91,54.51,2025年2季度股票投资明细
39,300207,欣旺达,1.54,2.69,53.96,2025年2季度股票投资明细
40,601100,恒立液压,1.52,0.74,53.28,2025年2季度股票投资明细
41,002149,西部材料,1.5,2.65,52.6,2025年2季度股票投资明细
42,300474,景嘉微,1.5,0.72,52.56,2025年2季度股票投资明细
43,601869,长飞光纤,1.5,1.29,52.53,2025年2季度股票投资明细
44,688122,西部超导,1.49,1.01,52.23,2025年2季度股票投资明细
45,000738,航发控制,1.48,2.5,51.88,2025年2季度股票投资明细
46,688048,长光华芯,1.47,0.89,51.35,2025年2季度股票投资明细
47,002387,维信诺,1.45,5.24,50.78,2025年2季度股票投资明细
48,600456,宝钛股份,1.44,1.6,50.29,2025年2季度股票投资明细
49,600685,中船防务,1.42,1.83,49.76,2025年2季度股票投资明细
50,603678,火炬电子,1.38,1.27,48.3,2025年2季度股票投资明细
51,600118,中国卫星,1.37,1.68,48.0,2025年2季度股票投资明细
52,600050,中国联通,1.36,8.92,47.63,2025年2季度股票投资明细
53,002049,紫光国微,1.35,0.72,47.42,2025年2季度股票投资明细
54,688719,爱科赛博,1.32,1.09,46.35,2025年2季度股票投资明细
55,603881,数据港,1.3,1.78,45.38,2025年2季度股票投资明细
56,688041,海光信息,1.28,0.32,44.94,2025年2季度股票投资明细
57,002025,航天电器,1.28,0.87,44.73,2025年2季度股票投资明细
58,688433,华曙高科,1.27,1.21,44.3,2025年2季度股票投资明细
59,688651,盛邦安全,1.25,1.28,43.69,2025年2季度股票投资明细
60,002929,润建股份,1.24,0.92,43.48,2025年2季度股票投资明细
61,600765,中航重机,1.19,2.46,41.52,2025年2季度股票投资明细
62,600602,云赛智联,1.08,1.88,37.92,2025年2季度股票投资明细
63,603308,应流股份,0.68,1.03,23.77,2025年2季度股票投资明细
64,600760,中航沈飞,3.4,0.88,63.21,2025年3季度股票投资明细
65,300750,宁德时代,3.24,0.15,60.3,2025年3季度股票投资明细
66,688385,复旦微电,3.18,0.89,59.07,2025年3季度股票投资明细
67,300502,新易盛,3.15,0.16,58.52,2025年3季度股票投资明细
68,002241,歌尔股份,3.07,1.52,57.0,2025年3季度股票投资明细
69,000733,振华科技,3.03,1.12,56.27,2025年3季度股票投资明细
70,000063,中兴通讯,2.97,1.21,55.22,2025年3季度股票投资明细
71,603267,鸿远电子,2.97,0.94,55.18,2025年3季度股票投资明细
72,688072,拓荆科技,2.95,0.21,54.9,2025年3季度股票投资明细
73,002371,北方华创,2.92,0.12,54.28,2025年3季度股票投资明细
