序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601336,新华保险,4.22,39.81,2050.22,2025年1季度股票投资明细
2,600809,山西汾酒,3.72,8.45,1810.67,2025年1季度股票投资明细
3,600519,贵州茅台,3.69,1.15,1792.34,2025年1季度股票投资明细
4,601899,紫金矿业,3.63,97.35,1763.98,2025年1季度股票投资明细
5,000651,格力电器,3.38,36.15,1643.38,2025年1季度股票投资明细
6,601881,中国银河,2.86,83.62,1389.76,2025年1季度股票投资明细
7,300750,宁德时代,2.58,4.96,1254.78,2025年1季度股票投资明细
8,600036,招商银行,2.43,27.28,1180.95,2025年1季度股票投资明细
9,600999,招商证券,2.34,64.06,1138.35,2025年1季度股票投资明细
10,601009,南京银行,2.3,108.31,1118.84,2025年1季度股票投资明细
11,688449,联芸科技,0.01,0.13,5.67,2025年1季度股票投资明细
12,688605,先锋精科,0.01,0.07,5.38,2025年1季度股票投资明细
13,301658,首航新能,0.01,0.44,5.16,2025年1季度股票投资明细
14,688726,拉普拉斯,0.01,0.1,4.25,2025年1季度股票投资明细
15,688750,金天钛业,0.01,0.17,3.47,2025年1季度股票投资明细
16,601336,新华保险,4.04,32.62,1908.27,2025年2季度股票投资明细
17,601009,南京银行,3.45,140.57,1633.42,2025年2季度股票投资明细
18,002142,宁波银行,3.2,55.28,1512.54,2025年2季度股票投资明细
19,600036,招商银行,3.1,31.94,1467.64,2025年2季度股票投资明细
20,600519,贵州茅台,3.09,1.04,1463.36,2025年2季度股票投资明细
21,600809,山西汾酒,2.94,7.88,1389.95,2025年2季度股票投资明细
22,300274,阳光电源,2.09,14.6,989.71,2025年2季度股票投资明细
23,300750,宁德时代,2.03,3.8,958.64,2025年2季度股票投资明细
24,600926,杭州银行,1.96,55.19,928.3,2025年2季度股票投资明细
25,601899,紫金矿业,1.95,47.18,920.01,2025年2季度股票投资明细
26,300502,新易盛,1.72,6.41,814.2,2025年2季度股票投资明细
27,601838,成都银行,1.65,38.84,780.68,2025年2季度股票投资明细
28,603259,药明康德,1.64,11.18,777.57,2025年2季度股票投资明细
29,000333,美的集团,1.61,10.52,759.54,2025年2季度股票投资明细
30,000651,格力电器,1.6,16.87,757.8,2025年2季度股票投资明细
31,002595,豪迈科技,1.56,12.43,736.1,2025年2季度股票投资明细
32,601138,工业富联,1.56,34.4,735.47,2025年2季度股票投资明细
33,002475,立讯精密,1.5,20.4,707.68,2025年2季度股票投资明细
34,300394,天孚通信,1.43,8.5,678.48,2025年2季度股票投资明细
35,600968,海油发展,1.42,165.04,673.36,2025年2季度股票投资明细
36,002371,北方华创,1.35,1.44,636.78,2025年2季度股票投资明细
37,300476,胜宏科技,1.18,4.15,557.68,2025年2季度股票投资明细
38,600660,福耀玻璃,1.13,9.39,535.32,2025年2季度股票投资明细
39,300033,同花顺,1.13,1.95,532.37,2025年2季度股票投资明细
40,002594,比亚迪,1.02,1.46,484.59,2025年2季度股票投资明细
41,688111,金山办公,1.01,1.7,476.09,2025年2季度股票投资明细
42,300059,东方财富,1.0,20.35,470.7,2025年2季度股票投资明细
43,600030,中信证券,0.98,16.82,464.57,2025年2季度股票投资明细
44,601881,中国银河,0.98,27.0,463.05,2025年2季度股票投资明细
45,002736,国信证券,0.97,39.93,459.99,2025年2季度股票投资明细
46,002463,沪电股份,0.97,10.76,458.16,2025年2季度股票投资明细
47,000807,云铝股份,0.97,28.63,457.51,2025年2季度股票投资明细
48,600900,长江电力,0.96,15.12,455.72,2025年2季度股票投资明细
49,600018,上港集团,0.96,79.7,455.09,2025年2季度股票投资明细
50,600999,招商证券,0.96,25.82,454.17,2025年2季度股票投资明细
51,601168,西部矿业,0.96,27.29,453.83,2025年2季度股票投资明细
52,601919,中远海控,0.94,29.68,446.39,2025年2季度股票投资明细
53,600025,华能水电,0.94,46.36,442.74,2025年2季度股票投资明细
54,601066,中信建投,0.93,18.21,437.95,2025年2季度股票投资明细
55,300628,亿联网络,0.92,12.5,434.5,2025年2季度股票投资明细
56,600885,宏发股份,0.9,19.11,426.34,2025年2季度股票投资明细
57,002714,牧原股份,0.89,9.99,419.68,2025年2季度股票投资明细
58,300866,安克创新,0.86,3.6,408.85,2025年2季度股票投资明细
59,603298,杭叉集团,0.84,18.92,396.37,2025年2季度股票投资明细
60,605117,德业股份,0.8,7.21,379.68,2025年2季度股票投资明细
61,601128,常熟银行,0.79,50.49,372.13,2025年2季度股票投资明细
62,688578,艾力斯,0.76,3.85,358.2,2025年2季度股票投资明细
63,300832,新产业,0.75,6.23,353.37,2025年2季度股票投资明细
64,002938,鹏鼎控股,0.74,10.93,350.09,2025年2季度股票投资明细
65,688082,盛美上海,0.73,3.03,345.24,2025年2季度股票投资明细
66,688617,惠泰医疗,0.73,1.16,344.52,2025年2季度股票投资明细
67,605499,东鹏饮料,0.69,1.04,326.61,2025年2季度股票投资明细
68,688278,特宝生物,0.68,4.45,320.89,2025年2季度股票投资明细
69,600760,中航沈飞,0.67,5.37,314.79,2025年2季度股票投资明细
70,300661,圣邦股份,0.65,4.2,305.78,2025年2季度股票投资明细
71,600415,小商品城,0.62,14.15,292.62,2025年2季度股票投资明细
72,601088,中国神华,0.58,6.79,275.27,2025年2季度股票投资明细
73,600176,中国巨石,0.57,23.59,268.93,2025年2季度股票投资明细
74,601058,赛轮轮胎,0.57,20.48,268.7,2025年2季度股票投资明细
75,600989,宝丰能源,0.56,16.45,265.5,2025年2季度股票投资明细
76,603288,海天味业,0.55,6.67,259.37,2025年2季度股票投资明细
77,002920,德赛西威,0.53,2.46,251.24,2025年2季度股票投资明细
78,688188,柏楚电子,0.53,1.9,249.89,2025年2季度股票投资明细
79,601668,中国建筑,0.52,42.61,245.86,2025年2季度股票投资明细
80,603596,伯特利,0.5,4.49,236.47,2025年2季度股票投资明细
81,600377,宁沪高速,0.48,14.73,225.96,2025年2季度股票投资明细
82,002318,久立特材,0.47,9.56,223.61,2025年2季度股票投资明细
83,600233,圆通速递,0.46,16.82,216.81,2025年2季度股票投资明细
84,002311,海大集团,0.46,3.7,216.78,2025年2季度股票投资明细
85,300724,捷佳伟创,0.46,3.97,215.57,2025年2季度股票投资明细
86,603529,爱玛科技,0.45,6.2,213.28,2025年2季度股票投资明细
87,600803,新奥股份,0.45,11.24,212.44,2025年2季度股票投资明细
88,600674,川投能源,0.44,12.97,208.04,2025年2季度股票投资明细
89,603129,春风动力,0.41,0.9,194.85,2025年2季度股票投资明细
90,300373,扬杰科技,0.37,3.36,174.38,2025年2季度股票投资明细
91,600563,法拉电子,0.35,1.51,164.73,2025年2季度股票投资明细
92,600895,张江高科,0.35,6.4,164.48,2025年2季度股票投资明细
93,300529,健帆生物,0.34,7.51,161.99,2025年2季度股票投资明细
94,002244,滨江集团,0.34,16.6,161.85,2025年2季度股票投资明细
95,601225,陕西煤业,0.33,8.03,154.5,2025年2季度股票投资明细
96,002262,恩华药业,0.32,7.27,151.07,2025年2季度股票投资明细
97,000895,双汇发展,0.3,5.8,141.58,2025年2季度股票投资明细
98,600862,中航高科,0.29,5.19,135.36,2025年2季度股票投资明细
99,688122,西部超导,0.27,2.49,129.18,2025年2季度股票投资明细
100,002027,分众传媒,0.27,17.55,128.12,2025年2季度股票投资明细
101,300573,兴齐眼药,0.27,2.47,127.71,2025年2季度股票投资明细
102,600873,梅花生物,0.27,11.83,126.46,2025年2季度股票投资明细
103,002648,卫星化学,0.26,7.1,123.04,2025年2季度股票投资明细
104,600096,云天化,0.26,5.58,122.59,2025年2季度股票投资明细
105,002179,中航光电,0.25,2.95,119.06,2025年2季度股票投资明细
106,601390,中国中铁,0.25,21.01,117.87,2025年2季度股票投资明细
107,601156,东航物流,0.24,8.77,114.8,2025年2季度股票投资明细
108,600863,内蒙华电,0.24,27.69,113.81,2025年2季度股票投资明细
109,600909,华安证券,0.24,19.22,112.05,2025年2季度股票投资明细
110,600483,福能股份,0.23,11.45,110.38,2025年2季度股票投资明细
111,601669,中国电建,0.18,17.63,85.86,2025年2季度股票投资明细
112,601186,中国铁建,0.16,9.43,75.53,2025年2季度股票投资明细
113,002555,三七互娱,0.16,4.32,74.69,2025年2季度股票投资明细
114,002517,恺英网络,0.16,3.8,73.38,2025年2季度股票投资明细
115,300487,蓝晓科技,0.15,1.43,71.93,2025年2季度股票投资明细
116,601800,中国交建,0.14,7.32,65.07,2025年2季度股票投资明细
117,300699,光威复材,0.14,2.05,64.92,2025年2季度股票投资明细
118,601868,中国能建,0.13,26.69,59.52,2025年2季度股票投资明细
119,601117,中国化学,0.13,7.73,59.29,2025年2季度股票投资明细
120,000893,亚钾国际,0.12,1.9,57.27,2025年2季度股票投资明细
121,600039,四川路桥,0.11,5.24,51.88,2025年2季度股票投资明细
122,603605,珀莱雅,0.1,0.56,46.36,2025年2季度股票投资明细
123,600188,兖矿能源,0.09,3.64,44.34,2025年2季度股票投资明细
124,601618,中国中冶,0.09,14.44,43.03,2025年2季度股票投资明细
125,601898,中煤能源,0.09,3.78,41.35,2025年2季度股票投资明细
126,600901,江苏金租,0.09,6.79,41.14,2025年2季度股票投资明细
127,000983,山西焦煤,0.08,5.9,37.76,2025年2季度股票投资明细
128,300002,神州泰岳,0.07,2.85,33.63,2025年2季度股票投资明细
129,603195,公牛集团,0.06,0.56,27.24,2025年2季度股票投资明细
