序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,603019,中科曙光,6.42,295.84,19632.09,2025年1季度股票投资明细
2,688256,寒武纪,6.33,31.09,19369.57,2025年1季度股票投资明细
3,603501,韦尔股份,6.11,140.74,18679.23,2025年1季度股票投资明细
4,300308,中际旭创,5.8,179.96,17751.16,2025年1季度股票投资明细
5,002230,科大讯飞,5.36,344.66,16395.3,2025年1季度股票投资明细
6,688111,金山办公,5.06,51.72,15470.79,2025年1季度股票投资明细
7,300502,新易盛,3.89,121.23,11894.7,2025年1季度股票投资明细
8,688008,澜起科技,3.48,136.08,10652.66,2025年1季度股票投资明细
9,000977,浪潮信息,2.9,166.13,8884.81,2025年1季度股票投资明细
10,000938,紫光股份,2.81,313.81,8604.69,2025年1季度股票投资明细
11,002402,和而泰,1.29,198.94,3952.94,2025年1季度股票投资明细
12,688023,安恒信息,0.0,0.01,0.57,2025年1季度股票投资明细
13,688686,奥普特,0.0,0.0,0.18,2025年1季度股票投资明细
14,002151,北斗星通,0.0,0.01,0.13,2025年1季度股票投资明细
15,600718,东软集团,0.0,0.01,0.08,2025年1季度股票投资明细
16,300308,中际旭创,8.2,200.87,29298.75,2025年2季度股票投资明细
17,300502,新易盛,7.36,207.09,26304.11,2025年2季度股票投资明细
18,002230,科大讯飞,6.63,495.35,23717.18,2025年2季度股票投资明细
19,603501,豪威集团,6.28,176.0,22466.6,2025年2季度股票投资明细
20,603019,中科曙光,5.65,287.06,20209.18,2025年2季度股票投资明细
21,688111,金山办公,4.24,54.12,15157.54,2025年2季度股票投资明细
22,688008,澜起科技,4.07,177.63,14565.49,2025年2季度股票投资明细
23,688256,寒武纪,3.97,23.59,14187.34,2025年2季度股票投资明细
24,000977,浪潮信息,3.01,211.76,10774.52,2025年2季度股票投资明细
25,002415,海康威视,2.28,294.12,8155.86,2025年2季度股票投资明细
26,688169,石头科技,2.11,48.12,7532.62,2025年2季度股票投资明细
27,000938,紫光股份,2.01,299.55,7186.22,2025年2季度股票投资明细
28,002920,德赛西威,1.96,68.51,6997.19,2025年2季度股票投资明细
29,601360,三六零,1.91,668.49,6818.58,2025年2季度股票投资明细
30,300442,润泽科技,1.87,134.9,6681.6,2025年2季度股票投资明细
31,603893,瑞芯微,1.79,42.12,6396.34,2025年2季度股票投资明细
32,002261,拓维信息,1.76,203.54,6299.56,2025年2季度股票投资明细
