序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600418,江淮汽车,0.87,29.94,1077.84,2025年1季度股票投资明细
2,002625,光启技术,0.79,25.98,982.3,2025年1季度股票投资明细
3,300476,胜宏科技,0.68,10.4,842.5,2025年1季度股票投资明细
4,002384,东山精密,0.62,23.43,767.1,2025年1季度股票投资明细
5,300339,润和软件,0.57,13.66,709.23,2025年1季度股票投资明细
6,000988,华工科技,0.57,17.2,706.75,2025年1季度股票投资明细
7,600988,赤峰黄金,0.53,28.46,651.73,2025年1季度股票投资明细
8,600839,四川长虹,0.52,63.23,649.37,2025年1季度股票投资明细
9,688521,芯原股份,0.5,5.84,619.4,2025年1季度股票投资明细
10,603893,瑞芯微,0.49,3.53,611.75,2025年1季度股票投资明细
11,688750,金天钛业,0.03,1.68,35.7,2025年1季度股票投资明细
12,001356,富岭股份,0.01,0.71,10.38,2025年1季度股票投资明细
13,688449,联芸科技,0.01,0.14,6.22,2025年1季度股票投资明细
14,688605,先锋精科,0.0,0.07,5.38,2025年1季度股票投资明细
15,688411,海博思创,0.0,0.06,3.36,2025年1季度股票投资明细
16,300476,胜宏科技,1.09,12.07,1621.97,2025年2季度股票投资明细
17,000988,华工科技,0.65,20.7,973.11,2025年2季度股票投资明细
18,600988,赤峰黄金,0.56,33.7,838.46,2025年2季度股票投资明细
19,300339,润和软件,0.55,16.24,825.48,2025年2季度股票投资明细
20,002966,苏州银行,0.53,90.42,793.89,2025年2季度股票投资明细
21,688521,芯原股份,0.5,7.77,750.12,2025年2季度股票投资明细
22,600839,四川长虹,0.48,74.5,724.14,2025年2季度股票投资明细
23,601555,东吴证券,0.47,80.19,701.66,2025年2季度股票投资明细
24,601162,天风证券,0.46,140.39,692.12,2025年2季度股票投资明细
25,689009,九号公司,0.46,11.61,686.94,2025年2季度股票投资明细
26,603893,瑞芯微,0.45,4.46,677.3,2025年2季度股票投资明细
27,688213,思特威,0.45,6.6,674.28,2025年2季度股票投资明细
28,002517,恺英网络,0.45,34.46,665.42,2025年2季度股票投资明细
29,002340,格林美,0.44,103.37,656.4,2025年2季度股票投资明细
30,002558,巨人网络,0.43,27.53,648.33,2025年2季度股票投资明细
31,002195,岩山科技,0.43,114.61,645.25,2025年2季度股票投资明细
32,002261,拓维信息,0.43,20.69,640.36,2025年2季度股票投资明细
33,002156,通富微电,0.42,24.24,621.03,2025年2季度股票投资明细
34,600487,亨通光电,0.41,39.86,609.86,2025年2季度股票投资明细
35,600157,永泰能源,0.4,449.4,602.2,2025年2季度股票投资明细
36,002797,第一创业,0.4,84.96,601.52,2025年2季度股票投资明细
37,300251,光线传媒,0.4,29.44,596.75,2025年2季度股票投资明细
38,300207,欣旺达,0.4,29.61,593.98,2025年2季度股票投资明细
39,000066,中国长城,0.39,39.21,580.31,2025年2季度股票投资明细
40,600096,云天化,0.39,26.2,575.61,2025年2季度股票投资明细
41,688777,中控技术,0.38,12.8,574.68,2025年2季度股票投资明细
42,300803,指南针,0.38,7.0,564.54,2025年2季度股票投资明细
43,002273,水晶光电,0.38,28.15,562.16,2025年2季度股票投资明细
44,601168,西部矿业,0.38,33.77,561.6,2025年2季度股票投资明细
45,688002,睿创微纳,0.37,8.01,558.74,2025年2季度股票投资明细
46,002465,海格通信,0.37,40.06,558.44,2025年2季度股票投资明细
47,600536,中国软件,0.37,11.92,557.5,2025年2季度股票投资明细
48,600879,航天电子,0.37,52.98,554.7,2025年2季度股票投资明细
49,000831,中国稀土,0.37,15.34,554.08,2025年2季度股票投资明细
50,300450,先导智能,0.37,22.24,552.66,2025年2季度股票投资明细
