序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002851,麦格米特,6.77,23.13,1407.23,2025年1季度股票投资明细
2,600577,精达股份,5.6,161.62,1163.66,2025年1季度股票投资明细
3,300913,兆龙互连,4.69,20.0,974.2,2025年1季度股票投资明细
4,300502,新易盛,4.05,8.57,840.89,2025年1季度股票投资明细
5,688676,金盘科技,3.98,20.82,827.29,2025年1季度股票投资明细
6,09988,阿里巴巴-W,3.98,7.0,826.84,2025年1季度股票投资明细
7,002484,江海股份,3.73,37.71,774.56,2025年1季度股票投资明细
8,301101,明月镜片,3.69,14.27,766.73,2025年1季度股票投资明细
9,00168,青岛啤酒股份,3.68,14.8,764.86,2025年1季度股票投资明细
10,600132,重庆啤酒,3.38,12.0,702.36,2025年1季度股票投资明细
11,920982,锦波生物,10.68,8.66,3083.33,2025年2季度股票投资明细
12,09992,泡泡玛特,9.69,11.5,2796.0,2025年2季度股票投资明细
13,003010,若羽臣,9.68,46.08,2792.33,2025年2季度股票投资明细
14,300972,万辰集团,9.65,15.45,2784.71,2025年2季度股票投资明细
15,06181,老铺黄金,8.92,2.8,2573.9,2025年2季度股票投资明细
16,001328,登康口腔,7.36,43.49,2124.05,2025年2季度股票投资明细
17,301498,乖宝宠物,6.69,17.65,1930.38,2025年2季度股票投资明细
18,002891,中宠股份,5.07,23.63,1462.16,2025年2季度股票投资明细
19,002345,潮宏基,5.07,99.94,1462.12,2025年2季度股票投资明细
20,09899,网易云音乐,4.45,5.85,1284.61,2025年2季度股票投资明细
21,603697,有友食品,2.46,53.77,709.2,2025年2季度股票投资明细
22,605499,东鹏饮料,2.29,2.1,659.51,2025年2季度股票投资明细
23,002847,盐津铺子,2.07,7.44,597.98,2025年2季度股票投资明细
24,600882,妙可蓝多,1.57,14.81,452.15,2025年2季度股票投资明细
25,300866,安克创新,1.45,3.69,419.18,2025年2季度股票投资明细
26,00700,腾讯控股,10.13,3.82,2312.28,2025年3季度股票投资明细
27,09992,泡泡玛特,10.08,9.44,2299.4,2025年3季度股票投资明细
28,002602,ST华通,7.98,87.88,1819.99,2025年3季度股票投资明细
29,300972,万辰集团,7.18,9.02,1637.13,2025年3季度股票投资明细
30,688169,石头科技,5.12,5.57,1168.58,2025年3季度股票投资明细
31,603486,科沃斯,4.85,10.3,1107.25,2025年3季度股票投资明细
32,09988,阿里巴巴-W,4.07,5.74,927.58,2025年3季度股票投资明细
33,600809,山西汾酒,3.97,4.67,906.03,2025年3季度股票投资明细
34,002558,巨人网络,3.54,17.88,807.82,2025年3季度股票投资明细
35,002345,潮宏基,3.15,50.27,718.36,2025年3季度股票投资明细
