序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,6.18,3.05,1398.87,2025年1季度股票投资明细
2,01810,小米集团-W,5.66,28.22,1281.28,2025年1季度股票投资明细
3,09633,农夫山泉,5.32,38.7,1205.33,2025年1季度股票投资明细
4,603296,华勤技术,4.87,13.76,1101.9,2025年1季度股票投资明细
5,605499,东鹏饮料,4.11,3.74,931.15,2025年1季度股票投资明细
6,000333,美的集团,3.54,10.2,800.7,2025年1季度股票投资明细
7,600919,江苏银行,3.5,83.36,791.92,2025年1季度股票投资明细
8,688256,寒武纪,3.2,1.16,724.42,2025年1季度股票投资明细
9,605117,德业股份,3.15,7.81,714.3,2025年1季度股票投资明细
10,00981,中芯国际,2.89,15.4,655.15,2025年1季度股票投资明细
11,688981,中芯国际,1.18,2.99,267.45,2025年1季度股票投资明细
12,09633,农夫山泉,7.57,45.38,1659.51,2025年2季度股票投资明细
13,600919,江苏银行,7.19,132.04,1576.56,2025年2季度股票投资明细
14,688256,寒武纪,6.38,2.33,1400.17,2025年2季度股票投资明细
15,600926,杭州银行,5.81,75.73,1273.78,2025年2季度股票投资明细
16,02460,华润饮料,5.42,107.8,1189.53,2025年2季度股票投资明细
17,002956,西麦食品,5.36,50.08,1175.33,2025年2季度股票投资明细
18,00981,中芯国际,4.36,23.45,955.92,2025年2季度股票投资明细
19,605499,东鹏饮料,4.05,2.83,888.76,2025年2季度股票投资明细
20,06869,长飞光纤光缆,3.79,42.8,831.37,2025年2季度股票投资明细
21,600039,四川路桥,3.6,79.84,790.42,2025年2季度股票投资明细
22,688019,安集科技,3.56,5.15,781.69,2025年2季度股票投资明细
23,601998,中信银行,3.54,91.45,777.33,2025年2季度股票投资明细
24,002966,苏州银行,3.32,83.01,728.78,2025年2季度股票投资明细
25,01963,重庆银行,3.26,96.05,713.88,2025年2季度股票投资明细
26,00700,腾讯控股,2.99,1.43,655.96,2025年2季度股票投资明细
27,002244,滨江集团,2.91,65.39,637.55,2025年2季度股票投资明细
28,00939,建设银行,2.33,70.6,509.92,2025年2季度股票投资明细
29,09985,卫龙美味,1.95,32.28,426.85,2025年2季度股票投资明细
30,00123,越秀地产,1.75,97.9,383.9,2025年2季度股票投资明细
31,002602,ST华通,1.71,33.83,374.84,2025年2季度股票投资明细
32,002371,北方华创,1.63,0.81,358.19,2025年2季度股票投资明细
33,06160,百济神州,1.43,2.32,312.7,2025年2季度股票投资明细
34,300476,胜宏科技,1.19,1.95,262.04,2025年2季度股票投资明细
35,002517,恺英网络,1.13,12.87,248.52,2025年2季度股票投资明细
36,600036,招商银行,1.13,5.4,248.13,2025年2季度股票投资明细
37,000880,潍柴重机,1.0,5.81,219.73,2025年2季度股票投资明细
38,01357,美图公司,0.98,26.15,215.34,2025年2季度股票投资明细
39,00119,保利置业集团,0.48,75.7,104.24,2025年2季度股票投资明细
40,600153,建发股份,0.43,9.19,95.3,2025年2季度股票投资明细
41,688519,南亚新材,0.2,0.98,44.1,2025年2季度股票投资明细
42,300661,圣邦股份,0.2,0.6,43.52,2025年2季度股票投资明细
43,03896,金山云,0.06,2.2,13.32,2025年2季度股票投资明细
44,688775,影石创新,0.01,0.02,2.41,2025年2季度股票投资明细
45,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
46,603049,中策橡胶,0.0,0.01,0.48,2025年2季度股票投资明细
47,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
48,603014,威高血净,0.0,0.01,0.4,2025年2季度股票投资明细
49,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
50,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
51,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
52,00981,中芯国际,9.87,35.45,2574.65,2025年3季度股票投资明细
53,688629,华丰科技,7.64,20.25,1992.98,2025年3季度股票投资明细
54,09633,农夫山泉,6.95,36.84,1812.88,2025年3季度股票投资明细
55,688256,寒武纪,6.54,1.29,1706.87,2025年3季度股票投资明细
56,605499,东鹏饮料,5.38,4.62,1403.56,2025年3季度股票投资明细
57,300476,胜宏科技,4.74,4.33,1236.22,2025年3季度股票投资明细
58,603486,科沃斯,4.04,9.8,1053.5,2025年3季度股票投资明细
59,06682,第四范式,3.75,15.47,979.49,2025年3季度股票投资明细
60,09626,哔哩哔哩-W,3.55,4.51,925.62,2025年3季度股票投资明细
61,06869,长飞光纤光缆,3.18,19.2,829.48,2025年3季度股票投资明细
