序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.13,2.16,990.68,2025年1季度股票投资明细
2,600519,贵州茅台,6.48,0.45,702.45,2025年1季度股票投资明细
3,000858,五粮液,5.96,4.92,646.24,2025年1季度股票投资明细
4,01209,华润万象生活,5.57,19.06,604.19,2025年1季度股票投资明细
5,03690,美团-W,5.11,3.85,553.97,2025年1季度股票投资明细
6,00123,越秀地产,4.23,93.9,458.4,2025年1季度股票投资明细
7,01910,新秀丽,3.82,24.39,414.59,2025年1季度股票投资明细
8,000568,泸州老窖,3.81,3.19,413.81,2025年1季度股票投资明细
9,603100,川仪股份,3.48,17.65,377.8,2025年1季度股票投资明细
10,00960,龙湖集团,3.41,40.9,370.27,2025年1季度股票投资明细
11,00700,腾讯控股,9.56,2.04,935.77,2025年2季度股票投资明细
12,600519,贵州茅台,7.34,0.51,718.86,2025年2季度股票投资明细
13,000858,五粮液,5.97,4.92,584.99,2025年2季度股票投资明细
14,03690,美团-W,4.27,3.66,418.56,2025年2季度股票投资明细
15,01209,华润万象生活,4.2,11.88,411.15,2025年2季度股票投资明细
16,00123,越秀地产,4.05,101.2,396.84,2025年2季度股票投资明细
17,600027,华电国际,3.94,70.51,385.69,2025年2季度股票投资明细
18,603100,川仪股份,3.93,18.66,384.87,2025年2季度股票投资明细
19,000001,平安银行,3.72,30.21,364.63,2025年2季度股票投资明细
20,600809,山西汾酒,3.58,1.99,351.02,2025年2季度股票投资明细
21,01910,新秀丽,3.53,25.98,345.91,2025年2季度股票投资明细
22,00960,龙湖集团,3.53,40.9,345.39,2025年2季度股票投资明细
23,09987,百胜中国,3.45,1.06,338.08,2025年2季度股票投资明细
24,601155,新城控股,3.41,24.38,333.52,2025年2季度股票投资明细
25,01109,华润置地,3.22,13.0,315.35,2025年2季度股票投资明细
26,000651,格力电器,3.17,6.92,310.85,2025年2季度股票投资明细
27,300910,瑞丰新材,3.08,5.22,301.46,2025年2季度股票投资明细
28,300015,爱尔眼科,2.83,22.2,277.06,2025年2季度股票投资明细
29,00902,华能国际电力股份,2.8,59.4,274.1,2025年2季度股票投资明细
30,000423,东阿阿胶,2.29,4.28,223.84,2025年2季度股票投资明细
31,02057,中通快递-W,1.54,1.2,150.93,2025年2季度股票投资明细
32,02318,中国平安,1.39,3.0,136.38,2025年2季度股票投资明细
33,600872,中炬高新,1.19,6.12,116.28,2025年2季度股票投资明细
34,002475,立讯精密,1.18,3.34,115.86,2025年2季度股票投资明细
35,00883,中国海洋石油,0.96,5.8,93.73,2025年2季度股票投资明细
36,600048,保利发展,0.9,10.92,88.45,2025年2季度股票投资明细
37,00291,华润啤酒,0.8,3.45,78.66,2025年2季度股票投资明细
38,600011,华能国际,0.8,11.01,78.61,2025年2季度股票投资明细
39,00700,腾讯控股,9.62,1.33,805.06,2025年3季度股票投资明细
40,600519,贵州茅台,7.59,0.44,635.36,2025年3季度股票投资明细
41,000858,五粮液,6.01,4.14,502.93,2025年3季度股票投资明细
42,03690,美团-W,5.95,5.22,498.31,2025年3季度股票投资明细
43,603100,川仪股份,4.47,15.66,374.65,2025年3季度股票投资明细
44,600809,山西汾酒,3.96,1.71,331.76,2025年3季度股票投资明细
45,09688,再鼎医药,3.84,13.21,321.77,2025年3季度股票投资明细
46,01209,华润万象生活,3.66,8.12,306.47,2025年3季度股票投资明细
47,300015,爱尔眼科,3.58,24.29,299.74,2025年3季度股票投资明细
48,002475,立讯精密,3.54,4.58,296.28,2025年3季度股票投资明细
