序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09988,阿里巴巴-W,8.9,100.62,11885.46,2025年1季度股票投资明细
2,00700,腾讯控股,8.84,25.75,11811.89,2025年1季度股票投资明细
3,02015,理想汽车-W,8.64,126.37,11551.02,2025年1季度股票投资明细
4,01810,小米集团-W,8.29,244.02,11079.3,2025年1季度股票投资明细
5,01024,快手-W,7.91,210.73,10569.33,2025年1季度股票投资明细
6,02382,舜宇光学科技,7.35,149.15,9820.62,2025年1季度股票投资明细
7,00981,中芯国际,7.22,226.85,9650.76,2025年1季度股票投资明细
8,09863,零跑汽车,6.21,178.85,8293.67,2025年1季度股票投资明细
9,09992,泡泡玛特,6.03,55.78,8055.91,2025年1季度股票投资明细
10,01896,猫眼娱乐,5.05,968.1,6754.04,2025年1季度股票投资明细
11,00700,腾讯控股,8.94,33.96,15579.56,2025年2季度股票投资明细
12,09988,阿里巴巴-W,8.94,155.58,15578.55,2025年2季度股票投资明细
13,01347,华虹半导体,8.54,470.5,14888.81,2025年2季度股票投资明细
14,01810,小米集团-W,8.23,262.34,14342.5,2025年2季度股票投资明细
15,02015,理想汽车-W,7.98,142.48,13903.01,2025年2季度股票投资明细
16,03690,美团-W,7.37,112.44,12848.39,2025年2季度股票投资明细
17,00981,中芯国际,6.62,283.0,11536.26,2025年2季度股票投资明细
18,00268,金蝶国际,6.48,802.0,11292.57,2025年2季度股票投资明细
19,01024,快手-W,6.17,186.47,10764.25,2025年2季度股票投资明细
20,02382,舜宇光学科技,5.15,142.01,8981.24,2025年2季度股票投资明细
21,01896,猫眼娱乐,4.41,1155.3,7680.57,2025年2季度股票投资明细
22,01415,高伟电子,2.84,199.3,4952.73,2025年2季度股票投资明细
23,09699,顺丰同城,2.8,282.88,4886.0,2025年2季度股票投资明细
24,02018,瑞声科技,2.75,129.05,4789.87,2025年2季度股票投资明细
25,09863,零跑汽车,2.69,93.94,4686.07,2025年2季度股票投资明细
26,02423,贝壳-W,2.32,93.55,4043.83,2025年2季度股票投资明细
27,688052,纳芯微,0.81,8.05,1404.92,2025年2季度股票投资明细
28,09660,地平线机器人-W,0.33,96.66,572.09,2025年2季度股票投资明细
29,09988,阿里巴巴-W,8.91,183.82,29704.85,2025年3季度股票投资明细
30,00700,腾讯控股,8.82,48.57,29402.0,2025年3季度股票投资明细
31,09626,哔哩哔哩-W,7.23,117.53,24100.97,2025年3季度股票投资明细
32,00981,中芯国际,7.01,321.85,23375.18,2025年3季度股票投资明细
33,02423,贝壳-W,6.98,483.9,23260.3,2025年3季度股票投资明细
34,01810,小米集团-W,6.79,458.82,22620.25,2025年3季度股票投资明细
35,02382,舜宇光学科技,5.34,215.54,17799.09,2025年3季度股票投资明细
36,01024,快手-W,5.0,215.93,16678.02,2025年3季度股票投资明细
37,02015,理想汽车-W,4.77,171.73,15898.11,2025年3季度股票投资明细
38,01896,猫眼娱乐,4.56,2086.54,15201.65,2025年3季度股票投资明细
