序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600160,巨化股份,6.62,5047.39,144759.07,2025年2季度股票投资明细
2,688099,晶晨股份,6.33,1954.23,138427.98,2025年2季度股票投资明细
3,002475,立讯精密,6.09,3837.34,133117.15,2025年2季度股票投资明细
4,300750,宁德时代,3.74,324.11,81747.45,2025年2季度股票投资明细
5,002311,海大集团,3.42,1275.26,74717.34,2025年2季度股票投资明细
6,002624,完美世界,3.41,4911.49,74507.33,2025年2季度股票投资明细
7,002027,分众传媒,3.25,9736.41,71075.82,2025年2季度股票投资明细
8,002938,鹏鼎控股,3.04,2071.46,66348.71,2025年2季度股票投资明细
9,300433,蓝思科技,2.86,2798.72,62411.36,2025年2季度股票投资明细
10,600873,梅花生物,2.81,5752.36,61492.72,2025年2季度股票投资明细
11,688052,纳芯微,2.76,353.34,60253.55,2025年2季度股票投资明细
12,300204,舒泰神,2.68,1572.1,58608.01,2025年2季度股票投资明细
13,002371,北方华创,2.52,124.36,54993.81,2025年2季度股票投资明细
14,688608,恒玄科技,2.23,140.12,48758.99,2025年2季度股票投资明细
15,600031,三一重工,2.13,2593.11,46546.32,2025年2季度股票投资明细
16,603501,豪威集团,1.95,334.48,42695.82,2025年2季度股票投资明细
17,000661,长春高新,1.89,415.41,41200.77,2025年2季度股票投资明细
18,603195,公牛集团,1.83,830.89,40090.32,2025年2季度股票投资明细
19,600426,华鲁恒升,1.75,1761.52,38172.07,2025年2季度股票投资明细
20,688617,惠泰医疗,1.49,109.8,32611.52,2025年2季度股票投资明细
21,300347,泰格医药,1.46,599.72,31976.82,2025年2季度股票投资明细
22,002568,百润股份,1.45,1241.06,31783.6,2025年2季度股票投资明细
23,688008,澜起科技,1.44,383.14,31417.17,2025年2季度股票投资明细
24,688322,奥比中光,1.34,497.4,29351.51,2025年2季度股票投资明细
25,603997,继峰股份,1.18,1975.11,25755.44,2025年2季度股票投资明细
26,603885,吉祥航空,1.16,1878.65,25305.47,2025年2季度股票投资明细
27,600690,海尔智家,1.11,978.82,24255.08,2025年2季度股票投资明细
28,688319,欧林生物,1.11,1544.02,24179.28,2025年2季度股票投资明细
29,603786,科博达,1.1,435.77,24145.86,2025年2季度股票投资明细
30,600584,长电科技,1.04,677.12,22812.24,2025年2季度股票投资明细
31,603713,密尔克卫,1.04,427.68,22804.04,2025年2季度股票投资明细
32,688630,芯碁微装,0.99,271.61,21557.61,2025年2季度股票投资明细
33,601111,中国国航,0.98,2706.23,21352.15,2025年2季度股票投资明细
34,000568,泸州老窖,0.97,186.02,21094.67,2025年2季度股票投资明细
35,601555,东吴证券,0.96,2397.67,20979.61,2025年2季度股票投资明细
36,688627,精智达,0.94,233.74,20571.56,2025年2季度股票投资明细
37,688095,福昕软件,0.94,302.89,20569.1,2025年2季度股票投资明细
38,600519,贵州茅台,0.88,13.68,19286.18,2025年2季度股票投资明细
39,688083,中望软件,0.88,297.86,19185.31,2025年2季度股票投资明细
40,301308,江波龙,0.86,215.48,18852.4,2025年2季度股票投资明细
41,300662,科锐国际,0.76,561.87,16693.16,2025年2季度股票投资明细
42,000786,北新建材,0.64,531.67,14078.5,2025年2季度股票投资明细
43,688525,佰维存储,0.61,198.11,13352.86,2025年2季度股票投资明细
44,603233,大参林,0.47,636.06,10367.76,2025年2季度股票投资明细
45,688062,迈威生物,0.44,339.0,9587.03,2025年2季度股票投资明细
46,301171,易点天下,0.38,315.14,8310.37,2025年2季度股票投资明细
47,002940,昂利康,0.3,179.15,6648.39,2025年2季度股票投资明细
48,688484,南芯科技,0.29,158.86,6282.96,2025年2季度股票投资明细
49,300832,新产业,0.25,95.41,5411.66,2025年2季度股票投资明细
50,603899,晨光股份,0.2,147.72,4282.4,2025年2季度股票投资明细
51,688488,艾迪药业,0.13,211.25,2925.79,2025年2季度股票投资明细
52,688347,华虹公司,0.09,35.41,1944.6,2025年2季度股票投资明细
53,002299,圣农发展,0.03,47.59,680.06,2025年2季度股票投资明细
54,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
55,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
56,301501,恒鑫生活,0.0,0.04,1.58,2025年2季度股票投资明细
57,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
58,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
59,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
60,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
61,002475,立讯精密,8.41,3247.08,210053.72,2025年3季度股票投资明细
62,688099,晶晨股份,8.12,1823.4,202726.06,2025年3季度股票投资明细
63,600160,巨化股份,7.8,4872.24,194938.18,2025年3季度股票投资明细
64,300308,中际旭创,6.32,390.96,157820.96,2025年3季度股票投资明细
65,688008,澜起科技,5.55,894.94,138537.36,2025年3季度股票投资明细
66,300750,宁德时代,5.07,315.25,126729.58,2025年3季度股票投资明细
67,002371,北方华创,4.17,230.26,104162.22,2025年3季度股票投资明细
68,300433,蓝思科技,3.76,2803.42,93858.55,2025年3季度股票投资明细
69,002384,东山精密,3.37,1177.53,84193.16,2025年3季度股票投资明细
70,002027,分众传媒,2.63,8142.98,65632.38,2025年3季度股票投资明细
