序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600079,人福医药,3.91,23.0,473.8,2025年1季度股票投资明细
2,600988,赤峰黄金,2.83,15.0,343.5,2025年1季度股票投资明细
3,603529,爱玛科技,2.78,7.6,337.29,2025年1季度股票投资明细
4,002475,立讯精密,2.36,7.0,286.23,2025年1季度股票投资明细
5,000651,格力电器,2.25,6.0,272.76,2025年1季度股票投资明细
6,301015,百洋医药,2.25,13.0,272.09,2025年1季度股票投资明细
7,688036,传音控股,2.09,2.8,253.82,2025年1季度股票投资明细
8,002223,鱼跃医疗,2.07,7.2,251.14,2025年1季度股票投资明细
9,601899,紫金矿业,1.79,12.0,217.44,2025年1季度股票投资明细
10,603195,公牛集团,1.78,3.0,216.03,2025年1季度股票投资明细
11,600079,人福医药,4.11,23.0,482.54,2025年2季度股票投资明细
12,603529,爱玛科技,3.81,13.0,447.2,2025年2季度股票投资明细
13,000951,中国重汽,2.55,17.0,298.86,2025年2季度股票投资明细
14,002223,鱼跃医疗,2.43,8.0,284.8,2025年2季度股票投资明细
15,688036,传音控股,2.24,3.3,263.01,2025年2季度股票投资明细
16,000651,格力电器,1.91,5.0,224.6,2025年2季度股票投资明细
17,600988,赤峰黄金,1.91,9.0,223.92,2025年2季度股票投资明细
18,002475,立讯精密,1.77,6.0,208.14,2025年2季度股票投资明细
19,603195,公牛集团,1.73,4.2,202.65,2025年2季度股票投资明细
20,300433,蓝思科技,1.71,9.0,200.7,2025年2季度股票投资明细
21,688111,金山办公,1.67,0.7,196.04,2025年2季度股票投资明细
22,600166,福田汽车,1.62,70.0,189.7,2025年2季度股票投资明细
23,601881,中国银河,1.46,10.0,171.5,2025年2季度股票投资明细
24,000848,承德露露,1.4,18.0,164.34,2025年2季度股票投资明细
25,601995,中金公司,1.36,4.5,159.12,2025年2季度股票投资明细
26,002126,银轮股份,1.35,6.5,157.82,2025年2季度股票投资明细
27,000858,五粮液,1.32,1.3,154.57,2025年2季度股票投资明细
28,002536,飞龙股份,1.28,10.0,149.6,2025年2季度股票投资明细
29,603518,锦泓集团,1.26,15.0,148.2,2025年2季度股票投资明细
30,002050,三花智控,1.26,5.6,147.73,2025年2季度股票投资明细
31,002727,一心堂,1.25,9.0,147.06,2025年2季度股票投资明细
32,600422,昆药集团,1.22,10.0,143.1,2025年2季度股票投资明细
33,601689,拓普集团,1.21,3.0,141.75,2025年2季度股票投资明细
34,000887,中鼎股份,1.2,8.0,140.72,2025年2季度股票投资明细
35,603416,信捷电气,1.2,2.5,140.18,2025年2季度股票投资明细
36,603369,今世缘,1.19,3.6,140.15,2025年2季度股票投资明细
37,002241,歌尔股份,1.19,6.0,139.92,2025年2季度股票投资明细
38,605319,无锡振华,1.16,4.0,136.64,2025年2季度股票投资明细
39,688981,中芯国际,1.13,1.5,132.26,2025年2季度股票投资明细
40,688169,石头科技,1.12,0.84,131.5,2025年2季度股票投资明细
41,600750,江中药业,1.12,6.0,130.98,2025年2季度股票投资明细
42,603393,新天然气,1.11,4.5,130.28,2025年2季度股票投资明细
43,603939,益丰药房,1.04,5.0,122.35,2025年2季度股票投资明细
44,301078,孩子王,1.0,9.0,117.63,2025年2季度股票投资明细
45,603214,爱婴室,0.98,6.0,115.14,2025年2季度股票投资明细
46,000893,亚钾国际,0.98,3.8,114.53,2025年2季度股票投资明细
47,300762,上海瀚讯,0.96,5.0,113.15,2025年2季度股票投资明细
48,601601,中国太保,0.96,3.0,112.53,2025年2季度股票投资明细
49,600030,中信证券,0.94,4.0,110.48,2025年2季度股票投资明细
50,603198,迎驾贡酒,0.94,2.8,110.4,2025年2季度股票投资明细
51,000768,中航西飞,0.93,4.0,109.36,2025年2季度股票投资明细
52,000999,华润三九,0.87,3.25,101.66,2025年2季度股票投资明细
53,002517,恺英网络,0.82,5.0,96.55,2025年2季度股票投资明细
54,603920,世运电路,0.78,3.0,91.53,2025年2季度股票投资明细
55,688018,乐鑫科技,0.75,0.6,88.3,2025年2季度股票投资明细
56,300010,豆神教育,0.71,10.0,82.9,2025年2季度股票投资明细
57,603605,珀莱雅,0.71,1.0,82.79,2025年2季度股票投资明细
58,002027,分众传媒,0.62,10.0,73.0,2025年2季度股票投资明细
59,600285,羚锐制药,0.58,3.0,68.01,2025年2季度股票投资明细
60,601799,星宇股份,0.53,0.5,62.5,2025年2季度股票投资明细
61,300662,科锐国际,0.51,2.0,59.42,2025年2季度股票投资明细
62,600612,老凤祥,0.42,1.0,49.75,2025年2季度股票投资明细
63,688258,卓易信息,0.41,1.0,48.43,2025年2季度股票投资明细
64,000625,长安汽车,0.22,2.0,25.52,2025年2季度股票投资明细
65,603271,永杰新材,0.0,0.01,0.2,2025年2季度股票投资明细
66,603409,汇通控股,0.0,0.0,0.15,2025年2季度股票投资明细
67,603529,爱玛科技,3.58,13.0,451.36,2025年3季度股票投资明细
68,300049,福瑞股份,3.42,5.8,431.52,2025年3季度股票投资明细
69,600079,人福医药,3.34,20.0,421.6,2025年3季度股票投资明细
70,603393,新天然气,2.67,12.0,336.96,2025年3季度股票投资明细
71,603809,豪能股份,2.24,17.0,282.71,2025年3季度股票投资明细
72,603166,福达股份,2.22,14.0,279.72,2025年3季度股票投资明细
73,603319,美湖股份,2.12,6.0,267.12,2025年3季度股票投资明细
74,300643,万通智控,1.98,11.0,250.03,2025年3季度股票投资明细
75,002475,立讯精密,1.79,3.5,226.42,2025年3季度股票投资明细
76,002664,信质集团,1.71,7.0,216.16,2025年3季度股票投资明细
