序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,6.35,45.77,11577.01,2025年1季度股票投资明细
2,002595,豪迈科技,5.49,169.11,10007.84,2025年1季度股票投资明细
3,600276,恒瑞医药,4.21,155.74,7662.51,2025年1季度股票投资明细
4,689009,九号公司,3.62,101.08,6590.66,2025年1季度股票投资明细
5,601899,紫金矿业,3.55,357.14,6471.38,2025年1季度股票投资明细
6,688002,睿创微纳,2.98,88.81,5425.21,2025年1季度股票投资明细
7,603529,爱玛科技,2.95,121.14,5375.97,2025年1季度股票投资明细
8,002384,东山精密,2.79,155.01,5075.12,2025年1季度股票投资明细
9,002475,立讯精密,2.73,121.54,4969.77,2025年1季度股票投资明细
10,300679,电连技术,1.97,63.08,3587.49,2025年1季度股票投资明细
11,300750,宁德时代,5.84,41.24,10401.5,2025年2季度股票投资明细
12,002595,豪迈科技,5.44,163.66,9691.86,2025年2季度股票投资明细
13,600276,恒瑞医药,3.94,135.25,7019.58,2025年2季度股票投资明细
14,688002,睿创微纳,3.72,95.11,6631.24,2025年2季度股票投资明细
15,601899,紫金矿业,3.43,312.96,6102.72,2025年2季度股票投资明细
16,689009,九号公司,3.06,91.97,5441.58,2025年2季度股票投资明细
17,603659,璞泰来,2.56,242.95,4562.66,2025年2季度股票投资明细
18,300476,胜宏科技,2.47,32.67,4390.19,2025年2季度股票投资明细
19,002299,圣农发展,2.32,288.98,4129.52,2025年2季度股票投资明细
20,002475,立讯精密,2.3,117.87,4088.91,2025年2季度股票投资明细
21,603529,爱玛科技,2.19,113.51,3904.57,2025年2季度股票投资明细
22,688212,澳华内镜,1.93,70.01,3430.71,2025年2季度股票投资明细
23,300836,佰奥智能,1.85,73.91,3286.62,2025年2季度股票投资明细
24,600183,生益科技,1.73,102.07,3077.41,2025年2季度股票投资明细
25,002517,恺英网络,1.62,149.68,2890.32,2025年2季度股票投资明细
26,603993,洛阳钼业,1.36,286.61,2413.26,2025年2季度股票投资明细
27,301392,汇成真空,1.32,19.73,2352.01,2025年2季度股票投资明细
28,002149,西部材料,1.29,116.14,2305.38,2025年2季度股票投资明细
29,600456,宝钛股份,1.28,72.49,2278.36,2025年2季度股票投资明细
30,688198,佰仁医疗,1.22,21.09,2165.33,2025年2季度股票投资明细
31,688981,中芯国际,1.18,23.82,2100.63,2025年2季度股票投资明细
32,688037,芯源微,1.08,18.0,1929.33,2025年2季度股票投资明细
33,601600,中国铝业,0.93,235.99,1661.37,2025年2季度股票投资明细
34,002920,德赛西威,0.92,16.02,1636.12,2025年2季度股票投资明细
35,300395,菲利华,0.9,31.37,1603.01,2025年2季度股票投资明细
36,300433,蓝思科技,0.9,71.88,1602.92,2025年2季度股票投资明细
37,600710,苏美达,0.83,153.86,1478.59,2025年2季度股票投资明细
38,688385,复旦微电,0.82,29.67,1461.67,2025年2季度股票投资明细
39,688120,华海清科,0.76,8.03,1354.95,2025年2季度股票投资明细
40,000792,盐湖股份,0.76,78.9,1347.61,2025年2季度股票投资明细
41,601628,中国人寿,0.72,31.01,1277.3,2025年2季度股票投资明细
42,000408,藏格矿业,0.67,27.76,1184.52,2025年2季度股票投资明细
43,601601,中国太保,0.61,29.15,1093.42,2025年2季度股票投资明细
44,603979,金诚信,0.57,21.9,1017.04,2025年2季度股票投资明细
45,003006,百亚股份,0.51,32.9,900.8,2025年2季度股票投资明细
46,603697,有友食品,0.5,67.02,884.02,2025年2季度股票投资明细
47,600563,法拉电子,0.49,8.06,879.27,2025年2季度股票投资明细
48,601319,中国人保,0.48,98.61,858.89,2025年2季度股票投资明细
49,600016,民生银行,0.43,161.49,767.08,2025年2季度股票投资明细
50,600499,科达制造,0.43,78.21,766.46,2025年2季度股票投资明细
51,300679,电连技术,0.34,13.53,614.1,2025年2季度股票投资明细
52,000426,兴业银锡,0.34,38.48,607.98,2025年2季度股票投资明细
53,002956,西麦食品,0.31,23.56,552.86,2025年2季度股票投资明细
54,603848,好太太,0.3,34.75,535.15,2025年2季度股票投资明细
55,600547,山东黄金,0.29,16.35,522.06,2025年2季度股票投资明细
56,002128,电投能源,0.28,24.84,491.34,2025年2季度股票投资明细
57,000807,云铝股份,0.26,28.77,459.74,2025年2季度股票投资明细
58,002463,沪电股份,0.26,10.77,458.59,2025年2季度股票投资明细
59,002170,芭田股份,0.25,44.29,453.97,2025年2季度股票投资明细
60,603119,浙江荣泰,0.25,9.71,449.01,2025年2季度股票投资明细
61,600435,北方导航,0.2,23.3,363.25,2025年2季度股票投资明细
62,300373,扬杰科技,0.19,6.59,342.02,2025年2季度股票投资明细
63,688052,纳芯微,0.19,1.96,341.76,2025年2季度股票投资明细
64,002683,广东宏大,0.19,9.91,336.35,2025年2季度股票投资明细
65,000831,中国稀土,0.19,9.18,331.58,2025年2季度股票投资明细
66,688347,华虹公司,0.18,5.83,320.09,2025年2季度股票投资明细
67,000708,中信特钢,0.18,26.94,316.81,2025年2季度股票投资明细
68,600029,南方航空,0.17,52.52,309.87,2025年2季度股票投资明细
69,688110,东芯股份,0.17,10.08,309.2,2025年2季度股票投资明细
70,601318,中国平安,0.17,5.54,307.36,2025年2季度股票投资明细
71,603099,长白山,0.17,8.07,307.14,2025年2季度股票投资明细
72,601168,西部矿业,0.17,17.98,299.01,2025年2季度股票投资明细
73,603885,吉祥航空,0.16,21.8,293.65,2025年2季度股票投资明细
74,603737,三棵树,0.16,7.97,293.55,2025年2季度股票投资明细
75,601021,春秋航空,0.16,5.25,292.16,2025年2季度股票投资明细
76,000975,山金国际,0.16,15.36,290.92,2025年2季度股票投资明细
77,600562,国睿科技,0.16,9.22,290.34,2025年2季度股票投资明细
78,601333,广深铁路,0.16,96.61,279.2,2025年2季度股票投资明细
79,600036,招商银行,0.15,5.8,266.51,2025年2季度股票投资明细
80,688123,聚辰股份,0.15,3.24,262.27,2025年2季度股票投资明细
81,000032,深桑达A,0.14,11.98,242.36,2025年2季度股票投资明细
82,601890,亚星锚链,0.13,23.01,234.47,2025年2季度股票投资明细
83,688408,中信博,0.09,3.43,160.32,2025年2季度股票投资明细
84,300274,阳光电源,0.09,2.31,156.55,2025年2季度股票投资明细
85,000534,万泽股份,0.08,9.52,142.04,2025年2季度股票投资明细
86,600782,新钢股份,0.04,18.95,67.08,2025年2季度股票投资明细
87,600019,宝钢股份,0.04,9.92,65.35,2025年2季度股票投资明细
88,002025,航天电器,0.03,1.21,62.21,2025年2季度股票投资明细
89,688439,振华风光,0.03,0.99,57.75,2025年2季度股票投资明细
90,600176,中国巨石,0.02,2.56,29.13,2025年2季度股票投资明细
91,688658,悦康药业,0.01,0.59,11.24,2025年2季度股票投资明细
92,600498,烽火通信,0.0,0.38,7.99,2025年2季度股票投资明细
93,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
94,002600,领益智造,0.0,0.56,4.81,2025年2季度股票投资明细
95,688411,海博思创,0.0,0.06,4.68,2025年2季度股票投资明细
96,688375,国博电子,0.0,0.07,3.95,2025年2季度股票投资明细
97,603049,中策橡胶,0.0,0.07,3.1,2025年2季度股票投资明细
98,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
99,000528,柳工,0.0,0.27,2.59,2025年2季度股票投资明细
100,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
101,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
102,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
103,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
104,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
105,301501,恒鑫生活,0.0,0.04,1.58,2025年2季度股票投资明细
106,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
107,000960,锡业股份,0.0,0.1,1.53,2025年2季度股票投资明细
108,603202,天有为,0.0,0.02,1.5,2025年2季度股票投资明细
109,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
110,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
111,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
112,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
113,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
114,688582,芯动联科,0.0,0.02,1.19,2025年2季度股票投资明细
115,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
116,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
117,002916,深南电路,0.0,0.01,1.07,2025年2季度股票投资明细
118,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
119,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
120,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
121,300661,圣邦股份,0.0,0.01,0.95,2025年2季度股票投资明细
122,601689,拓普集团,0.0,0.02,0.95,2025年2季度股票投资明细
123,688041,海光信息,0.0,0.01,0.93,2025年2季度股票投资明细
124,002230,科大讯飞,0.0,0.02,0.92,2025年2季度股票投资明细
125,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
126,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
127,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
128,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
129,300394,天孚通信,0.0,0.01,0.7,2025年2季度股票投资明细
130,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
131,000423,东阿阿胶,0.0,0.01,0.63,2025年2季度股票投资明细
132,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
133,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
134,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
135,002338,奥普光电,0.0,0.01,0.47,2025年2季度股票投资明细
136,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
137,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
138,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
139,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
140,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
141,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
142,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
143,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
144,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
145,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
146,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
147,002222,福晶科技,0.0,0.01,0.21,2025年2季度股票投资明细
148,002223,鱼跃医疗,0.0,0.01,0.18,2025年2季度股票投资明细
149,300705,九典制药,0.0,0.01,0.15,2025年2季度股票投资明细
150,600458,时代新材,0.0,0.01,0.12,2025年2季度股票投资明细
151,000680,山推股份,0.0,0.0,0.02,2025年2季度股票投资明细
152,300750,宁德时代,5.33,26.5,10651.31,2025年3季度股票投资明细
153,002595,豪迈科技,4.67,157.47,9330.01,2025年3季度股票投资明细
154,601899,紫金矿业,4.52,306.87,9034.26,2025年3季度股票投资明细
155,300790,宇瞳光学,4.02,239.71,8032.68,2025年3季度股票投资明细
156,600276,恒瑞医药,3.38,94.53,6763.76,2025年3季度股票投资明细
157,002475,立讯精密,2.85,87.93,5688.19,2025年3季度股票投资明细
158,689009,九号公司,2.57,76.8,5137.81,2025年3季度股票投资明细
159,603659,璞泰来,2.16,139.85,4324.25,2025年3季度股票投资明细
160,002299,圣农发展,1.98,219.8,3962.99,2025年3季度股票投资明细
161,600141,兴发集团,1.97,139.59,3932.25,2025年3季度股票投资明细
