序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600036,招商银行,3.21,7.67,332.03,2025年1季度股票投资明细
2,300662,科锐国际,3.08,9.23,319.36,2025年1季度股票投资明细
3,002027,分众传媒,3.0,44.3,310.99,2025年1季度股票投资明细
4,688235,百济神州,2.93,1.27,303.52,2025年1季度股票投资明细
5,300750,宁德时代,2.91,1.19,301.0,2025年1季度股票投资明细
6,688548,广钢气体,2.61,23.5,270.43,2025年1季度股票投资明细
7,002475,立讯精密,2.47,6.25,255.56,2025年1季度股票投资明细
8,603529,爱玛科技,2.17,5.06,224.56,2025年1季度股票投资明细
9,000333,美的集团,2.17,2.86,224.51,2025年1季度股票投资明细
10,000951,中国重汽,1.85,9.48,191.31,2025年1季度股票投资明细
11,300750,宁德时代,2.94,1.2,302.66,2025年2季度股票投资明细
12,600036,招商银行,2.7,6.05,278.0,2025年2季度股票投资明细
13,601899,紫金矿业,2.44,12.89,251.36,2025年2季度股票投资明细
14,002027,分众传媒,2.03,28.63,209.0,2025年2季度股票投资明细
15,002352,顺丰控股,1.94,4.09,199.43,2025年2季度股票投资明细
16,002463,沪电股份,1.92,4.63,197.15,2025年2季度股票投资明细
17,688235,百济神州,1.8,0.79,185.39,2025年2季度股票投资明细
18,000333,美的集团,1.78,2.54,183.39,2025年2季度股票投资明细
19,300662,科锐国际,1.69,5.87,174.4,2025年2季度股票投资明细
20,601336,新华保险,1.55,2.72,159.12,2025年2季度股票投资明细
21,000776,广发证券,1.54,9.43,158.52,2025年2季度股票投资明细
22,002946,新乳业,1.53,8.38,157.29,2025年2季度股票投资明细
23,601138,工业富联,1.38,6.66,142.39,2025年2季度股票投资明细
24,300502,新易盛,1.36,1.1,140.23,2025年2季度股票投资明细
25,002683,广东宏大,1.2,3.63,123.2,2025年2季度股票投资明细
26,300433,蓝思科技,1.2,5.52,123.1,2025年2季度股票投资明细
27,601288,农业银行,1.18,20.61,121.19,2025年2季度股票投资明细
28,600600,青岛啤酒,1.16,1.72,119.47,2025年2季度股票投资明细
29,002014,永新股份,1.16,9.83,119.14,2025年2季度股票投资明细
30,002379,宏创控股,1.02,7.89,104.78,2025年2季度股票投资明细
31,601939,建设银行,1.01,10.97,103.56,2025年2季度股票投资明细
32,002517,恺英网络,1.0,5.35,103.31,2025年2季度股票投资明细
33,601601,中国太保,1.0,2.75,103.15,2025年2季度股票投资明细
34,603697,有友食品,1.0,7.8,102.88,2025年2季度股票投资明细
35,600298,安琪酵母,1.0,2.92,102.7,2025年2季度股票投资明细
36,601688,华泰证券,0.98,5.68,101.16,2025年2季度股票投资明细
37,002311,海大集团,0.94,1.65,96.67,2025年2季度股票投资明细
38,600000,浦发银行,0.94,6.95,96.47,2025年2季度股票投资明细
39,600415,小商品城,0.93,4.64,95.96,2025年2季度股票投资明细
40,002736,国信证券,0.91,8.13,93.66,2025年2季度股票投资明细
41,601900,南方传媒,0.9,5.94,92.9,2025年2季度股票投资明细
42,600919,江苏银行,0.89,7.7,91.94,2025年2季度股票投资明细
43,688192,迪哲医药,0.87,1.5,89.83,2025年2季度股票投资明细
44,688506,百利天恒,0.85,0.29,87.03,2025年2季度股票投资明细
45,603979,金诚信,0.83,1.85,85.91,2025年2季度股票投资明细
46,300308,中际旭创,0.77,0.54,78.76,2025年2季度股票投资明细
47,300973,立高食品,0.73,1.54,75.11,2025年2季度股票投资明细
48,002558,巨人网络,0.69,3.01,70.89,2025年2季度股票投资明细
49,600183,生益科技,0.67,2.28,68.74,2025年2季度股票投资明细
50,688548,广钢气体,0.67,6.85,68.65,2025年2季度股票投资明细
51,002956,西麦食品,0.63,2.77,65.01,2025年2季度股票投资明细
52,603950,长源东谷,0.63,2.58,64.58,2025年2季度股票投资明细
53,603766,隆鑫通用,0.62,5.01,63.93,2025年2季度股票投资明细
54,601318,中国平安,0.61,1.14,63.25,2025年2季度股票投资明细
55,688127,蓝特光学,0.61,2.43,62.59,2025年2季度股票投资明细
56,300010,豆神教育,0.6,7.5,62.18,2025年2季度股票投资明细
57,300926,博俊科技,0.6,2.34,61.94,2025年2季度股票投资明细
58,300476,胜宏科技,0.6,0.46,61.81,2025年2季度股票投资明细
59,603256,宏和科技,0.59,4.12,61.06,2025年2季度股票投资明细
60,603067,振华股份,0.59,3.98,60.59,2025年2季度股票投资明细
61,688111,金山办公,0.58,0.21,59.54,2025年2季度股票投资明细
62,603986,兆易创新,0.57,0.46,58.2,2025年2季度股票投资明细
63,301498,乖宝宠物,0.56,0.53,57.97,2025年2季度股票投资明细
64,000951,中国重汽,0.56,3.25,57.14,2025年2季度股票投资明细
65,605499,东鹏饮料,0.55,0.18,57.06,2025年2季度股票投资明细
66,688498,源杰科技,0.55,0.29,57.0,2025年2季度股票投资明细
67,600519,贵州茅台,0.55,0.04,56.38,2025年2季度股票投资明细
68,300666,江丰电子,0.55,0.76,56.32,2025年2季度股票投资明细
