序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,9.93,1.16,293.41,2025年1季度股票投资明细
2,300014,亿纬锂能,9.86,6.19,291.61,2025年1季度股票投资明细
3,000425,徐工机械,8.85,30.36,261.7,2025年1季度股票投资明细
4,01898,中煤能源,7.18,29.0,212.22,2025年1季度股票投资明细
5,002594,比亚迪,6.59,0.52,194.95,2025年1季度股票投资明细
6,000651,格力电器,5.21,3.39,154.11,2025年1季度股票投资明细
7,000521,长虹美菱,5.19,18.47,153.49,2025年1季度股票投资明细
8,02333,长城汽车,4.9,11.55,144.96,2025年1季度股票投资明细
9,300274,阳光电源,4.21,1.79,124.52,2025年1季度股票投资明细
10,00981,中芯国际,4.1,2.85,121.25,2025年1季度股票投资明细
11,601898,中煤能源,1.51,4.44,44.58,2025年1季度股票投资明细
12,300014,亿纬锂能,9.95,6.12,280.36,2025年2季度股票投资明细
13,300750,宁德时代,8.41,0.94,237.09,2025年2季度股票投资明细
14,000425,徐工机械,8.37,30.38,236.05,2025年2季度股票投资明细
15,01898,中煤能源,6.34,21.6,178.86,2025年2季度股票投资明细
16,00631,三一国际,5.39,24.7,152.04,2025年2季度股票投资明细
17,000550,江铃汽车,4.54,6.29,127.88,2025年2季度股票投资明细
18,000651,格力电器,4.41,2.77,124.43,2025年2季度股票投资明细
19,02333,长城汽车,4.32,11.05,121.73,2025年2季度股票投资明细
20,000521,长虹美菱,4.14,16.83,116.8,2025年2季度股票投资明细
21,00175,吉利汽车,4.03,7.8,113.53,2025年2季度股票投资明细
22,01070,TCL电子,3.58,11.6,100.92,2025年2季度股票投资明细
23,00981,中芯国际,3.11,2.15,87.64,2025年2季度股票投资明细
24,601717,中创智领,2.82,4.79,79.61,2025年2季度股票投资明细
25,002594,比亚迪,2.47,0.21,69.7,2025年2季度股票投资明细
26,02510,德翔海运,2.33,8.4,65.57,2025年2季度股票投资明细
27,00425,敏实集团,2.32,3.2,65.37,2025年2季度股票投资明细
28,00883,中国海洋石油,2.18,3.8,61.41,2025年2季度股票投资明细
29,300274,阳光电源,2.17,0.9,61.26,2025年2季度股票投资明细
30,09988,阿里巴巴-W,2.13,0.6,60.08,2025年2季度股票投资明细
31,000680,山推股份,2.06,6.47,58.04,2025年2季度股票投资明细
32,02331,李宁,1.18,2.15,33.17,2025年2季度股票投资明细
33,002353,杰瑞股份,1.06,0.85,29.75,2025年2季度股票投资明细
34,02208,金风科技,0.97,4.0,27.25,2025年2季度股票投资明细
35,01368,特步国际,0.84,4.6,23.62,2025年2季度股票投资明细
36,02015,理想汽车-W,0.83,0.24,23.42,2025年2季度股票投资明细
37,002371,北方华创,0.63,0.04,17.69,2025年2季度股票投资明细
38,09995,荣昌生物,0.53,0.3,14.9,2025年2季度股票投资明细
39,02517,锅圈,0.46,4.64,13.03,2025年2季度股票投资明细
40,02359,药明康德,0.38,0.15,10.76,2025年2季度股票投资明细
41,02285,泉峰控股,0.36,0.73,10.09,2025年2季度股票投资明细
42,01057,浙江世宝,0.1,0.6,2.95,2025年2季度股票投资明细
43,03931,中创新航,0.1,0.18,2.81,2025年2季度股票投资明细
44,300014,亿纬锂能,9.86,4.04,367.64,2025年3季度股票投资明细
45,000425,徐工机械,8.28,26.84,308.66,2025年3季度股票投资明细
46,00981,中芯国际,8.08,4.15,301.4,2025年3季度股票投资明细
47,300750,宁德时代,7.87,0.73,293.46,2025年3季度股票投资明细
48,02333,长城汽车,6.33,15.4,236.21,2025年3季度股票投资明细
49,300274,阳光电源,5.97,1.37,222.56,2025年3季度股票投资明细
50,300207,欣旺达,4.18,4.61,155.77,2025年3季度股票投资明细
51,00425,敏实集团,3.48,4.2,129.68,2025年3季度股票投资明细
52,601567,三星医疗,3.28,4.99,122.45,2025年3季度股票投资明细
53,601717,中创智领,3.19,4.79,119.03,2025年3季度股票投资明细
