序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,603893,瑞芯微,1.83,48.11,8337.26,2025年1季度股票投资明细
2,600988,赤峰黄金,1.48,293.95,6731.46,2025年1季度股票投资明细
3,002532,天山铝业,1.43,732.01,6500.25,2025年1季度股票投资明细
4,300054,鼎龙股份,1.39,221.68,6333.4,2025年1季度股票投资明细
5,000423,东阿阿胶,1.16,87.81,5308.11,2025年1季度股票投资明细
6,300001,特锐德,1.16,218.7,5299.12,2025年1季度股票投资明细
7,000729,燕京啤酒,1.12,415.15,5085.59,2025年1季度股票投资明细
8,688578,艾力斯,1.06,56.45,4815.35,2025年1季度股票投资明细
9,000050,深天马A,1.01,562.97,4610.72,2025年1季度股票投资明细
10,603129,春风动力,0.94,22.83,4272.18,2025年1季度股票投资明细
11,688702,盛科通信,0.41,29.05,1878.57,2025年1季度股票投资明细
12,688568,中科星图,0.39,32.74,1781.18,2025年1季度股票投资明细
13,601777,千里科技,0.35,195.09,1609.45,2025年1季度股票投资明细
14,300972,万辰集团,0.33,16.56,1492.55,2025年1季度股票投资明细
15,002881,美格智能,0.33,31.07,1482.04,2025年1季度股票投资明细
16,300476,胜宏科技,1.38,45.98,6178.79,2025年2季度股票投资明细
17,000783,长江证券,1.37,879.43,6094.48,2025年2季度股票投资明细
18,000729,燕京啤酒,1.09,377.62,4882.63,2025年2季度股票投资明细
19,600988,赤峰黄金,1.04,186.79,4647.34,2025年2季度股票投资明细
20,000728,国元证券,0.96,545.05,4300.43,2025年2季度股票投资明细
21,000893,亚钾国际,0.96,141.42,4262.4,2025年2季度股票投资明细
22,688578,艾力斯,0.93,44.78,4166.51,2025年2季度股票投资明细
23,002056,横店东磁,0.82,259.5,3671.93,2025年2季度股票投资明细
24,600685,中船防务,0.79,130.24,3541.28,2025年2季度股票投资明细
25,600060,海信视像,0.79,153.63,3536.47,2025年2季度股票投资明细
26,688608,恒玄科技,0.79,10.16,3536.21,2025年2季度股票投资明细
27,002532,天山铝业,0.74,397.28,3301.4,2025年2季度股票投资明细
28,601717,中创智领,0.73,197.27,3278.63,2025年2季度股票投资明细
29,603893,瑞芯微,0.73,21.56,3273.96,2025年2季度股票投资明细
30,002595,豪迈科技,0.73,54.7,3239.09,2025年2季度股票投资明细
31,600578,京能电力,0.7,691.52,3104.92,2025年2季度股票投资明细
32,603379,三美股份,0.67,62.38,3001.73,2025年2季度股票投资明细
33,002517,恺英网络,0.65,150.57,2907.51,2025年2季度股票投资明细
34,601555,东吴证券,0.63,320.44,2803.81,2025年2季度股票投资明细
35,000050,深天马A,0.62,324.93,2768.4,2025年2季度股票投资明细
36,601615,明阳智能,0.61,237.99,2734.51,2025年2季度股票投资明细
37,601665,齐鲁银行,0.61,427.81,2703.77,2025年2季度股票投资明细
38,600380,健康元,0.6,242.3,2672.54,2025年2季度股票投资明细
39,000623,吉林敖东,0.6,156.99,2660.98,2025年2季度股票投资明细
40,603129,春风动力,0.59,12.09,2617.49,2025年2季度股票投资明细
41,300373,扬杰科技,0.58,49.93,2591.37,2025年2季度股票投资明细
42,600873,梅花生物,0.58,242.33,2590.51,2025年2季度股票投资明细
43,002299,圣农发展,0.57,178.22,2546.76,2025年2季度股票投资明细
44,688213,思特威,0.57,24.91,2545.87,2025年2季度股票投资明细
45,601168,西部矿业,0.57,152.66,2538.77,2025年2季度股票投资明细
46,600867,通化东宝,0.56,307.29,2519.78,2025年2季度股票投资明细
47,601958,金钼股份,0.56,230.08,2517.06,2025年2季度股票投资明细
48,600143,金发科技,0.56,241.47,2489.56,2025年2季度股票投资明细
49,601577,长沙银行,0.56,249.54,2480.43,2025年2季度股票投资明细
50,600901,江苏金租,0.55,406.16,2461.35,2025年2季度股票投资明细
51,002155,湖南黄金,0.54,134.84,2406.82,2025年2季度股票投资明细
52,000060,中金岭南,0.53,519.84,2380.87,2025年2季度股票投资明细
53,600004,白云机场,0.53,259.74,2363.63,2025年2季度股票投资明细
54,300699,光威复材,0.53,73.98,2342.95,2025年2季度股票投资明细
55,300573,兴齐眼药,0.52,45.03,2332.31,2025年2季度股票投资明细
56,300251,光线传媒,0.52,114.79,2326.88,2025年2季度股票投资明细
57,300001,特锐德,0.52,96.87,2321.99,2025年2季度股票投资明细
58,300627,华测导航,0.51,64.46,2256.03,2025年2季度股票投资明细
59,000987,越秀资本,0.49,318.61,2185.66,2025年2季度股票投资明细
60,600704,物产中大,0.49,413.29,2178.04,2025年2季度股票投资明细
61,688582,芯动联科,0.48,32.05,2153.69,2025年2季度股票投资明细
62,002078,太阳纸业,0.48,159.91,2152.45,2025年2季度股票投资明细
63,002624,完美世界,0.48,141.43,2145.49,2025年2季度股票投资明细
64,688188,柏楚电子,0.48,16.28,2143.75,2025年2季度股票投资明细
65,002423,中粮资本,0.48,174.58,2135.11,2025年2季度股票投资明细
66,600582,天地科技,0.48,354.94,2126.1,2025年2季度股票投资明细
67,600968,海油发展,0.47,518.96,2117.35,2025年2季度股票投资明细
68,600535,天士力,0.47,134.81,2109.76,2025年2季度股票投资明细
69,603444,吉比特,0.47,6.91,2086.47,2025年2季度股票投资明细
70,600299,安迪苏,0.47,215.65,2081.02,2025年2季度股票投资明细
71,603858,步长制药,0.46,126.16,2048.84,2025年2季度股票投资明细
72,688387,信科移动,0.46,360.98,2039.54,2025年2季度股票投资明细
73,000988,华工科技,0.44,41.69,1959.85,2025年2季度股票投资明细
74,600563,法拉电子,0.44,17.94,1957.26,2025年2季度股票投资明细
75,600329,达仁堂,0.43,57.3,1911.53,2025年2季度股票投资明细
76,688568,中科星图,0.42,52.52,1891.25,2025年2季度股票投资明细
77,603816,顾家家居,0.42,74.05,1889.76,2025年2季度股票投资明细
78,002608,江苏国信,0.42,257.6,1888.21,2025年2季度股票投资明细
79,000959,首钢股份,0.42,554.26,1884.48,2025年2季度股票投资明细
80,000513,丽珠集团,0.42,52.11,1877.9,2025年2季度股票投资明细
81,601918,新集能源,0.42,290.35,1875.66,2025年2季度股票投资明细
82,600098,广州发展,0.42,297.27,1857.94,2025年2季度股票投资明细
83,603699,纽威股份,0.41,58.47,1822.51,2025年2季度股票投资明细
84,002673,西部证券,0.41,229.9,1811.61,2025年2季度股票投资明细
85,002202,金风科技,0.4,173.99,1783.4,2025年2季度股票投资明细
86,300054,鼎龙股份,0.39,60.38,1731.7,2025年2季度股票投资明细
87,600271,航天信息,0.38,184.25,1702.47,2025年2季度股票投资明细
88,688002,睿创微纳,0.37,23.98,1671.78,2025年2季度股票投资明细
89,300017,网宿科技,0.37,155.06,1662.24,2025年2季度股票投资明细
90,002821,凯莱英,0.37,18.63,1644.19,2025年2季度股票投资明细
91,688220,翱捷科技,0.37,20.94,1639.6,2025年2季度股票投资明细
92,300724,捷佳伟创,0.37,30.19,1639.12,2025年2季度股票投资明细
93,000937,冀中能源,0.36,279.91,1609.5,2025年2季度股票投资明细
94,600499,科达制造,0.36,164.06,1607.79,2025年2季度股票投资明细
95,001286,陕西能源,0.36,183.12,1593.14,2025年2季度股票投资明细
96,688183,生益电子,0.35,30.9,1582.08,2025年2季度股票投资明细
97,000423,东阿阿胶,0.35,30.22,1580.51,2025年2季度股票投资明细
98,600959,江苏有线,0.35,454.36,1563.0,2025年2季度股票投资明细
99,000519,中兵红箭,0.35,71.23,1559.22,2025年2季度股票投资明细
100,600177,雅戈尔,0.35,212.65,1552.35,2025年2季度股票投资明细
101,002138,顺络电子,0.35,55.08,1548.86,2025年2季度股票投资明细
102,688617,惠泰医疗,0.35,5.2,1543.48,2025年2季度股票投资明细
103,601098,中南传媒,0.34,115.29,1512.6,2025年2季度股票投资明细
104,002487,大金重工,0.34,45.89,1509.78,2025年2季度股票投资明细
105,002625,光启技术,0.34,37.6,1503.31,2025年2季度股票投资明细
106,600909,华安证券,0.33,253.61,1478.57,2025年2季度股票投资明细
107,688278,特宝生物,0.33,20.33,1465.74,2025年2季度股票投资明细
108,600528,中铁工业,0.33,197.25,1455.71,2025年2季度股票投资明细
109,600885,宏发股份,0.32,64.18,1431.8,2025年2季度股票投资明细
110,603596,伯特利,0.32,27.13,1429.48,2025年2季度股票投资明细
111,600483,福能股份,0.32,147.39,1420.84,2025年2季度股票投资明细
112,000559,万向钱潮,0.32,185.55,1419.46,2025年2季度股票投资明细
113,301119,正强股份,0.32,39.99,1414.05,2025年2季度股票投资明细
114,600312,平高电气,0.31,91.22,1403.83,2025年2季度股票投资明细
115,688636,智明达,0.31,41.28,1394.72,2025年2季度股票投资明细
116,600739,辽宁成大,0.31,124.38,1368.18,2025年2季度股票投资明细
117,002064,华峰化学,0.31,206.2,1362.98,2025年2季度股票投资明细
118,688122,西部超导,0.3,26.1,1353.89,2025年2季度股票投资明细
119,600166,福田汽车,0.3,488.1,1322.75,2025年2季度股票投资明细
120,002507,涪陵榨菜,0.29,102.64,1312.79,2025年2季度股票投资明细
121,000429,粤高速A,0.29,97.94,1305.54,2025年2季度股票投资明细
122,600879,航天电子,0.29,122.22,1279.64,2025年2季度股票投资明细
123,300207,欣旺达,0.28,63.14,1266.59,2025年2季度股票投资明细
124,688017,绿的谐波,0.28,10.14,1266.28,2025年2季度股票投资明细
125,300803,指南针,0.28,15.4,1241.96,2025年2季度股票投资明细
126,600487,亨通光电,0.27,80.06,1224.92,2025年2季度股票投资明细
127,600497,驰宏锌锗,0.27,230.78,1220.83,2025年2季度股票投资明细
128,600350,山东高速,0.27,114.11,1216.41,2025年2季度股票投资明细
129,002273,水晶光电,0.27,60.88,1215.77,2025年2季度股票投资明细
130,688065,凯赛生物,0.27,25.78,1214.24,2025年2季度股票投资明细
131,000738,航发控制,0.27,57.19,1186.69,2025年2季度股票投资明细
132,603233,大参林,0.26,72.32,1178.82,2025年2季度股票投资明细
133,600398,海澜之家,0.26,167.72,1167.33,2025年2季度股票投资明细
134,600598,北大荒,0.26,80.03,1154.03,2025年2季度股票投资明细
135,605589,圣泉集团,0.26,41.05,1139.14,2025年2季度股票投资明细
136,600109,国金证券,0.25,129.59,1136.5,2025年2季度股票投资明细
137,601233,桐昆股份,0.25,105.25,1115.65,2025年2季度股票投资明细
138,002563,森马服饰,0.25,211.76,1113.86,2025年2季度股票投资明细
