序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09633,农夫山泉,8.93,91.68,4511.54,2025年3季度股票投资明细
2,02020,安踏体育,8.26,48.9,4174.28,2025年3季度股票投资明细
3,09987,百胜中国,8.13,13.19,4106.39,2025年3季度股票投资明细
4,09992,泡泡玛特,7.82,16.22,3950.92,2025年3季度股票投资明细
5,06690,海尔智家,4.67,102.06,2361.15,2025年3季度股票投资明细
6,00291,华润啤酒,4.07,82.1,2056.78,2025年3季度股票投资明细
7,02331,李宁,3.86,121.05,1949.51,2025年3季度股票投资明细
8,01929,周大福,3.3,117.36,1667.21,2025年3季度股票投资明细
9,06181,老铺黄金,3.07,2.39,1553.6,2025年3季度股票投资明细
10,06969,思摩尔国际,3.07,96.4,1551.64,2025年3季度股票投资明细
11,09987,百胜中国,3.41,2.26,775.54,2025年3季度股票投资明细
12,09992,泡泡玛特,3.27,3.14,744.66,2025年3季度股票投资明细
13,02020,安踏体育,2.9,8.16,659.17,2025年3季度股票投资明细
14,09633,农夫山泉,2.64,16.52,601.05,2025年3季度股票投资明细
15,06690,海尔智家,1.72,17.88,391.62,2025年3季度股票投资明细
16,00291,华润啤酒,1.57,14.35,358.09,2025年3季度股票投资明细
17,06181,老铺黄金,1.47,0.42,335.07,2025年3季度股票投资明细
18,06969,思摩尔国际,1.38,16.8,315.18,2025年3季度股票投资明细
19,02331,李宁,1.36,21.2,310.07,2025年3季度股票投资明细
20,02319,蒙牛乳业,1.26,19.3,287.56,2025年3季度股票投资明细
