序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,603508,思维列控,0.62,3.31,77.09,2025年1季度股票投资明细
2,603698,航天工程,0.42,3.0,52.5,2025年1季度股票投资明细
3,300440,运达科技,0.33,4.79,41.86,2025年1季度股票投资明细
4,002111,威海广泰,0.33,3.77,41.55,2025年1季度股票投资明细
5,688508,芯朋微,0.33,0.83,41.33,2025年1季度股票投资明细
6,000524,岭南控股,0.33,3.81,41.15,2025年1季度股票投资明细
7,002997,瑞鹄模具,0.32,0.98,39.59,2025年1季度股票投资明细
8,300548,博创科技,0.31,1.0,39.27,2025年1季度股票投资明细
9,603380,易德龙,0.31,1.62,39.2,2025年1季度股票投资明细
10,002284,亚太股份,0.31,4.01,38.98,2025年1季度股票投资明细
11,002263,大东南,0.47,22.26,91.93,2025年2季度股票投资明细
12,002543,万和电气,0.4,6.96,77.33,2025年2季度股票投资明细
13,002935,天奥电子,0.34,4.17,66.75,2025年2季度股票投资明细
14,002782,可立克,0.34,5.05,65.55,2025年2季度股票投资明细
15,300098,高新兴,0.34,12.51,65.05,2025年2季度股票投资明细
16,000751,锌业股份,0.33,20.54,64.5,2025年2季度股票投资明细
17,000534,万泽股份,0.33,4.28,63.86,2025年2季度股票投资明细
18,002970,锐明技术,0.32,1.25,61.75,2025年2季度股票投资明细
19,300241,瑞丰光电,0.32,10.75,61.28,2025年2季度股票投资明细
20,002206,海利得,0.32,11.95,61.06,2025年2季度股票投资明细
21,000823,超声电子,0.31,5.14,60.91,2025年2季度股票投资明细
22,300414,中光防雷,0.31,3.88,60.06,2025年2季度股票投资明细
23,002170,芭田股份,0.3,5.76,59.04,2025年2季度股票投资明细
24,300708,聚灿光电,0.3,4.9,58.8,2025年2季度股票投资明细
25,002328,新朋股份,0.3,9.84,57.27,2025年2季度股票投资明细
26,600071,凤凰光学,0.3,2.68,57.24,2025年2季度股票投资明细
27,002587,奥拓电子,0.29,8.83,56.95,2025年2季度股票投资明细
28,300447,全信股份,0.29,3.62,56.73,2025年2季度股票投资明细
29,002102,能特科技,0.29,17.92,56.63,2025年2季度股票投资明细
30,002283,天润工业,0.29,9.37,55.85,2025年2季度股票投资明细
31,300081,恒信东方,0.29,7.87,55.72,2025年2季度股票投资明细
32,603223,恒通股份,0.28,5.19,55.07,2025年2季度股票投资明细
33,600268,国电南自,0.28,7.01,54.82,2025年2季度股票投资明细
34,002452,长高电新,0.28,7.87,54.7,2025年2季度股票投资明细
35,300787,海能实业,0.28,3.93,54.46,2025年2季度股票投资明细
36,300292,吴通控股,0.28,11.11,54.11,2025年2季度股票投资明细
37,002445,中南文化,0.28,20.96,53.45,2025年2季度股票投资明细
38,002454,松芝股份,0.27,6.82,52.65,2025年2季度股票投资明细
39,002380,科远智慧,0.27,2.14,52.32,2025年2季度股票投资明细
40,300231,银信科技,0.27,4.2,51.7,2025年2季度股票投资明细
41,002282,博深股份,0.27,6.92,51.69,2025年2季度股票投资明细
42,600106,重庆路桥,0.27,8.39,51.43,2025年2季度股票投资明细
43,688588,凌志软件,0.26,3.51,51.15,2025年2季度股票投资明细
44,300365,恒华科技,0.26,7.73,50.94,2025年2季度股票投资明细
45,603421,鼎信通讯,0.26,7.56,50.88,2025年2季度股票投资明细
46,002344,海宁皮城,0.26,11.71,50.82,2025年2季度股票投资明细
47,002838,道恩股份,0.26,2.83,50.69,2025年2季度股票投资明细
48,600496,精工钢构,0.26,15.68,50.18,2025年2季度股票投资明细
49,002515,金字火腿,0.26,8.55,50.1,2025年2季度股票投资明细
50,002483,润邦股份,0.26,8.0,50.0,2025年2季度股票投资明细
51,300288,朗玛信息,0.26,3.3,49.86,2025年2季度股票投资明细
52,002912,中新赛克,0.26,2.09,49.85,2025年2季度股票投资明细
53,000755,山西高速,0.26,10.22,49.77,2025年2季度股票投资明细
54,600713,南京医药,0.26,9.82,49.69,2025年2季度股票投资明细
55,002803,吉宏股份,0.26,3.48,49.62,2025年2季度股票投资明细
56,600981,汇鸿集团,0.26,17.42,49.47,2025年2季度股票投资明细
57,600742,富维股份,0.25,5.19,49.36,2025年2季度股票投资明细
58,002160,常铝股份,0.25,11.41,49.29,2025年2季度股票投资明细
59,300219,鸿利智汇,0.25,7.19,48.32,2025年2季度股票投资明细
60,002296,辉煌科技,0.24,4.25,47.39,2025年2季度股票投资明细
61,002876,三利谱,0.24,1.87,47.11,2025年2季度股票投资明细
62,002863,今飞凯达,0.24,9.17,46.48,2025年2季度股票投资明细
63,300160,秀强股份,0.24,8.2,46.08,2025年2季度股票投资明细
64,000936,华西股份,0.24,6.68,45.96,2025年2季度股票投资明细
65,002884,凌霄泵业,0.24,2.88,45.91,2025年2季度股票投资明细
66,002169,智光电气,0.24,7.08,45.81,2025年2季度股票投资明细
67,300206,理邦仪器,0.23,3.75,45.08,2025年2季度股票投资明细
68,603601,再升科技,0.23,11.05,44.86,2025年2季度股票投资明细
69,300279,和晶科技,0.23,6.44,44.63,2025年2季度股票投资明细
70,002111,威海广泰,0.23,4.1,43.99,2025年2季度股票投资明细
71,300590,移为通信,0.23,3.37,43.84,2025年2季度股票投资明细
72,002441,众业达,0.22,4.76,43.17,2025年2季度股票投资明细
73,300320,海达股份,0.22,4.33,43.04,2025年2季度股票投资明细
74,300264,佳创视讯,0.22,6.74,43.0,2025年2季度股票投资明细
75,300018,中元股份,0.22,5.37,42.69,2025年2季度股票投资明细
76,600184,光电股份,0.22,2.41,42.32,2025年2季度股票投资明细
